,Total Activated Balancing Energy UP (MWh),Total Activated Balancing Energy Down (MWh),Total Activated Balancing Energy (MWh),Imbalance Price  (€/MWh),mFRR Price UP (€/MWh),mFRR Price Down (€/MWh),Uplift Account 1 (€/MWh),Uplift Account 2 (€/MWh),Uplift Account 3 (€/MWh),Unnamed: 13,Unnamed: 14
2021-11-09 21:30:00,22.41238,166.50966,-144.09728,149.8182382,246.86,167.06,6.0468636,1.82737495,0.55612249,,
2021-11-09 21:45:00,22.43576,167.77074,-145.33498,138.9234042,246.86,167.06,5.87041037,1.85205106,4.54781402,,
2021-11-09 22:00:00,38.6789,94.21777,-55.53887,38.43882111,249.72,38.51,4.41159772,4.78636081,7.55049308,,
2021-11-09 22:15:00,33.88574,87.45634,-53.5706,162.5140876,249.72,163.37,6.43379913,4.76828869,1.49191598,,
2021-11-09 22:30:00,41.28297,109.89637,-68.6134,0.0,299.89,0.0,4.08931589,5.54427912,10.13676504,,
2021-11-09 22:45:00,27.83287,123.44943,-95.61656,0.0,246.99,0.0,4.19443197,5.87216597,5.9609898,,
2021-11-09 23:00:00,72.38075,117.64617,-45.26542,0.0,220.36,0.0,4.34156774,4.80934806,14.97155721,,
2021-11-09 23:15:00,73.87851,125.705,-51.82649,0.0,249.41,0.0,4.43906929,5.27970657,16.38576557,,
2021-11-09 23:30:00,32.07947,101.19736,-69.11789,0.0,220.62,0.0,4.53409656,5.13969585,6.79891258,,
2021-11-09 23:45:00,15.60209,115.82877,-100.22668,0.0,0.0,0.0,4.63201732,5.11749403,3.55634484,,
2021-11-10 00:00:00,16.03389,39.10305,-23.06916,163.0035303,247.14,165.89,6.62340542,1.70057314,1.26759035,,
2021-11-10 00:15:00,13.52283,39.50561,-25.98278,163.1153499,247.14,165.89,6.87109973,1.71228313,1.49196238,,
2021-11-10 00:30:00,10.25582,58.6182,-48.36238,162.0911585,247.14,165.88,7.06203139,1.75017369,0.73085205,,
2021-11-10 00:45:00,11.7581,65.50539,-53.74729,157.6905802,247.14,157.82,7.32321936,1.76780126,1.2549364,,
2021-11-10 01:00:00,24.99613,33.62283,-8.6267,0.0,247.14,0.0,4.06074719,2.72175143,6.04813169,,
2021-11-10 01:15:00,19.30331,40.07434,-20.77103,0.0,247.14,0.0,4.08487498,2.7379233,4.6984333,,
2021-11-10 01:30:00,17.39787,41.97953,-24.58166,146.1116577,247.14,148.98,7.19852272,2.78645253,1.84351651,,
2021-11-10 01:45:00,28.1316,59.94112,-31.80952,0.0,399.19,0.0,4.18879832,2.81630458,11.34130439,,
2021-11-10 02:00:00,35.75123,42.66347,-6.91224,129.6538703,247.14,129.79,6.57426698,3.34990611,4.54940019,,
2021-11-10 02:15:00,25.51131,50.50677,-24.99546,134.6665042,247.14,137.86,6.69923545,3.3671979,2.47694866,,
2021-11-10 02:30:00,25.42895,49.93136,-24.50241,134.6580153,247.14,137.86,6.66286437,3.39254281,3.18924518,,
2021-11-10 02:45:00,29.60808,65.18564,-35.57756,129.6770294,247.14,129.79,6.42643557,3.4091326,3.12599665,,
2021-11-10 03:00:00,24.53468,54.67429,-30.13961,121.3854942,247.14,121.51,6.08787675,3.85775227,3.561455,,
2021-11-10 03:15:00,22.87222,59.7711,-36.89888,125.9823789,247.14,129.57,6.06488185,3.84906274,2.7909194,,
2021-11-10 03:30:00,29.47643,69.04921,-39.57278,121.3831575,247.14,121.51,6.01324196,3.86868767,3.63093419,,
2021-11-10 03:45:00,23.94235,61.69296,-37.75061,121.3787701,247.14,121.51,6.03299934,3.85880648,2.95435827,,
2021-11-10 04:00:00,23.62301,63.38975,-39.76674,128.630311,247.14,128.76,6.25602503,3.34708238,2.87513221,,
2021-11-10 04:15:00,31.61265,53.99358,-22.38093,128.6445213,247.34,128.76,6.14218977,3.28742015,3.910545,,
2021-11-10 04:30:00,28.68216,44.39771,-15.71555,133.7168761,247.14,136.83,6.09827701,3.22663343,2.98364319,,
2021-11-10 04:45:00,40.14011,20.99383,19.14628,247.1659044,247.14,136.83,8.15575246,3.17455951,2.0180521,,
2021-11-10 05:00:00,19.73546,41.89271,-22.15725,0.0,247.14,0.0,4.51438081,2.69836367,4.46617609,,
2021-11-10 05:15:00,27.5348,22.32043,5.21437,247.1771636,247.14,161.56,7.76041404,2.63478602,2.41506633,,
2021-11-10 05:30:00,82.37605,25.61246,56.76359,247.1399999,247.14,0.0,7.66468118,2.54884756,6.22071045,,
2021-11-10 05:45:00,85.12464,51.1721,33.95254,247.1399998,247.14,0.0,7.69215026,2.50956848,11.40361275,,
2021-11-10 06:00:00,27.80995,131.67089,-103.86094,170.3699549,247.14,170.48,7.29977879,3.38837062,1.46392328,,
2021-11-10 06:15:00,25.45322,105.88382,-80.4306,170.402606,247.14,170.5,7.11007138,3.1912169,1.56445033,,
2021-11-10 06:30:00,100.01298,98.05226,1.96072,248.0620168,247.14,170.5,7.79246612,1.1678465,7.04303738,,
2021-11-10 06:45:00,135.61843,79.03809,56.58034,247.7323689,247.14,173.36,7.9733123,1.1925178,7.27831986,,
2021-11-10 07:00:00,77.85239,79.38948,-1.53709,2.30762523,399.19,2.61,5.57321788,2.70373832,22.70799527,,
2021-11-10 07:15:00,64.95358,57.34438,7.6092,255.1499998,255.15,173.36,8.99052911,2.71402747,3.38978762,,
2021-11-10 07:30:00,70.08872,54.01069,16.07803,250.3371913,250.14,173.36,8.6800265,2.53327566,3.59613162,,
2021-11-10 07:45:00,83.18925,60.90292,22.28633,248.2396631,247.84,173.36,8.51497816,2.48366394,5.39628712,,
2021-11-10 08:00:00,77.11842,76.18734,0.93108,249.5083292,249.24,4.11,9.08706641,2.65692247,13.00764342,,
2021-11-10 08:15:00,104.2898,76.99648,27.29332,250.3346326,249.94,4.11,8.97987621,2.60371757,13.80725423,,
2021-11-10 08:30:00,84.78245,67.31825,17.4642,250.053505,249.44,4.11,8.88377425,2.56673147,11.93373698,,
2021-11-10 08:45:00,58.61723,75.3542,-16.73697,3.06497626,249.44,4.11,5.30659903,2.51976612,9.73357357,,
2021-11-10 09:00:00,108.62915,57.76031,50.86884,249.6402978,247.84,175.01,8.24337429,3.39799783,5.86454324,,
2021-11-10 09:15:00,92.6538,49.11278,43.54102,249.6070917,247.54,179.47,8.22887955,3.33643116,5.00048655,,
2021-11-10 09:30:00,101.01805,51.62958,49.38847,249.7599935,247.34,175.01,8.03593432,3.09731732,5.16319358,,
2021-11-10 09:45:00,84.05103,52.49146,31.55957,249.7258596,247.34,179.47,7.99175108,3.08459618,4.65164133,,
2021-11-10 10:00:00,109.41258,53.87159,55.54099,248.7520694,247.44,173.55,7.45390283,1.92887174,4.86660729,,
2021-11-10 10:15:00,74.77581,23.86182,50.91399,248.2878572,247.34,0.0,7.44031311,1.91373933,3.54774245,,
2021-11-10 10:30:00,87.28284,21.56046,65.72238,248.6497254,247.34,0.0,7.35120377,1.90522468,3.46001929,,
2021-11-10 10:45:00,97.13287,13.57102,83.56185,248.7812232,247.34,0.0,7.47110434,1.90285046,2.10911833,,
2021-11-10 11:00:00,100.97427,9.36775,91.60652,248.933035,247.34,0.0,7.45257722,1.89936234,1.61532066,,
2021-11-10 11:15:00,100.80349,9.0731,91.73039,248.4510851,247.34,0.0,7.27452727,1.89205523,1.7894653,,
2021-11-10 11:30:00,118.98782,8.7671,110.22072,248.6636046,247.34,0.0,7.3756649,1.86649305,2.09745579,,
2021-11-10 11:45:00,136.64244,8.9365,127.70594,248.424751,247.44,0.0,7.28893831,1.89754913,2.07100378,,
2021-11-10 12:00:00,111.82046,9.61776,102.2027,299.1899999,299.19,0.0,8.34331389,1.95323631,0.02171547,,
2021-11-10 12:15:00,123.37883,9.91885,113.45998,248.1789778,247.24,190.05,7.55136805,1.97081344,0.09647161,,
2021-11-10 12:30:00,142.57437,10.9356,131.63877,248.9768452,248.14,0.0,7.69686978,2.01507234,0.97869649,,
2021-11-10 12:45:00,137.85418,13.13283,124.72135,248.8973414,248.34,0.0,7.52715022,2.06508351,0.86872709,,
2021-11-10 13:00:00,126.01855,20.35975,105.6588,249.4132693,247.24,173.36,7.83229993,2.6092995,1.10581243,,
2021-11-10 13:15:00,127.69557,21.56358,106.13199,249.0160649,247.44,173.36,8.16602463,2.66324916,1.71957845,,
2021-11-10 13:30:00,123.6541,21.82694,101.82716,249.0407966,248.34,173.36,8.03527955,2.61436854,1.11546906,,
2021-11-10 13:45:00,122.60231,35.87399,86.72832,247.5855231,247.44,173.36,7.93752251,2.64376348,2.46646554,,
2021-11-10 14:00:00,137.3685,83.85869,53.50981,247.7764197,247.44,173.36,8.83768481,2.82341954,6.04814012,,
2021-11-10 14:15:00,157.8506,69.8805,87.9701,299.8899999,299.89,173.36,9.44447783,2.81316019,9.35489145,,
2021-11-10 14:30:00,149.04293,55.2751,93.76783,299.8899999,299.89,173.36,9.74122745,3.34995522,7.48889678,,
2021-11-10 14:45:00,154.77449,55.55191,99.22258,299.8899999,299.89,173.36,9.49349104,3.36677674,7.22113117,,
2021-11-10 15:00:00,95.31615,98.10021,-2.78406,129.5578518,251.54,169.51,7.19933183,3.35287763,8.54654115,,
2021-11-10 15:15:00,87.81152,78.45678,9.35474,254.2399999,254.24,169.51,8.71802916,3.40339358,3.62300667,,
2021-11-10 15:30:00,74.3452,48.54313,25.80207,254.3186112,254.24,169.51,8.78253327,3.60183813,2.5148824,,
2021-11-10 15:45:00,82.63726,37.66491,44.97235,269.9899999,269.99,169.51,8.90980709,3.55862854,2.31050659,,
2021-11-10 16:00:00,106.68104,118.668,-11.98696,163.2163104,273.77,169.01,8.25383883,3.72810689,10.17204869,,
2021-11-10 16:15:00,103.68983,98.85915,4.83068,273.3680286,273.27,169.01,9.11926464,3.67704211,6.95994854,,
2021-11-10 16:30:00,103.63099,47.64141,55.98958,273.3818097,273.27,169.02,9.14902491,4.76604487,0.88017549,,
2021-11-10 16:45:00,136.34125,28.29723,108.04402,273.8385982,273.77,169.02,8.80585256,4.64358452,1.95298793,,
2021-11-10 17:00:00,86.28442,60.47365,25.81077,295.8472858,295.4,173.36,9.40753522,4.9183513,3.67996023,,
2021-11-10 17:15:00,71.72949,48.9683,22.76119,296.8506338,296.5,173.36,9.27648164,4.92014345,2.30899318,,
2021-11-10 17:30:00,60.43015,26.83745,33.5927,295.9717726,295.4,173.36,9.43299327,4.86892658,2.51449365,,
2021-11-10 17:45:00,62.40375,22.67941,39.72434,295.9921182,295.4,173.36,9.57957268,4.83290288,1.32690359,,
2021-11-10 18:00:00,60.86778,28.23922,32.62856,289.4573261,225.3,173.36,9.53110191,5.31783239,-4.04871715,,
2021-11-10 18:15:00,69.6654,23.25743,46.40797,292.9914374,225.3,173.36,9.35668436,5.31264631,1.64905297,,
2021-11-10 18:30:00,69.22431,25.89323,43.33108,294.4789727,225.3,173.36,9.52228606,5.02637169,3.10671647,,
2021-11-10 18:45:00,70.64816,28.73621,41.91195,303.8163022,299.89,173.36,9.60837384,5.06953006,2.50977583,,
2021-11-10 19:00:00,53.90578,48.17742,5.72836,272.6909095,244.74,173.36,8.64756137,3.41805961,-6.42109418,,
2021-11-10 19:15:00,50.41584,41.21099,9.20485,281.1139217,280.66,173.36,9.01074758,3.47006646,-4.62473171,,
2021-11-10 19:30:00,59.63692,39.53257,20.10435,281.0441553,280.66,169.02,9.05139349,3.77530967,1.65415789,,
2021-11-10 19:45:00,66.11135,38.60057,27.51078,280.9843756,280.66,169.02,9.04928849,3.81268619,1.81104289,,
2021-11-10 20:00:00,152.91666,18.62044,134.29622,256.4899999,256.49,173.36,8.16202941,1.01229752,2.21403269,,
2021-11-10 20:15:00,120.36936,21.38863,98.98073,248.9704963,248.94,173.36,7.77933316,0.9848314,0.50107337,,
2021-11-10 20:30:00,125.20034,65.52248,59.67786,299.8899999,299.89,173.36,8.24607191,1.35680349,3.870019,,
2021-11-10 20:45:00,111.4044,75.92844,35.47596,299.8899999,299.89,173.36,8.21442647,1.42333623,6.73561681,,
2021-11-10 21:00:00,140.99107,30.27536,110.71571,248.1627114,247.74,173.36,7.33830316,1.85972557,-2.18220402,,
2021-11-10 21:15:00,109.68244,42.99115,66.69129,247.6787627,247.44,173.36,7.15259484,1.85207007,-2.82757191,,
2021-11-10 21:30:00,129.4035,72.04065,57.36285,255.9899999,255.99,173.36,8.30074979,2.00233613,2.12360742,,
2021-11-10 21:45:00,91.59951,66.60232,24.99719,247.6223361,247.44,173.36,8.61414718,1.99194535,3.17602213,,
2021-11-10 22:00:00,89.92945,76.762,13.16745,240.417521,230.0,173.36,7.44580979,0.9067753,4.21567437,,
2021-11-10 22:15:00,89.22907,75.44064,13.78843,241.2248071,230.0,173.36,6.89419119,0.9135138,-0.34160733,,
2021-11-10 22:30:00,74.86373,39.24853,35.6152,248.1421298,248.14,164.8,8.21380671,2.27897301,4.78042595,,
2021-11-10 22:45:00,66.00343,80.10206,-14.09863,164.7999999,248.14,164.8,6.81487356,4.54795119,2.66800377,,
2021-11-10 23:00:00,115.93065,85.03039,30.90026,299.1899999,299.19,0.0,8.71858134,5.18947381,29.18875464,,
2021-11-10 23:15:00,151.39559,69.7282,81.66739,299.1899999,299.19,0.0,9.42217864,5.26855188,19.83837381,,
2021-11-10 23:30:00,133.21797,118.12937,15.0886,299.1899999,299.19,0.0,8.87684188,5.3033612,32.00340704,,
2021-11-10 23:45:00,95.1937,123.26672,-28.07302,0.0,247.34,0.0,4.56048736,5.438743,20.90463016,,
2021-11-11 00:00:00,129.08726,116.3296,12.75766,269.1899999,269.19,0.0,7.6447307,1.34897742,12.90884293,,
2021-11-11 00:15:00,122.11629,163.94571,-41.82942,0.0,238.3,0.0,3.86074571,1.26263851,26.74726056,,
2021-11-11 00:30:00,106.03604,57.22209,48.81395,269.1899999,269.19,152.0,8.64336341,1.28106523,6.28169982,,
2021-11-11 00:45:00,107.519,69.00071,38.51829,269.19,269.19,152.0,9.14721033,1.08591677,10.65361249,,
2021-11-11 01:00:00,128.696,70.73606,57.95994,242.0,242.0,0.0,8.8730666,1.5063043,16.29396319,,
2021-11-11 01:15:00,128.53426,80.29241,48.24185,242.0,242.0,0.0,8.73407078,1.53266837,17.37522877,,
2021-11-11 01:30:00,126.62667,76.43103,50.19564,242.0,242.0,0.0,8.61602368,1.66743426,17.48644569,,
2021-11-11 01:45:00,122.8577,93.56286,29.29484,242.0,242.0,0.0,7.84165991,1.69344151,20.91200532,,
2021-11-11 02:00:00,132.97705,62.18772,70.78933,242.0,242.0,0.0,8.18019578,1.29316844,14.88040443,,
2021-11-11 02:15:00,100.80842,62.188,38.62042,242.0,242.0,0.0,8.53862374,1.10337414,14.09809178,,
2021-11-11 02:30:00,124.68227,40.70042,83.98185,242.0,242.0,0.0,8.61883739,1.11035513,9.30241291,,
2021-11-11 02:45:00,119.65309,66.74481,52.90828,242.0,242.0,0.0,8.3221087,1.12084984,15.48124798,,
2021-11-11 03:00:00,103.8787,27.98139,75.89731,242.0,242.0,0.0,8.74405603,1.13222235,9.98325405,,
2021-11-11 03:15:00,130.11697,65.78474,64.33223,242.0,242.0,0.0,8.26692037,1.87236278,15.68493895,,
2021-11-11 03:30:00,122.85078,66.19004,56.66074,242.0,242.0,0.0,7.90731558,1.17773029,16.59024996,,
2021-11-11 03:45:00,105.13536,63.82372,41.31164,242.0,242.0,0.0,7.91526232,1.12625228,14.29312329,,
2021-11-11 04:00:00,154.58741,125.20528,29.38213,242.0,242.0,0.0,7.34889889,1.79902679,30.12482412,,
2021-11-11 04:15:00,174.49497,129.06719,45.42778,242.0,242.0,0.0,7.41966787,1.57669034,30.72327477,,
2021-11-11 04:30:00,165.3121,113.71899,51.59311,242.0,242.0,0.0,7.12788614,1.21458636,26.9951295,,
2021-11-11 04:45:00,183.1934,112.98461,70.20879,242.0,242.0,0.0,7.45255491,1.77484791,25.21036376,,
2021-11-11 05:00:00,169.5419,157.35534,12.18656,238.3,238.3,0.0,6.56330655,3.0981162,35.42823971,,
2021-11-11 05:15:00,154.643,133.94299,20.70001,269.19,269.19,0.0,7.04769329,3.0188791,31.77606571,,
2021-11-11 05:30:00,169.643,85.2245,84.4185,269.19,269.19,76.4,7.29035454,1.83518736,14.20102146,,
2021-11-11 05:45:00,166.97651,86.8186,80.15791,238.3018917,238.3,76.4,6.82538404,1.80954525,13.00650773,,
2021-11-11 06:00:00,172.39426,104.44899,67.94527,269.1899999,269.19,110.24,7.79989569,4.61352597,24.8678299,,
2021-11-11 06:15:00,182.69314,133.89315,48.79999,269.1899999,269.19,110.24,7.51819017,4.39520813,16.34291005,,
2021-11-11 06:30:00,232.91934,130.00723,102.91211,269.1899999,269.19,110.24,7.43995336,2.17110461,18.3598898,,
2021-11-11 06:45:00,232.24508,133.18592,99.05916,269.1899999,269.19,110.24,7.22693773,2.15394647,19.87380615,,
2021-11-11 07:00:00,140.76427,54.10407,86.6602,238.4040512,238.4,0.0,8.26090354,1.62025976,14.69403167,,
2021-11-11 07:15:00,110.98563,43.98758,66.99805,238.4049034,238.4,0.0,8.24896411,1.7591848,8.78369672,,
2021-11-11 07:30:00,98.45992,61.80026,36.65966,238.3999999,238.4,0.0,7.2086542,2.14750782,10.62548677,,
2021-11-11 07:45:00,99.94917,65.20514,34.74403,238.3999999,238.4,0.0,7.22145371,2.09181174,10.95600775,,
2021-11-11 08:00:00,86.28072,87.17078,-0.89006,0.0,238.4,0.0,4.62005778,1.5802362,13.69341039,,
2021-11-11 08:15:00,92.30585,79.4321,12.87375,238.4,238.4,0.0,6.97194052,1.56742557,12.38287295,,
2021-11-11 08:30:00,99.78555,115.70464,-15.91909,0.0,238.4,0.0,4.56342408,1.50483837,15.64260006,,
2021-11-11 08:45:00,69.0051,93.76274,-24.75764,0.0,238.4,0.0,4.52251027,1.49558893,10.72040538,,
2021-11-11 09:00:00,101.95246,90.00068,11.95178,238.3999999,238.4,173.63,6.36607449,1.32876969,11.50433664,,
2021-11-11 09:15:00,96.58773,116.45532,-19.86759,114.6524439,240.5,173.63,5.32749617,1.22271604,9.53839933,,
2021-11-11 09:30:00,71.82377,139.4666,-67.64283,0.08,238.1,0.08,4.25115278,0.93757262,11.12334387,,
2021-11-11 09:45:00,42.82254,142.04047,-99.21793,171.4088868,238.1,173.63,5.55186428,0.92218016,-0.41956165,,
2021-11-11 10:00:00,52.21625,136.5312,-84.31495,170.8146074,238.1,173.62,5.09658406,0.57219156,1.215612,,
2021-11-11 10:15:00,54.65635,136.74029,-82.08394,0.08992701,238.1,0.09,3.78845275,0.59700536,8.34973148,,
2021-11-11 10:30:00,52.83928,141.19397,-88.35469,0.08,237.1,0.08,3.80161563,0.73593203,8.06687745,,
2021-11-11 10:45:00,60.52956,138.21403,-77.68447,0.08,237.1,0.08,3.79157944,0.71327802,9.21743886,,
2021-11-11 11:00:00,141.12665,103.833,37.29365,237.1987421,237.1,0.04,5.51613405,1.06623936,36.62703651,,
2021-11-11 11:15:00,84.26485,106.34482,-22.07997,0.03988041,238.1,0.04,3.63460701,1.03598872,12.90014813,,
2021-11-11 11:30:00,41.56719,97.00012,-55.43293,0.06,238.1,0.06,3.63719104,0.93239582,6.36658262,,
2021-11-11 11:45:00,56.61313,71.16337,-14.55024,164.2415949,238.1,173.63,4.54028372,0.95177793,2.77468559,,
2021-11-11 12:00:00,56.66077,102.32966,-45.66889,0.07955974,238.1,0.08,3.60623042,1.05462628,8.70134761,,
2021-11-11 12:15:00,60.18033,82.76501,-22.58468,162.7144974,238.1,171.72,4.44188369,1.0567778,2.9976448,,
2021-11-11 12:30:00,66.22224,61.13362,5.08862,238.0999999,238.1,171.73,5.02967138,1.03560776,2.92249468,,
2021-11-11 12:45:00,59.94638,32.66169,27.28469,238.0999998,238.1,171.83,5.31012734,1.04248424,1.53485707,,
2021-11-11 13:00:00,95.92709,41.38669,54.5404,238.0999999,238.1,170.13,5.2913954,0.98579865,2.11675103,,
2021-11-11 13:15:00,83.41813,33.60512,49.81301,238.0999999,238.1,170.13,5.19841239,0.9509553,1.76523914,,
2021-11-11 13:30:00,78.34857,41.51317,36.8354,239.1999999,239.2,170.13,5.65367369,1.10134139,2.25196822,,
2021-11-11 13:45:00,69.06603,44.32971,24.73632,239.1999999,239.2,170.13,5.03815958,1.086358,2.74768613,,
2021-11-11 14:00:00,112.84096,98.48167,14.35929,215.1095658,215.0,173.63,5.70533284,0.8638795,2.82823804,,
2021-11-11 14:15:00,153.37965,75.62314,77.75651,218.0714212,215.0,173.63,5.74045362,0.84484304,2.56651424,,
2021-11-11 14:30:00,146.17902,34.03167,112.14735,218.9647727,215.0,173.86,5.73672221,1.4710493,2.20009219,,
2021-11-11 14:45:00,205.29132,41.30593,163.98539,239.6942395,238.1,173.86,5.75408582,1.49526936,6.72663701,,
2021-11-11 15:00:00,108.59694,70.99108,37.60586,279.1899999,279.19,173.86,6.26588016,1.71990033,6.21157522,,
2021-11-11 15:15:00,140.72504,53.30867,87.41637,279.3518357,279.19,173.86,6.27931528,1.70348173,3.70036479,,
2021-11-11 15:30:00,140.57993,30.08414,110.49579,241.7595647,241.0,173.86,6.1600626,1.97458942,1.45361075,,
2021-11-11 15:45:00,167.62797,32.60023,135.02774,279.3654982,279.19,173.86,6.17685462,2.01124769,2.80713642,,
2021-11-11 16:00:00,110.75356,34.94129,75.81227,279.1899999,279.19,169.52,7.07485501,2.7534263,4.04047488,,
2021-11-11 16:15:00,193.17322,29.23882,163.9344,240.7758949,240.4,173.86,6.92821702,2.65946686,1.8093839,,
2021-11-11 16:30:00,206.2608,46.51027,159.75053,240.8115859,240.4,0.0,7.11160677,2.98718592,7.4533052,,
2021-11-11 16:45:00,207.25785,7.31083,199.94702,299.8899999,299.89,0.0,7.73738154,2.91328735,2.93971665,,
2021-11-11 17:00:00,142.29868,25.71414,116.58454,299.8899999,299.89,70.39,8.02252492,5.74505876,2.71693208,,
2021-11-11 17:15:00,120.85328,18.60947,102.24381,241.5053872,240.7,179.02,7.83212568,5.75639039,0.57714861,,
2021-11-11 17:30:00,113.91297,10.48084,103.43213,241.6607418,240.8,179.02,7.77019918,5.75688613,0.11053143,,
2021-11-11 17:45:00,112.03789,10.08832,101.94957,239.2851234,238.4,179.02,7.91229954,5.72648663,0.50226119,,
2021-11-11 18:00:00,124.38835,16.7572,107.63115,279.1899999,279.19,179.02,7.96019772,5.71323848,1.63953458,,
2021-11-11 18:15:00,103.94369,3.11691,100.82678,279.1899998,279.19,0.0,7.95762629,5.71843983,0.41534136,,
2021-11-11 18:30:00,117.29046,17.56989,99.72057,241.5926235,240.7,0.0,7.79023298,5.47029079,2.93777438,,
2021-11-11 18:45:00,133.05917,9.25842,123.80075,242.3035201,240.7,0.0,7.76244497,5.40217092,4.66275292,,
2021-11-11 19:00:00,126.28664,5.63616,120.65048,279.1899999,279.19,179.49,7.9472872,4.189461,0.31186923,,
2021-11-11 19:15:00,113.11213,5.01038,108.10175,299.8899999,299.89,179.49,7.639062,4.19867955,-0.32328149,,
2021-11-11 19:30:00,104.35914,16.03773,88.32141,299.8899999,299.89,179.49,8.06192474,3.9378193,-0.13231525,,
2021-11-11 19:45:00,104.29324,9.64942,94.64382,239.0483833,238.7,179.49,7.46454218,3.93836934,-0.20629871,,
2021-11-11 20:00:00,200.44606,0.14473,200.30133,279.1899999,279.19,0.0,7.59408645,1.11359027,-0.45997122,,
2021-11-11 20:15:00,210.64247,1.69455,208.94792,279.1899999,279.19,0.0,7.46149411,1.13236215,0.39693657,,
2021-11-11 20:30:00,182.65407,32.56351,150.09056,239.3146747,239.3,0.0,6.95686324,1.1889289,4.70644159,,
2021-11-11 20:45:00,145.99824,41.51361,104.48463,238.5646603,238.4,0.0,6.92642966,1.13788836,4.33656438,,
2021-11-11 21:00:00,160.52464,59.20669,101.31795,241.1399177,238.7,0.0,6.76820877,1.06058876,14.53447105,,
2021-11-11 21:15:00,133.99351,92.55554,41.43797,241.4525362,238.3,0.0,6.13693759,1.07635265,3.74963757,,
2021-11-11 21:30:00,169.46108,96.09256,73.36852,239.9823049,238.3,0.0,6.22249835,1.08458249,14.8523052,,
2021-11-11 21:45:00,140.48967,116.63942,23.85025,239.3156391,238.3,0.0,6.32631963,1.09178771,13.81640282,,
2021-11-11 22:00:00,206.88725,73.91305,132.9742,237.1040991,237.1,0.0,6.28641858,0.77197544,14.09629899,,
2021-11-11 22:15:00,243.00371,92.44917,150.55454,237.1025449,237.1,0.0,5.69308942,0.77217448,16.46219948,,
2021-11-11 22:30:00,221.29145,95.85779,125.43366,238.0999999,238.1,0.0,5.97392789,0.69553101,17.60568816,,
2021-11-11 22:45:00,199.05379,101.18237,97.87142,237.0999999,237.1,0.0,5.73065512,0.71857426,18.98090731,,
2021-11-11 23:00:00,249.62388,86.18374,163.44014,238.1999999,238.2,0.0,5.95424426,0.84493114,16.07337115,,
2021-11-11 23:15:00,230.50471,93.89129,136.61342,238.1999999,238.2,0.0,6.48537906,0.86016259,18.19065736,,
2021-11-11 23:30:00,207.12501,106.35562,100.76939,238.0999999,238.1,0.0,5.90979746,1.2656379,21.48318926,,
2021-11-11 23:45:00,180.57492,103.44617,77.12875,237.0999999,237.1,0.0,5.4732432,1.28958745,21.24332685,,
2021-11-12 00:00:00,85.07334,65.15088,19.92246,249.9099998,249.91,0.0,6.10851044,1.49760135,5.83013513,,
2021-11-12 00:15:00,76.26113,57.47509,18.78604,249.9099998,249.91,0.0,6.96953737,1.55555035,11.58705639,,
2021-11-12 00:30:00,77.75401,55.98543,21.76858,238.9799998,238.98,0.0,6.88854785,1.57833956,11.71622654,,
2021-11-12 00:45:00,79.76195,56.06165,23.7003,238.9799999,238.98,0.0,7.27045185,1.60820319,11.90776053,,
2021-11-12 01:00:00,77.25405,4.0548,73.19925,230.3920153,217.61,0.0,7.17083911,1.60815182,-0.4350332,,
2021-11-12 01:15:00,109.74023,21.46232,88.27791,249.9099999,249.91,0.0,8.0033554,1.61227099,7.45522437,,
2021-11-12 01:30:00,88.21524,12.07207,76.14317,219.3656372,219.35,0.0,7.27491405,1.65092433,3.46073044,,
2021-11-12 01:45:00,88.21192,33.69693,54.51499,225.0099998,225.01,0.0,7.19354176,1.6784383,7.00665145,,
2021-11-12 02:00:00,84.46811,8.94045,75.52766,219.4009263,219.35,0.0,7.20661268,2.09000076,2.75540555,,
2021-11-12 02:15:00,91.16803,17.68588,73.48215,225.0099998,225.01,0.0,7.13821436,2.09822602,4.48238624,,
2021-11-12 02:30:00,85.46926,17.85648,67.61278,219.3529839,219.35,0.0,6.95513994,2.11004246,4.45830926,,
2021-11-12 02:45:00,89.63185,20.61775,69.0141,225.0099999,225.01,0.0,7.07448624,2.10965555,3.89105184,,
2021-11-12 03:00:00,88.05449,27.3255,60.72899,225.0099999,225.01,136.47,6.91365324,2.07812479,3.28839439,,
2021-11-12 03:15:00,81.18165,20.64947,60.53218,219.3499999,219.35,136.47,6.83171942,1.95168023,1.4549758,,
2021-11-12 03:30:00,74.50521,6.91969,67.58552,217.7281047,217.61,0.0,7.03372352,1.87464217,1.57004784,,
2021-11-12 03:45:00,99.71545,1.47675,98.2387,219.3502598,219.35,0.0,7.18455039,2.0278841,1.26908075,,
2021-11-12 04:00:00,91.06177,4.17571,86.88606,219.3531015,219.35,0.0,7.04281668,1.79843715,5.18881529,,
2021-11-12 04:15:00,88.54351,15.66006,72.88345,219.3499999,219.35,0.0,6.61480921,1.79425586,3.38370136,,
2021-11-12 04:30:00,101.33838,1.86292,99.47546,218.0231623,217.61,0.0,6.60319956,1.654759,0.92100851,,
2021-11-12 04:45:00,134.94379,1.29224,133.65155,249.9099999,249.91,0.0,6.89579623,1.61242983,-0.09922793,,
2021-11-12 05:00:00,149.3965,15.0,134.3965,238.9799999,238.98,0.02,6.48121617,1.74930851,18.49102126,,
