,RES,Load,Mandatory Hydro,Total FRR
2022-04-12 21:30:00,680.0,5258.0,215.0,1566.0
2022-04-12 22:00:00,650.0,5123.0,26.0,1516.0
2022-04-12 22:30:00,630.0,4885.0,26.0,1496.0
2022-04-12 23:00:00,580.0,4537.0,0.0,1486.0
2022-04-12 23:30:00,560.0,4294.0,0.0,1476.0
2022-04-13 00:00:00,410.0,4283.0,0.0,836.0
2022-04-13 00:30:00,400.0,4173.0,0.0,836.0
2022-04-13 01:00:00,380.0,4153.0,0.0,836.0
2022-04-13 01:30:00,370.0,4114.0,0.0,836.0
2022-04-13 02:00:00,360.0,4052.0,0.0,836.0
2022-04-13 02:30:00,360.0,4033.0,0.0,836.0
2022-04-13 03:00:00,350.0,4033.0,0.0,836.0
2022-04-13 03:30:00,350.0,4032.0,0.0,836.0
2022-04-13 04:00:00,350.0,4104.0,76.0,876.0
2022-04-13 04:30:00,350.0,4216.0,76.0,876.0
2022-04-13 05:00:00,370.0,4368.0,177.0,1176.0
2022-04-13 05:30:00,370.0,4625.0,177.0,1166.0
2022-04-13 06:00:00,420.0,5021.0,327.0,1526.0
2022-04-13 06:30:00,570.0,5169.0,327.0,1506.0
2022-04-13 07:00:00,830.0,5423.0,343.0,1496.0
2022-04-13 07:30:00,1170.0,5622.0,343.0,1506.0
2022-04-13 08:00:00,1590.0,5768.0,283.0,1476.0
2022-04-13 08:30:00,1970.0,5869.0,283.0,1416.0
2022-04-13 09:00:00,2320.0,5895.0,106.0,1456.0
2022-04-13 09:30:00,2610.0,5919.0,106.0,1406.0
2022-04-13 10:00:00,2860.0,5918.0,104.0,1316.0
2022-04-13 10:30:00,3060.0,5927.0,104.0,1316.0
2022-04-13 11:00:00,3210.0,5949.0,104.0,1316.0
2022-04-13 11:30:00,3300.0,5936.0,104.0,1316.0
2022-04-13 12:00:00,3320.0,5913.0,118.0,1336.0
2022-04-13 12:30:00,3340.0,5844.0,118.0,1326.0
2022-04-13 13:00:00,3280.0,5692.0,26.0,1326.0
2022-04-13 13:30:00,3180.0,5600.0,26.0,1316.0
2022-04-13 14:00:00,3040.0,5512.0,26.0,1326.0
2022-04-13 14:30:00,2860.0,5390.0,26.0,1316.0
2022-04-13 15:00:00,2640.0,5276.0,0.0,1276.0
2022-04-13 15:30:00,2380.0,5168.0,0.0,1316.0
2022-04-13 16:00:00,2080.0,5062.0,14.0,1336.0
2022-04-13 16:30:00,1740.0,5025.0,14.0,1376.0
2022-04-13 17:00:00,1360.0,5066.0,12.0,1456.0
2022-04-13 17:30:00,1050.0,5112.0,12.0,1476.0
2022-04-13 18:00:00,800.0,5222.0,105.0,1496.0
2022-04-13 18:30:00,650.0,5511.0,105.0,1566.0
2022-04-13 19:00:00,600.0,5997.0,477.0,1626.0
2022-04-13 19:30:00,590.0,6088.0,477.0,1616.0
2022-04-13 20:00:00,590.0,6098.0,650.0,1596.0
2022-04-13 20:30:00,580.0,6100.0,650.0,1586.0
2022-04-13 21:00:00,570.0,5695.0,215.0,1576.0
2022-04-13 21:30:00,560.0,5425.0,215.0,1576.0
2022-04-13 22:00:00,550.0,5279.0,26.0,1516.0
2022-04-13 22:30:00,550.0,5051.0,26.0,1486.0
2022-04-13 23:00:00,530.0,4703.0,0.0,1476.0
2022-04-13 23:30:00,540.0,4453.0,0.0,1476.0
2022-04-14 00:00:00,450.0,4311.0,0.0,836.0
2022-04-14 00:30:00,460.0,4201.0,0.0,836.0
2022-04-14 01:00:00,460.0,4171.0,0.0,836.0
2022-04-14 01:30:00,470.0,4123.0,0.0,836.0
2022-04-14 02:00:00,470.0,4073.0,0.0,836.0
2022-04-14 02:30:00,470.0,4038.0,0.0,836.0
2022-04-14 03:00:00,490.0,4027.0,0.0,836.0
2022-04-14 03:30:00,510.0,4026.0,0.0,836.0
2022-04-14 04:00:00,530.0,4101.0,76.0,876.0
2022-04-14 04:30:00,550.0,4204.0,76.0,876.0
2022-04-14 05:00:00,570.0,4346.0,177.0,1186.0
2022-04-14 05:30:00,610.0,4568.0,177.0,1156.0
2022-04-14 06:00:00,680.0,4863.0,327.0,1516.0
2022-04-14 06:30:00,860.0,5133.0,327.0,1486.0
2022-04-14 07:00:00,1160.0,5375.0,343.0,1456.0
2022-04-14 07:30:00,1530.0,5610.0,343.0,1476.0
2022-04-14 08:00:00,1970.0,5811.0,283.0,1426.0
2022-04-14 08:30:00,2370.0,5972.0,283.0,1406.0
2022-04-14 09:00:00,2730.0,6075.0,106.0,1396.0
2022-04-14 09:30:00,3040.0,6125.0,106.0,1386.0
2022-04-14 10:00:00,3300.0,6095.0,104.0,1286.0
2022-04-14 10:30:00,3510.0,6105.0,104.0,1286.0
2022-04-14 11:00:00,3650.0,6132.0,104.0,1286.0
2022-04-14 11:30:00,3740.0,6148.0,104.0,1286.0
2022-04-14 12:00:00,3770.0,6161.0,118.0,1306.0
2022-04-14 12:30:00,3780.0,6090.0,118.0,1296.0
2022-04-14 13:00:00,3720.0,5911.0,26.0,1296.0
2022-04-14 13:30:00,3630.0,5817.0,26.0,1286.0
2022-04-14 14:00:00,3500.0,5703.0,26.0,1296.0
2022-04-14 14:30:00,3320.0,5589.0,26.0,1296.0
2022-04-14 15:00:00,3100.0,5518.0,0.0,1276.0
2022-04-14 15:30:00,2840.0,5389.0,0.0,1316.0
2022-04-14 16:00:00,2530.0,5231.0,14.0,1336.0
2022-04-14 16:30:00,2200.0,5159.0,14.0,1366.0
2022-04-14 17:00:00,1820.0,5182.0,12.0,1446.0
2022-04-14 17:30:00,1490.0,5249.0,12.0,1466.0
2022-04-14 18:00:00,1220.0,5350.0,105.0,1526.0
2022-04-14 18:30:00,1050.0,5642.0,105.0,1576.0
2022-04-14 19:00:00,1000.0,6146.0,457.0,1616.0
2022-04-14 19:30:00,990.0,6131.0,457.0,1586.0
2022-04-14 20:00:00,1010.0,6130.0,600.0,1576.0
2022-04-14 20:30:00,1040.0,6017.0,600.0,1576.0
2022-04-14 21:00:00,1080.0,5666.0,285.0,1576.0
2022-04-14 21:30:00,1110.0,5423.0,285.0,1556.0
2022-04-14 22:00:00,1150.0,5278.0,26.0,1546.0
2022-04-14 22:30:00,1200.0,5055.0,26.0,1486.0
2022-04-14 23:00:00,1230.0,4698.0,0.0,1486.0
2022-04-14 23:30:00,1280.0,4465.0,0.0,1466.0
2022-04-15 00:00:00,1040.0,4314.0,0.0,856.0
2022-04-15 00:30:00,1110.0,4192.0,0.0,856.0
2022-04-15 01:00:00,1170.0,4141.0,0.0,856.0
2022-04-15 01:30:00,1230.0,4103.0,0.0,866.0
2022-04-15 02:00:00,1270.0,4052.0,0.0,856.0
2022-04-15 02:30:00,1310.0,4023.0,0.0,866.0
2022-04-15 03:00:00,1350.0,4021.0,0.0,856.0
2022-04-15 03:30:00,1380.0,4031.0,0.0,856.0
2022-04-15 04:00:00,1420.0,4076.0,0.0,896.0
2022-04-15 04:30:00,1450.0,4199.0,0.0,906.0
2022-04-15 05:00:00,1460.0,4345.0,101.0,1216.0
2022-04-15 05:30:00,1530.0,4597.0,101.0,1206.0
2022-04-15 06:00:00,1630.0,4964.0,251.0,1566.0
2022-04-15 06:30:00,1850.0,5133.0,251.0,1536.0
2022-04-15 07:00:00,2170.0,5435.0,343.0,1456.0
2022-04-15 07:30:00,2540.0,5654.0,343.0,1466.0
2022-04-15 08:00:00,2940.0,5839.0,283.0,1416.0
2022-04-15 08:30:00,3320.0,5951.0,283.0,1396.0
2022-04-15 09:00:00,3690.0,5986.0,106.0,1376.0
2022-04-15 09:30:00,4000.0,6001.0,106.0,1386.0
2022-04-15 10:00:00,4230.0,6009.0,76.0,1296.0
2022-04-15 10:30:00,4410.0,6029.0,76.0,1286.0
2022-04-15 11:00:00,4490.0,6036.0,28.0,1276.0
2022-04-15 11:30:00,4510.0,6024.0,28.0,1286.0
2022-04-15 12:00:00,4470.0,6005.0,42.0,1286.0
2022-04-15 12:30:00,4420.0,5939.0,42.0,1266.0
2022-04-15 13:00:00,4320.0,5774.0,26.0,1266.0
2022-04-15 13:30:00,4200.0,5689.0,26.0,1256.0
2022-04-15 14:00:00,4050.0,5558.0,26.0,1256.0
2022-04-15 14:30:00,3840.0,5415.0,26.0,1256.0
2022-04-15 15:00:00,3580.0,5300.0,0.0,1256.0
2022-04-15 15:30:00,3270.0,5175.0,0.0,1286.0
2022-04-15 16:00:00,2900.0,5086.0,14.0,1326.0
2022-04-15 16:30:00,2500.0,5054.0,14.0,1336.0
2022-04-15 17:00:00,2080.0,5066.0,12.0,1426.0
2022-04-15 17:30:00,1700.0,5129.0,12.0,1446.0
2022-04-15 18:00:00,1360.0,5247.0,75.0,1526.0
2022-04-15 18:30:00,1160.0,5534.0,75.0,1606.0
2022-04-15 19:00:00,1080.0,6021.0,327.0,1656.0
2022-04-15 19:30:00,1060.0,6019.0,327.0,1626.0
2022-04-15 20:00:00,1040.0,6017.0,475.0,1656.0
2022-04-15 20:30:00,1020.0,5907.0,475.0,1646.0
2022-04-15 21:00:00,1000.0,5536.0,290.0,1596.0
2022-04-15 21:30:00,980.0,5306.0,290.0,1536.0
2022-04-15 22:00:00,950.0,5181.0,56.0,1566.0
2022-04-15 22:30:00,930.0,4946.0,56.0,1476.0
2022-04-15 23:00:00,890.0,4585.0,0.0,1446.0
2022-04-15 23:30:00,870.0,4412.0,0.0,1426.0
2022-04-16 00:00:00,790.0,4226.0,0.0,846.0
2022-04-16 00:30:00,770.0,4125.0,0.0,846.0
2022-04-16 01:00:00,740.0,4124.0,0.0,846.0
2022-04-16 01:30:00,700.0,4088.0,0.0,846.0
2022-04-16 02:00:00,670.0,4035.0,0.0,826.0
2022-04-16 02:30:00,650.0,3995.0,0.0,826.0
2022-04-16 03:00:00,640.0,3974.0,0.0,826.0
2022-04-16 03:30:00,630.0,3973.0,0.0,826.0
2022-04-16 04:00:00,620.0,3991.0,26.0,876.0
2022-04-16 04:30:00,620.0,4039.0,26.0,876.0
2022-04-16 05:00:00,620.0,4131.0,26.0,1186.0
2022-04-16 05:30:00,650.0,4240.0,26.0,1166.0
2022-04-16 06:00:00,710.0,4372.0,126.0,1516.0
2022-04-16 06:30:00,860.0,4496.0,126.0,1516.0
2022-04-16 07:00:00,1110.0,4683.0,175.0,1376.0
2022-04-16 07:30:00,1370.0,4861.0,175.0,1396.0
2022-04-16 08:00:00,1650.0,5061.0,189.0,1336.0
2022-04-16 08:30:00,1910.0,5208.0,189.0,1316.0
2022-04-16 09:00:00,2150.0,5284.0,30.0,1306.0
2022-04-16 09:30:00,2350.0,5407.0,30.0,1306.0
2022-04-16 10:00:00,2520.0,5527.0,30.0,1196.0
2022-04-16 10:30:00,2660.0,5631.0,30.0,1196.0
2022-04-16 11:00:00,2780.0,5650.0,28.0,1196.0
2022-04-16 11:30:00,2840.0,5674.0,28.0,1206.0
2022-04-16 12:00:00,2860.0,5654.0,16.0,1216.0
2022-04-16 12:30:00,2870.0,5599.0,16.0,1206.0
2022-04-16 13:00:00,2840.0,5397.0,26.0,1216.0
2022-04-16 13:30:00,2770.0,5322.0,26.0,1206.0
2022-04-16 14:00:00,2650.0,5222.0,26.0,1216.0
2022-04-16 14:30:00,2500.0,5111.0,26.0,1216.0
2022-04-16 15:00:00,2320.0,4999.0,0.0,1216.0
2022-04-16 15:30:00,2110.0,4900.0,0.0,1276.0
2022-04-16 16:00:00,1870.0,4836.0,16.0,1256.0
2022-04-16 16:30:00,1620.0,4822.0,16.0,1276.0
2022-04-16 17:00:00,1370.0,4902.0,14.0,1396.0
2022-04-16 17:30:00,1170.0,4977.0,14.0,1426.0
2022-04-16 18:00:00,1020.0,5102.0,40.0,1506.0
2022-04-16 18:30:00,940.0,5341.0,40.0,1586.0
2022-04-16 19:00:00,930.0,5699.0,397.0,1646.0
2022-04-16 19:30:00,950.0,5696.0,397.0,1606.0
2022-04-16 20:00:00,960.0,5696.0,525.0,1636.0
2022-04-16 20:30:00,970.0,5556.0,525.0,1626.0
2022-04-16 21:00:00,970.0,5281.0,215.0,1556.0
2022-04-16 21:30:00,970.0,5067.0,215.0,1496.0
2022-04-16 22:00:00,970.0,4918.0,30.0,1546.0
2022-04-16 22:30:00,970.0,4692.0,30.0,1456.0
2022-04-16 23:00:00,950.0,4318.0,0.0,1436.0
2022-04-16 23:30:00,990.0,4115.0,0.0,1426.0
2022-04-17 00:00:00,950.0,4151.0,0.0,866.0
2022-04-17 00:30:00,1030.0,4012.0,0.0,866.0
2022-04-17 01:00:00,1120.0,3946.0,0.0,866.0
2022-04-17 01:30:00,1220.0,3906.0,0.0,876.0
2022-04-17 02:00:00,1330.0,3823.0,0.0,866.0
2022-04-17 02:30:00,1450.0,3773.0,0.0,866.0
2022-04-17 03:00:00,1580.0,3758.0,0.0,876.0
2022-04-17 03:30:00,1720.0,3746.0,0.0,876.0
2022-04-17 04:00:00,1870.0,3746.0,26.0,886.0
2022-04-17 04:30:00,2000.0,3767.0,26.0,896.0
2022-04-17 05:00:00,2110.0,3823.0,26.0,1256.0
2022-04-17 05:30:00,2200.0,3885.0,26.0,1296.0
2022-04-17 06:00:00,2280.0,4007.0,161.0,1676.0
2022-04-17 06:30:00,2390.0,4137.0,161.0,1696.0
2022-04-17 07:00:00,2520.0,4192.0,206.0,1576.0
2022-04-17 07:30:00,2680.0,4381.0,206.0,1596.0
2022-04-17 08:00:00,2860.0,4549.0,222.0,1546.0
2022-04-17 08:30:00,3040.0,4765.0,222.0,1556.0
2022-04-17 09:00:00,3200.0,4967.0,30.0,1536.0
2022-04-17 09:30:00,3330.0,5162.0,30.0,1536.0
2022-04-17 10:00:00,3440.0,5345.0,30.0,1476.0
2022-04-17 10:30:00,3470.0,5514.0,30.0,1476.0
2022-04-17 11:00:00,3470.0,5624.0,28.0,1486.0
2022-04-17 11:30:00,3440.0,5656.0,28.0,1486.0
2022-04-17 12:00:00,3340.0,5617.0,16.0,1456.0
2022-04-17 12:30:00,3240.0,5587.0,16.0,1446.0
2022-04-17 13:00:00,3130.0,5293.0,26.0,1426.0
2022-04-17 13:30:00,3000.0,5241.0,26.0,1416.0
2022-04-17 14:00:00,2870.0,5187.0,26.0,1456.0
2022-04-17 14:30:00,2730.0,5114.0,26.0,1436.0
2022-04-17 15:00:00,2600.0,5067.0,0.0,1446.0
2022-04-17 15:30:00,2490.0,5011.0,0.0,1466.0
2022-04-17 16:00:00,2400.0,5002.0,16.0,1466.0
2022-04-17 16:30:00,2320.0,5008.0,16.0,1476.0
2022-04-17 17:00:00,2280.0,5085.0,14.0,1546.0
2022-04-17 17:30:00,2260.0,5153.0,14.0,1576.0
2022-04-17 18:00:00,2260.0,5258.0,75.0,1656.0
2022-04-17 18:30:00,2290.0,5453.0,75.0,1746.0
2022-04-17 19:00:00,2340.0,5702.0,437.0,1796.0
2022-04-17 19:30:00,2380.0,5704.0,437.0,1776.0
2022-04-17 20:00:00,2400.0,5712.0,560.0,1806.0
2022-04-17 20:30:00,2400.0,5614.0,560.0,1796.0
2022-04-17 21:00:00,2390.0,5356.0,250.0,1736.0
2022-04-17 21:30:00,2380.0,5151.0,250.0,1686.0
2022-04-17 22:00:00,2360.0,4979.0,30.0,1716.0
2022-04-17 22:30:00,2340.0,4730.0,30.0,1616.0
2022-04-17 23:00:00,2300.0,4373.0,0.0,1596.0
2022-04-17 23:30:00,2280.0,4201.0,0.0,1586.0
2022-04-18 00:00:00,2340.0,4056.0,30.0,966.0
2022-04-18 00:30:00,2360.0,3950.0,30.0,966.0
2022-04-18 01:00:00,2370.0,3911.0,30.0,966.0
2022-04-18 01:30:00,2400.0,3891.0,30.0,966.0
2022-04-18 02:00:00,2430.0,3931.0,30.0,966.0
2022-04-18 02:30:00,2480.0,3950.0,30.0,966.0
2022-04-18 03:00:00,2550.0,3930.0,30.0,986.0
2022-04-18 03:30:00,2600.0,3971.0,30.0,986.0
2022-04-18 04:00:00,2650.0,3860.0,56.0,1026.0
2022-04-18 04:30:00,2680.0,3982.0,56.0,1036.0
2022-04-18 05:00:00,2710.0,4165.0,86.0,1346.0
2022-04-18 05:30:00,2740.0,4411.0,86.0,1396.0
2022-04-18 06:00:00,2760.0,4781.0,191.0,1766.0
2022-04-18 06:30:00,2790.0,5137.0,191.0,1776.0
2022-04-18 07:00:00,2840.0,5426.0,236.0,1646.0
2022-04-18 07:30:00,2900.0,5716.0,236.0,1666.0
2022-04-18 08:00:00,2990.0,5989.0,292.0,1616.0
2022-04-18 08:30:00,3080.0,6203.0,292.0,1596.0
2022-04-18 09:00:00,3170.0,6355.0,135.0,1566.0
2022-04-18 09:30:00,3240.0,6477.0,135.0,1556.0
2022-04-18 10:00:00,3300.0,6586.0,60.0,1546.0
2022-04-18 10:30:00,3340.0,6702.0,60.0,1546.0
2022-04-18 11:00:00,3360.0,6749.0,58.0,1506.0
2022-04-18 11:30:00,3340.0,6778.0,58.0,1506.0
2022-04-18 12:00:00,3280.0,6774.0,46.0,1486.0
2022-04-18 12:30:00,3220.0,6690.0,46.0,1486.0
2022-04-18 13:00:00,3170.0,6520.0,56.0,1456.0
2022-04-18 13:30:00,3090.0,6406.0,56.0,1456.0
2022-04-18 14:00:00,3000.0,6355.0,56.0,1456.0
2022-04-18 14:30:00,2890.0,6269.0,56.0,1456.0
2022-04-18 15:00:00,2760.0,6149.0,30.0,1486.0
2022-04-18 15:30:00,2610.0,6018.0,30.0,1476.0
2022-04-18 16:00:00,2450.0,5908.0,46.0,1506.0
2022-04-18 16:30:00,2290.0,5864.0,46.0,1506.0
2022-04-18 17:00:00,2140.0,5926.0,119.0,1546.0
2022-04-18 17:30:00,2030.0,6029.0,119.0,1556.0
2022-04-18 18:00:00,1950.0,6154.0,140.0,1636.0
2022-04-18 18:30:00,1910.0,6315.0,140.0,1726.0
2022-04-18 19:00:00,1910.0,6553.0,497.0,1766.0
2022-04-18 19:30:00,1910.0,6551.0,497.0,1736.0
2022-04-18 20:00:00,1910.0,6445.0,610.0,1756.0
2022-04-18 20:30:00,1900.0,6228.0,610.0,1756.0
2022-04-18 21:00:00,1870.0,5891.0,325.0,1686.0
2022-04-18 21:30:00,1850.0,5630.0,325.0,1636.0
2022-04-18 22:00:00,1820.0,5491.0,135.0,1656.0
2022-04-18 22:30:00,1790.0,5251.0,135.0,1566.0
2022-04-18 23:00:00,1740.0,4913.0,30.0,1546.0
2022-04-18 23:30:00,1710.0,4678.0,30.0,1526.0
2022-04-19 00:00:00,1310.0,4501.0,0.0,866.0
2022-04-19 00:30:00,1280.0,4374.0,0.0,856.0
2022-04-19 01:00:00,1240.0,4332.0,0.0,866.0
2022-04-19 01:30:00,1210.0,4277.0,0.0,866.0
2022-04-19 02:00:00,1180.0,4214.0,0.0,856.0
2022-04-19 02:30:00,1140.0,4171.0,0.0,856.0
2022-04-19 03:00:00,1110.0,4161.0,0.0,846.0
2022-04-19 03:30:00,1080.0,4155.0,0.0,846.0
2022-04-19 04:00:00,1060.0,4214.0,26.0,886.0
2022-04-19 04:30:00,1040.0,4333.0,26.0,896.0
2022-04-19 05:00:00,1020.0,4497.0,56.0,1216.0
2022-04-19 05:30:00,1000.0,4725.0,56.0,1186.0
2022-04-19 06:00:00,1010.0,5063.0,161.0,1566.0
2022-04-19 06:30:00,1060.0,5369.0,161.0,1576.0
2022-04-19 07:00:00,1170.0,5683.0,282.0,1476.0
2022-04-19 07:30:00,1320.0,5931.0,282.0,1486.0
2022-04-19 08:00:00,1500.0,6162.0,338.0,1466.0
2022-04-19 08:30:00,1680.0,6386.0,338.0,1426.0
2022-04-19 09:00:00,1870.0,6462.0,181.0,1406.0
2022-04-19 09:30:00,2040.0,6557.0,181.0,1406.0
2022-04-19 10:00:00,2190.0,6625.0,78.0,1316.0
2022-04-19 10:30:00,2340.0,6674.0,78.0,1316.0
2022-04-19 11:00:00,2490.0,6706.0,28.0,1366.0
2022-04-19 11:30:00,2610.0,6709.0,28.0,1366.0
2022-04-19 12:00:00,2720.0,6668.0,16.0,1376.0
2022-04-19 12:30:00,2800.0,6558.0,16.0,1386.0
2022-04-19 13:00:00,2840.0,6366.0,26.0,1356.0
2022-04-19 13:30:00,2890.0,6286.0,26.0,1356.0
2022-04-19 14:00:00,2860.0,6199.0,26.0,1366.0
2022-04-19 14:30:00,2790.0,6075.0,26.0,1366.0
2022-04-19 15:00:00,2700.0,5932.0,0.0,1436.0
2022-04-19 15:30:00,2560.0,5803.0,0.0,1446.0
2022-04-19 16:00:00,2360.0,5668.0,16.0,1466.0
2022-04-19 16:30:00,2140.0,5620.0,16.0,1466.0
2022-04-19 17:00:00,1880.0,5653.0,89.0,1486.0
2022-04-19 17:30:00,1640.0,5708.0,89.0,1506.0
2022-04-19 18:00:00,1420.0,5811.0,110.0,1616.0
2022-04-19 18:30:00,1280.0,6067.0,110.0,1706.0
2022-04-19 19:00:00,1220.0,6455.0,482.0,1736.0
2022-04-19 19:30:00,1200.0,6444.0,482.0,1706.0
2022-04-19 20:00:00,1200.0,6445.0,610.0,1746.0
2022-04-19 20:30:00,1190.0,6277.0,610.0,1726.0
2022-04-19 21:00:00,1190.0,5905.0,325.0,1636.0
2022-04-19 21:30:00,1190.0,5636.0,325.0,1586.0
2022-04-19 22:00:00,1190.0,5484.0,105.0,1586.0
2022-04-19 22:30:00,1190.0,5245.0,105.0,1486.0
2022-04-19 23:00:00,1160.0,4912.0,0.0,1486.0
2022-04-19 23:30:00,1150.0,4667.0,0.0,1466.0
2022-04-20 00:00:00,1140.0,4508.0,0.0,856.0
2022-04-20 00:30:00,1180.0,4372.0,0.0,856.0
2022-04-20 01:00:00,1170.0,4338.0,0.0,866.0
2022-04-20 01:30:00,1160.0,4275.0,0.0,876.0
2022-04-20 02:00:00,1140.0,4213.0,0.0,856.0
2022-04-20 02:30:00,1130.0,4171.0,0.0,856.0
2022-04-20 03:00:00,1120.0,4151.0,0.0,856.0
2022-04-20 03:30:00,1090.0,4151.0,0.0,856.0
2022-04-20 04:00:00,1070.0,4213.0,61.0,896.0
2022-04-20 04:30:00,1040.0,4342.0,61.0,896.0
2022-04-20 05:00:00,1020.0,4500.0,91.0,1226.0
2022-04-20 05:30:00,1010.0,4733.0,91.0,1196.0
2022-04-20 06:00:00,1080.0,5096.0,171.0,1626.0
2022-04-20 06:30:00,1260.0,5405.0,171.0,1656.0
2022-04-20 07:00:00,1540.0,5670.0,276.0,1546.0
2022-04-20 07:30:00,1890.0,5970.0,276.0,1546.0
2022-04-20 08:00:00,2300.0,6170.0,389.0,1526.0
2022-04-20 08:30:00,2690.0,6295.0,389.0,1526.0
2022-04-20 09:00:00,3070.0,6368.0,263.0,1506.0
2022-04-20 09:30:00,3400.0,6409.0,263.0,1506.0
2022-04-20 10:00:00,3700.0,6394.0,30.0,1456.0
2022-04-20 10:30:00,3950.0,6375.0,30.0,1466.0
2022-04-20 11:00:00,4160.0,6337.0,28.0,1496.0
2022-04-20 11:30:00,4330.0,6310.0,28.0,1496.0
2022-04-20 12:00:00,4460.0,6269.0,16.0,1506.0
2022-04-20 12:30:00,4560.0,6189.0,16.0,1516.0
2022-04-20 13:00:00,4610.0,6074.0,26.0,1496.0
2022-04-20 13:30:00,4600.0,6017.0,26.0,1506.0
2022-04-20 14:00:00,4560.0,5922.0,26.0,1536.0
2022-04-20 14:30:00,4460.0,5826.0,26.0,1546.0
2022-04-20 15:00:00,4310.0,5688.0,0.0,1596.0
2022-04-20 15:30:00,4100.0,5578.0,0.0,1596.0
2022-04-20 16:00:00,3850.0,5482.0,76.0,1606.0
2022-04-20 16:30:00,3540.0,5433.0,76.0,1606.0
2022-04-20 17:00:00,3170.0,5467.0,184.0,1626.0
2022-04-20 17:30:00,2830.0,5529.0,184.0,1646.0
2022-04-20 18:00:00,2510.0,5653.0,250.0,1746.0
2022-04-20 18:30:00,2300.0,5908.0,250.0,1806.0
2022-04-20 19:00:00,2180.0,6268.0,623.0,1816.0
2022-04-20 19:30:00,2090.0,6440.0,623.0,1816.0
2022-04-20 20:00:00,2040.0,6438.0,651.0,1826.0
2022-04-20 20:30:00,1960.0,6267.0,651.0,1806.0
2022-04-20 21:00:00,1860.0,5941.0,396.0,1716.0
2022-04-20 21:30:00,1780.0,5690.0,396.0,1626.0
2022-04-20 22:00:00,1710.0,5525.0,160.0,1636.0
2022-04-20 22:30:00,1620.0,5267.0,160.0,1556.0
2022-04-20 23:00:00,1500.0,4927.0,0.0,1506.0
2022-04-20 23:30:00,1410.0,4678.0,0.0,1466.0
2022-04-21 00:00:00,1240.0,4422.0,0.0,856.0
2022-04-21 00:30:00,1200.0,4299.0,0.0,856.0
2022-04-21 01:00:00,1100.0,4267.0,0.0,856.0
2022-04-21 01:30:00,1010.0,4217.0,0.0,856.0
2022-04-21 02:00:00,950.0,4146.0,0.0,846.0
2022-04-21 02:30:00,880.0,4117.0,0.0,846.0
2022-04-21 03:00:00,810.0,4109.0,0.0,846.0
2022-04-21 03:30:00,740.0,4113.0,0.0,846.0
2022-04-21 04:00:00,670.0,4169.0,61.0,876.0
2022-04-21 04:30:00,610.0,4294.0,61.0,886.0
2022-04-21 05:00:00,570.0,4465.0,91.0,1206.0
2022-04-21 05:30:00,530.0,4703.0,91.0,1166.0
2022-04-21 06:00:00,590.0,5107.0,171.0,1576.0
2022-04-21 06:30:00,760.0,5285.0,171.0,1596.0
2022-04-21 07:00:00,1030.0,5562.0,276.0,1516.0
2022-04-21 07:30:00,1340.0,5853.0,276.0,1526.0
2022-04-21 08:00:00,1700.0,6002.0,389.0,1516.0
2022-04-21 08:30:00,2010.0,6090.0,389.0,1516.0
2022-04-21 09:00:00,2290.0,6140.0,263.0,1466.0
2022-04-21 09:30:00,2530.0,6180.0,263.0,1466.0
2022-04-21 10:00:00,2720.0,6202.0,30.0,1416.0
2022-04-21 10:30:00,2880.0,6228.0,30.0,1416.0
2022-04-21 11:00:00,3010.0,6237.0,28.0,1416.0
2022-04-21 11:30:00,3110.0,6238.0,28.0,1396.0
2022-04-21 12:00:00,3170.0,6214.0,16.0,1396.0
2022-04-21 12:30:00,3230.0,6150.0,16.0,1386.0
2022-04-21 13:00:00,3220.0,5968.0,26.0,1356.0
2022-04-21 13:30:00,3160.0,5869.0,26.0,1356.0
2022-04-21 14:00:00,3070.0,5813.0,26.0,1376.0
2022-04-21 14:30:00,2930.0,5711.0,26.0,1376.0
2022-04-21 15:00:00,2740.0,5585.0,0.0,1416.0
2022-04-21 15:30:00,2520.0,5484.0,0.0,1416.0
2022-04-21 16:00:00,2270.0,5421.0,76.0,1416.0
2022-04-21 16:30:00,1990.0,5394.0,76.0,1426.0
2022-04-21 17:00:00,1700.0,5436.0,184.0,1466.0
2022-04-21 17:30:00,1460.0,5492.0,184.0,1506.0
2022-04-21 18:00:00,1260.0,5564.0,250.0,1586.0
2022-04-21 18:30:00,1160.0,5812.0,250.0,1626.0
2022-04-21 19:00:00,1160.0,6244.0,623.0,1656.0
2022-04-21 19:30:00,1200.0,6236.0,623.0,1626.0
2022-04-21 20:00:00,1230.0,6237.0,651.0,1666.0
2022-04-21 20:30:00,1250.0,6217.0,651.0,1666.0
2022-04-21 21:00:00,1260.0,5836.0,396.0,1586.0
2022-04-21 21:30:00,1270.0,5573.0,396.0,1516.0
2022-04-21 22:00:00,1290.0,5413.0,160.0,1546.0
2022-04-21 22:30:00,1320.0,5188.0,160.0,1506.0
2022-04-21 23:00:00,1320.0,4846.0,0.0,1466.0
2022-04-21 23:30:00,1330.0,4606.0,0.0,1446.0
2022-04-22 00:00:00,1170.0,4279.0,0.0,836.0
2022-04-22 00:30:00,1180.0,4148.0,0.0,836.0
2022-04-22 01:00:00,1170.0,4083.0,0.0,856.0
2022-04-22 01:30:00,1160.0,4020.0,0.0,856.0
2022-04-22 02:00:00,1130.0,3933.0,0.0,836.0
