iter	Passed	Remaining
3267	10062	14569
3268	10065	14567
3269	10068	14564
3270	10072	14562
3271	10075	14559
3272	10079	14557
3273	10082	14554
3274	10086	14551
3275	10089	14549
3276	10093	14547
3277	10096	14544
3278	10100	14541
3279	10105	14542
3280	10109	14540
3281	10112	14537
3282	10116	14535
3283	10122	14535
3284	10125	14533
3285	10128	14530
3286	10133	14529
3287	10137	14527
3288	10141	14525
3289	10144	14522
3290	10147	14519
3291	10151	14518
3292	10154	14515
3293	10158	14512
3294	10161	14509
3295	10166	14510
3296	10170	14507
3297	10173	14504
3298	10176	14500
3299	10180	14499
3300	10183	14496
3301	10186	14493
3302	10189	14489
3303	10192	14486
3304	10195	14483
3305	10199	14482
3306	10202	14478
3307	10204	14474
3308	10207	14470
3309	10211	14468
3310	10213	14464
3311	10215	14460
3312	10218	14456
3313	10221	14452
3314	10223	14448
3315	10228	14448
3316	10231	14445
3317	10234	14442
3318	10238	14440
3319	10244	14441
3320	10250	14441
3321	10253	14438
3322	10257	14436
3323	10265	14440
3324	10267	14436
3325	10270	14433
3326	10275	14433
3327	10281	14434
3328	10285	14431
3329	10288	14428
3330	10295	14430
3331	10298	14427
3332	10301	14423
3333	10304	14421
3334	10312	14424
3335	10314	14420
3336	10318	14418
3337	10322	14416
3338	10327	14416
3339	10330	14413
3340	10334	14412
3341	10342	14415
3342	10345	14411
3343	10348	14408
3344	10351	14404
3345	10357	14406
3346	10360	14403
3347	10363	14400
3348	10366	14396
3349	10374	14400
3350	10377	14397
3351	10380	14393
3352	10383	14390
3353	10391	14393
3354	10393	14390
3355	10396	14386
3356	10399	14383
3357	10407	14386
3358	10410	14383
3359	10413	14380
3360	10417	14378
3361	10422	14378
3362	10425	14375
3363	10428	14371
3364	10433	14371
3365	10436	14367
3366	10439	14364
3367	10441	14360
3368	10449	14363
3369	10452	14360
3370	10455	14356
3371	10458	14353
3372	10466	14357
3373	10468	14353
3374	10471	14350
3375	10475	14347
3376	10483	14351
3377	10486	14348
3378	10489	14344
3379	10494	14344
3380	10497	14341
3381	10500	14338
3382	10502	14333
3383	10505	14330
3384	10510	14329
3385	10513	14326
3386	10516	14322
3387	10523	14324
3388	10525	14321
3389	10528	14317
3390	10530	14313
3391	10533	14309
3392	10537	14308
3393	10540	14304
3394	10542	14300
3395	10545	14296
3396	10547	14292
3397	10551	14289
3398	10553	14285
3399	10556	14281
3400	10558	14278
3401	10561	14274
3402	10564	14271
3403	10568	14268
3404	10570	14265
3405	10573	14261
3406	10576	14258
3407	10580	14256
3408	10585	14255
3409	10588	14252
3410	10591	14249
3411	10594	14246
3412	10598	14244
3413	10601	14241
3414	10604	14238
3415	10607	14234
3416	10610	14231
3417	10614	14229
3418	10617	14226
3419	10620	14223
3420	10623	14219
3421	10626	14216
3422	10631	14215
3423	10634	14212
3424	10636	14208
3425	10640	14205
3426	10643	14202
3427	10646	14199
3428	10649	14196
3429	10652	14193
3430	10656	14190
3431	10659	14187
3432	10664	14186
3433	10669	14187
3434	10672	14183
3435	10675	14180
3436	10681	14180
3437	10684	14177
3438	10686	14172
3439	10688	14168
3440	10690	14163
3441	10692	14159
3442	10697	14158
3443	10700	14155
3444	10702	14150
3445	10704	14146
3446	10706	14142
3447	10710	14139
3448	10716	14140
3449	10719	14137
3450	10721	14132
3451	10728	14134
3452	10730	14129
3453	10732	14125
3454	10734	14121
3455	10737	14117
3456	10742	14117
3457	10745	14113
3458	10748	14110
3459	10751	14107
3460	10759	14110
3461	10763	14108
3462	10765	14104
3463	10767	14099
3464	10769	14094
3465	10774	14094
3466	10777	14091
3467	10779	14087
3468	10781	14082
3469	10783	14077
3470	10789	14077
3471	10791	14073
3472	10794	14069
3473	10796	14065
3474	10798	14061
3475	10800	14057
3476	10804	14055
3477	10807	14051
3478	10809	14047
3479	10811	14042
3480	10813	14037
3481	10815	14033
3482	10818	14030
3483	10822	14027
3484	10824	14023
3485	10826	14018
3486	10827	14013
3487	10829	14009
3488	10831	14004
3489	10834	14001
3490	10837	13998
3491	10840	13994
3492	10842	13989
3493	10843	13984
3494	10845	13980
3495	10848	13976
3496	10851	13973
3497	10854	13969
3498	10856	13964
3499	10857	13960
3500	10859	13955
3501	10861	13950
3502	10863	13946
3503	10866	13943
3504	10869	13940
3505	10871	13935
3506	10873	13930
3507	10875	13926
3508	10878	13922
3509	10880	13918
3510	10883	13915
3511	10886	13911
3512	10888	13907
3513	10890	13902
3514	10892	13898
3515	10894	13894
3516	10897	13891
3517	10901	13888
3518	10903	13884
3519	10905	13879
3520	10908	13875
3521	10910	13871
3522	10912	13867
3523	10915	13864
3524	10918	13860
3525	10920	13856
3526	10922	13852
3527	10925	13848
3528	10927	13844
3529	10930	13840
3530	10933	13838
3531	10935	13833
3532	10938	13829
3533	10940	13825
3534	10942	13821
3535	10944	13817
3536	10948	13814
3537	10950	13810
3538	10952	13806
3539	10955	13802
3540	10957	13798
3541	10959	13793
3542	10962	13790
3543	10965	13787
3544	10967	13783
3545	10970	13779
3546	10972	13775
3547	10974	13770
3548	10977	13767
3549	10980	13763
3550	10982	13760
3551	10985	13756
3552	10987	13751
3553	10989	13747
3554	10991	13742
3555	10994	13740
3556	10997	13737
3557	10999	13732
3558	11001	13728
3559	11003	13723
3560	11005	13719
3561	11007	13714
3562	11010	13711
3563	11014	13708
3564	11016	13704
3565	11017	13699
3566	11019	13694
3567	11021	13690
3568	11024	13686
3569	11026	13682
3570	11028	13678
3571	11030	13673
3572	11032	13669
3573	11034	13664
3574	11036	13660
3575	11038	13655
3576	11040	13651
3577	11042	13647
3578	11044	13643
3579	11046	13638
3580	11048	13633
3581	11050	13629
3582	11051	13624
3583	11053	13619
3584	11057	13617
3585	11060	13614
3586	11064	13612
3587	11095	13643
3588	11109	13653
3589	11119	13659
3590	11124	13659
3591	11134	13664
3592	11138	13661
3593	11141	13658
3594	11143	13654
3595	11146	13651
3596	11153	13652
3597	11158	13651
3598	11162	13650
3599	11165	13646
3600	11169	13645
3601	11173	13642
3602	11175	13637
3603	11178	13634
3604	11180	13630
3605	11182	13625
3606	11184	13621
3607	11186	13617
3608	11188	13613
3609	11191	13609
3610	11193	13604
3611	11195	13600
3612	11197	13595
3613	11199	13592
3614	11204	13591
3615	11208	13589
3616	11212	13587
3617	11215	13584
3618	11219	13581
3619	11238	13597
3620	11240	13593
3621	11243	13589
3622	11245	13586
3623	11249	13583
3624	11253	13581
3625	11257	13579
3626	11260	13576
3627	11263	13573
3628	11268	13572
3629	11271	13569
3630	11274	13566
3631	11277	13562
3632	11281	13560
3633	11286	13559
3634	11289	13556
3635	11291	13552
3636	11294	13549
3637	11300	13549
3638	11303	13546
3639	11306	13543
3640	11309	13539
3641	11313	13537
3642	11317	13535
3643	11320	13532
3644	11323	13528
3645	11326	13525
3646	11329	13523
3647	11332	13519
3648	11335	13516
3649	11338	13513
3650	11341	13510
3651	11345	13507
3652	11348	13504
3653	11351	13501
3654	11354	13498
3655	11357	13495
3656	11361	13493
3657	11365	13490
3658	11367	13486
3659	11370	13483
3660	11373	13479
3661	11378	13478
3662	11381	13475
3663	11384	13472
3664	11387	13469
3665	11390	13466
3666	11394	13464
3667	11398	13461
3668	11401	13458
3669	11403	13454
3670	11408	13453
3671	11411	13450
3672	11415	13447
3673	11418	13444
3674	11420	13440
3675	11424	13438
3676	11427	13434
3677	11430	13432
3678	11433	13429
3679	11437	13426
3680	11440	13423
3681	11444	13421
3682	11447	13418
3683	11450	13414
3684	11453	13411
3685	11456	13408
3686	11459	13405
3687	11462	13401
3688	11465	13398
3689	11467	13394
3690	11470	13390
3691	11473	13387
3692	11476	13384
3693	11478	13380
3694	11481	13376
3695	11484	13373
3696	11486	13369
3697	11489	13366
3698	11492	13362
3699	11495	13359
3700	11497	13355
3701	11499	13351
3702	11502	13347
3703	11506	13345
3704	11508	13341
3705	11511	13337
3706	11513	13334
3707	11516	13330
3708	11519	13326
3709	11521	13323
3710	11523	13318
3711	11525	13314
3712	11527	13309
3713	11529	13305
3714	11531	13300
3715	11533	13295
3716	11535	13292
3717	11538	13288
3718	11539	13283
3719	11541	13279
3720	11543	13274
3721	11545	13270
3722	11547	13265
3723	11549	13260
3724	11551	13257
3725	11553	13252
3726	11555	13248
3727	11557	13243
3728	11558	13239
3729	11560	13234
3730	11562	13229
3731	11564	13225
3732	11566	13221
3733	11568	13216
3734	11570	13212
3735	11572	13207
3736	11573	13203
3737	11575	13198
3738	11577	13194
3739	11581	13191
3740	11583	13187
3741	11585	13182
3742	11586	13178
3743	11588	13173
3744	11590	13169
3745	11592	13164
3746	11594	13160
3747	11596	13155
3748	11598	13151
3749	11600	13147
3750	11602	13142
3751	11603	13137
3752	11605	13133
3753	11607	13129
3754	11610	13125
3755	11612	13120
3756	11614	13116
3757	11616	13112
3758	11617	13107
3759	11619	13103
3760	11621	13098
3761	11623	13094
3762	11626	13091
3763	11628	13086
3764	11630	13082
3765	11632	13077
3766	11634	13073
3767	11636	13068
3768	11637	13064
3769	11640	13060
3770	11641	13055
3771	11643	13051
3772	11645	13046
3773	11647	13042
3774	11649	13037
3775	11650	13033
3776	11652	13028
3777	11654	13024
3778	11656	13020
3779	11658	13015
3780	11660	13011
3781	11662	13006
3782	11664	13002
3783	11665	12997
3784	11667	12993
3785	11669	12989
3786	11671	12984
3787	11673	12980
3788	11675	12975
3789	11677	12971
3790	11680	12968
3791	11682	12964
3792	11684	12960
3793	11686	12955
3794	11688	12951
3795	11690	12946
3796	11692	12942
3797	11695	12939
3798	11697	12935
3799	11700	12931
3800	11702	12927
3801	11704	12923
3802	11705	12918
3803	11707	12914
3804	11709	12910
3805	11711	12905
3806	11713	12901
3807	11715	12897
3808	11717	12893
3809	11719	12888
3810	11721	12884
3811	11723	12880
3812	11725	12875
3813	11727	12871
3814	11730	12867
3815	11731	12863
3816	11733	12858
3817	11735	12854
3818	11737	12850
3819	11739	12845
3820	11741	12841
3821	11742	12836
3822	11745	12832
3823	11747	12828
3824	11749	12824
3825	11750	12819
3826	11752	12815
3827	11754	12810
3828	11756	12806
3829	11758	12802
3830	11760	12797
3831	11761	12793
3832	11763	12788
3833	11765	12784
3834	11767	12780
3835	11769	12775
3836	11771	12771
3837	11773	12767
3838	11775	12762
3839	11777	12758
3840	11778	12754
3841	11780	12749
3842	11782	12745
3843	11784	12740
3844	11786	12736
3845	11788	12732
3846	11790	12728
3847	11792	12723
3848	11794	12719
3849	11796	12715
3850	11797	12710
3851	11799	12706
3852	11801	12702
3853	11803	12698
3854	11806	12694
3855	11807	12689
3856	11809	12685
3857	11811	12681
3858	11813	12676
3859	11815	12672
3860	11817	12668
3861	11820	12665
3862	11822	12661
3863	11824	12657
3864	11827	12653
3865	11829	12649
3866	11831	12645
3867	11834	12642
3868	11837	12638
3869	11839	12634
3870	11842	12631
3871	11844	12627
3872	11846	12623
3873	11849	12620
3874	11852	12616
3875	11854	12612
3876	11855	12608
3877	11857	12603
3878	11859	12599
3879	11861	12595
3880	11863	12590
3881	11866	12587
3882	11868	12583
3883	11869	12578
3884	11871	12574
3885	11873	12570
3886	11875	12565
3887	11877	12561
3888	11879	12557
3889	11881	12553
3890	11883	12549
3891	11885	12545
3892	11887	12540
3893	11889	12536
3894	11891	12532
3895	11893	12528
3896	11895	12524
3897	11897	12520
3898	11899	12515
3899	11901	12511
3900	11903	12507
3901	11904	12502
3902	11907	12499
3903	11910	12496
3904	11916	12495
3905	11920	12494
3906	11922	12490
3907	11924	12485
3908	11926	12482
3909	11928	12478
3910	11930	12473
3911	11932	12469
3912	11934	12465
3913	11936	12461
3914	11938	12456
3915	11940	12452
3916	11942	12448
3917	11944	12444
3918	11946	12440
3919	11948	12436
3920	11950	12431
3921	11952	12427
3922	11954	12423
3923	11956	12419
3924	11957	12414
3925	11959	12410
3926	11961	12406
3927	11963	12402
3928	11965	12397
3929	11967	12394
3930	11969	12389
3931	11971	12385
3932	11973	12381
3933	11975	12377
3934	11977	12373
3935	11979	12368
3936	11981	12364
3937	11982	12360
3938	11984	12355
3939	11987	12352
3940	11989	12348
3941	11991	12344
3942	11993	12339
3943	11994	12335
3944	11996	12331
3945	11998	12326
3946	12000	12322
3947	12002	12318
3948	12004	12314
3949	12005	12309
3950	12007	12305
3951	12009	12301
3952	12011	12297
3953	12013	12292
3954	12015	12288
3955	12020	12287
3956	12025	12287
3957	12029	12284
3958	12033	12282
3959	12041	12284
3960	12048	12285
3961	12052	12283
3962	12056	12281
3963	12059	12278
3964	12064	12277
3965	12067	12274
3966	12069	12270
3967	12071	12266
3968	12073	12262
3969	12075	12257
3970	12078	12254
3971	12080	12251
3972	12082	12247
3973	12084	12242
3974	12086	12238
3975	12088	12234
3976	12091	12230
3977	12094	12227
3978	12096	12223
3979	12098	12219
3980	12100	12215
3981	12102	12211
3982	12103	12207
3983	12105	12203
3984	12108	12199
3985	12110	12195
3986	12112	12191
3987	12114	12187
3988	12116	12183
3989	12118	12179
3990	12120	12175
3991	12123	12171
3992	12125	12167
3993	12126	12163
3994	12128	12159
3995	12130	12154
3996	12132	12150
3997	12134	12146
3998	12136	12142
3999	12138	12138
4000	12140	12134
4001	12142	12130
4002	12144	12126
4003	12146	12122
4004	12149	12119
4005	12152	12115
4006	12156	12113
4007	12158	12110
4008	12163	12109
4009	12169	12109
4010	12172	12105
4011	12175	12102
4012	12179	12100
4013	12181	12096
4014	12183	12092
4015	12186	12089
4016	12190	12087
4017	12192	12082
4018	12194	12078
4019	12196	12075
4020	12199	12071
4021	12200	12067
4022	12202	12063
4023	12205	12059
4024	12207	12055
4025	12209	12051
4026	12213	12049
4027	12216	12046
4028	12218	12042
4029	12221	12039
4030	12224	12036
4031	12228	12034
4032	12230	12030
4033	12232	12026
4034	12240	12028
4035	12243	12024
4036	12245	12020
4037	12247	12016
4038	12248	12012
4039	12250	12008
4040	12255	12006
4041	12258	12003
4042	12261	12000
4043	12263	11996
4044	12265	11992
4045	12267	11988
4046	12271	11986
4047	12278	11986
4048	12280	11983
4049	12282	11979
4050	12285	11976
4051	12288	11973
4052	12291	11970
4053	12294	11966
4054	12296	11962
4055	12298	11958
4056	12300	11955
4057	12303	11952
4058	12305	11948
4059	12307	11943
4060	12309	11939
4061	12311	11935
4062	12313	11931
4063	12315	11927
4064	12317	11923
4065	12319	11919
4066	12321	11915
4067	12324	11912
4068	12326	11908
4069	12328	11904
4070	12330	11900
4071	12334	11897
4072	12336	11893
4073	12338	11889
4074	12340	11885
4075	12341	11881
4076	12343	11877
4077	12345	11873
4078	12348	11869
4079	12350	11865
4080	12352	11861
4081	12354	11857
4082	12356	11853
4083	12357	11849
4084	12359	11845
4085	12361	11841
4086	12364	11838
4087	12366	11834
4088	12369	11831
4089	12372	11827
4090	12374	11824
4091	12377	11820
4092	12382	11819
4093	12385	11816
4094	12388	11813
4095	12390	11810
4096	12396	11809
4097	12398	11805
4098	12399	11801
4099	12401	11796
4100	12404	11793
4101	12406	11789
4102	12408	11785
4103	12411	11782
4104	12414	11778
4105	12415	11774
4106	12418	11771
4107	12422	11769
4108	12425	11766
4109	12436	11770
4110	12439	11767
4111	12445	11767
4112	12449	11765
4113	12455	11765
4114	12458	11762
4115	12461	11759
4116	12465	11756
4117	12467	11753
4118	12470	11750
4119	12473	11746
4120	12476	11744
4121	12479	11741
4122	12482	11737
4123	12485	11734
4124	12487	11731
4125	12490	11727
4126	12493	11724
4127	12496	11721
4128	12499	11718
4129	12501	11714
4130	12504	11711
4131	12507	11707
4132	12509	11704
4133	12512	11701
4134	12516	11698
4135	12519	11695
4136	12522	11692
4137	12525	11690
4138	12533	11691
4139	12540	11692
4140	12544	11690
4141	12547	11687
4142	12550	11684
4143	12556	11683
4144	12559	11680
4145	12562	11677
4146	12564	11673
4147	12567	11670
4148	12572	11669
4149	12576	11666
4150	12578	11663
4151	12581	11660
4152	12586	11659
4153	12589	11656
4154	12592	11652
4155	12594	11649
4156	12597	11645
4157	12600	11642
4158	12605	11641
4159	12609	11639
4160	12612	11636
4161	12615	11633
4162	12620	11631
4163	12623	11628
4164	12626	11626
4165	12630	11623
4166	12633	11621
4167	12637	11618
4168	12639	11614
4169	12642	11611
4170	12646	11609
4171	12650	11607
4172	12654	11604
4173	12657	11602
4174	12661	11600
4175	12665	11598
4176	12671	11597
4177	12674	11594
4178	12677	11591
4179	12682	11589
4180	12685	11587
4181	12688	11583
4182	12691	11581
4183	12694	11577
4184	12698	11575
4185	12700	11572
4186	12703	11568
4187	12706	11565
4188	12709	11562
4189	12712	11559
4190	12716	11557
4191	12719	11554
4192	12722	11550
4193	12724	11547
4194	12727	11544
4195	12730	11541
4196	12733	11538
4197	12736	11535
4198	12739	11532
4199	12742	11528
4200	12746	11526
4201	12750	11524
4202	12752	11521
4203	12755	11517
4204	12759	11515
4205	12761	11511
4206	12765	11509
4207	12768	11506
4208	12771	11503
4209	12775	11501
4210	12781	11500
4211	12785	11498
4212	12788	11495
4213	12791	11492
4214	12797	11491
4215	12799	11488
4216	12802	11484
4217	12804	11481
4218	12808	11479
4219	12812	11476
4220	12814	11472
4221	12816	11469
4222	12819	11465
4223	12822	11462
4224	12825	11459
4225	12827	11455
4226	12830	11452
4227	12832	11448
4228	12836	11445
4229	12838	11442
4230	12842	11439
4231	12845	11436
4232	12847	11433
4233	12850	11430
4234	12853	11427
4235	12857	11424
4236	12860	11421
4237	12862	11417
4238	12865	11414
4239	12867	11410
4240	12870	11408
4241	12873	11404
4242	12875	11401
4243	12878	11397
4244	12881	11394
4245	12884	11391
4246	12888	11389
4247	12892	11386
4248	12895	11384
4249	12898	11381
4250	12902	11379
4251	12905	11376
4252	12908	11373
4253	12912	11370
4254	12915	11367
4255	12918	11364
4256	12921	11361
4257	12924	11357
4258	12926	11354
4259	12929	11351
4260	12932	11348
4261	12935	11344
4262	12937	11341
4263	12940	11338
4264	12943	11334
4265	12946	11331
4266	12948	11328
4267	12951	11324
4268	12954	11321
4269	12957	11318
4270	12960	11315
4271	12962	11311
4272	12965	11308
4273	12967	11304
4274	12970	11301
4275	12973	11298
4276	12976	11295
4277	12978	11292
4278	12981	11288
4279	12984	11285
4280	12986	11282
4281	12990	11279
4282	12994	11277
4283	12997	11273
4284	13000	11270
4285	13004	11268
4286	13008	11266
4287	13011	11263
4288	13016	11262
4289	13024	11263
4290	13030	11263
4291	13033	11260
4292	13036	11257
4293	13039	11253
4294	13042	11251
4295	13046	11248
4296	13050	11246
4297	13053	11243
4298	13056	11240
4299	13059	11237
4300	13062	11234
4301	13066	11232
4302	13070	11229
4303	13073	11226
4304	13076	11223
4305	13080	11221
4306	13084	11218
4307	13086	11215
4308	13089	11212
4309	13095	11211
4310	13097	11208
4311	13100	11204
4312	13103	11201
4313	13106	11198
4314	13110	11195
4315	13113	11192
4316	13115	11189
4317	13118	11186
4318	13121	11183
4319	13125	11180
4320	13128	11177
4321	13132	11175
4322	13135	11172
4323	13138	11169
4324	13141	11166
4325	13145	11164
4326	13148	11161
4327	13152	11158
4328	13156	11156
4329	13160	11154
4330	13163	11151
4331	13166	11148
4332	13169	11144
4333	13173	11143
4334	13176	11139
4335	13179	11136
4336	13181	11133
4337	13184	11129
4338	13187	11126
4339	13189	11122
4340	13191	11118
4341	13192	11114
4342	13194	11110
4343	13196	11106
4344	13198	11102
4345	13201	11099
4346	13203	11095
4347	13205	11091
4348	13207	11087
4349	13209	11083
4350	13211	11079
4351	13213	11075
4352	13215	11072
4353	13217	11068
4354	13219	11064
4355	13221	11060
4356	13223	11056
4357	13225	11052
4358	13227	11048
4359	13230	11045
4360	13232	11041
4361	13234	11037
4362	13236	11034
4363	13238	11030
4364	13240	11026
4365	13242	11021
4366	13244	11017
4367	13246	11014
4368	13248	11010
4369	13250	11006
4370	13252	11002
4371	13254	10998
4372	13256	10994
4373	13258	10990
4374	13260	10987
4375	13262	10983
4376	13264	10979
4377	13265	10975
4378	13267	10971
4379	13269	10967
4380	13272	10964
4381	13275	10961
4382	13278	10957
4383	13280	10954
4384	13283	10950
4385	13285	10947
4386	13290	10945
4387	13293	10942
4388	13296	10939
4389	13299	10936
4390	13301	10932
4391	13303	10928
4392	13305	10924
4393	13307	10921
4394	13309	10917
4395	13311	10913
4396	13313	10909
4397	13315	10905
4398	13317	10901
4399	13319	10897
4400	13321	10893
4401	13323	10889
4402	13325	10886
4403	13327	10882
4404	13329	10878
4405	13332	10875
4406	13333	10871
4407	13336	10867
4408	13337	10863
4409	13339	10859
4410	13341	10855
4411	13343	10851
4412	13345	10847
4413	13347	10843
4414	13349	10839
4415	13351	10836
4416	13354	10832
4417	13355	10828
4418	13357	10824
4419	13359	10820
4420	13361	10816
4421	13363	10812
4422	13365	10808
4423	13367	10805
4424	13369	10801
4425	13370	10797
4426	13372	10793
4427	13374	10789
4428	13376	10785
4429	13378	10781
4430	13380	10777
4431	13382	10773
4432	13384	10769
4433	13386	10765
4434	13388	10762
4435	13390	10758
4436	13392	10754
4437	13394	10750
4438	13396	10746
4439	13398	10743
4440	13400	10739
4441	13402	10735
4442	13404	10731
4443	13406	10727
4444	13407	10723
4445	13409	10719
4446	13412	10716
4447	13414	10712
4448	13416	10708
4449	13418	10704
4450	13419	10700
4451	13421	10696
4452	13423	10692
4453	13425	10688
4454	13428	10685
4455	13430	10681
4456	13433	10678
4457	13436	10675
4458	13438	10672
4459	13441	10668
4460	13444	10665
4461	13447	10662
4462	13449	10659
4463	13451	10655
4464	13454	10652
4465	13457	10648
4466	13459	10645
4467	13462	10642
4468	13465	10639
4469	13467	10635
4470	13470	10632
4471	13473	10629
4472	13475	10625
4473	13478	10622
4474	13481	10619
4475	13483	10615
4476	13487	10613
4477	13489	10609
4478	13492	10606
4479	13494	10602
4480	13497	10599
4481	13499	10596
4482	13502	10592
4483	13504	10589
4484	13507	10585
4485	13509	10582
4486	13512	10579
4487	13514	10575
4488	13517	10572
4489	13519	10569
4490	13522	10565
4491	13524	10562
4492	13527	10558
4493	13530	10555
4494	13533	10552
4495	13535	10548
4496	13537	10545
4497	13539	10541
4498	13541	10537
4499	13543	10533
4500	13545	10529
4501	13547	10526
4502	13549	10522
4503	13551	10518
4504	13552	10514
4505	13554	10510
4506	13556	10506
4507	13558	10502
4508	13560	10499
4509	13563	10496
4510	13566	10492
4511	13569	10489
4512	13571	10486
4513	13574	10483
4514	13577	10480
4515	13580	10477
4516	13583	10473
4517	13586	10470
4518	13588	10467
4519	13592	10464
4520	13595	10461
4521	13597	10458
4522	13600	10455
4523	13603	10452
4524	13606	10449
4525	13609	10445
4526	13611	10442
4527	13614	10439
4528	13616	10435
4529	13620	10433
4530	13622	10429
4531	13625	10426
4532	13627	10423
4533	13630	10419
4534	13633	10416
4535	13636	10413
4536	13639	10410
4537	13641	10407
4538	13644	10403
4539	13646	10399
4540	13648	10396
4541	13650	10392
4542	13652	10388
4543	13654	10384
4544	13655	10380
4545	13657	10377
4546	13659	10373
4547	13661	10369
4548	13663	10365
4549	13667	10363
4550	13669	10359
4551	13670	10355
4552	13672	10351
4553	13674	10347
4554	13676	10343
4555	13680	10341
4556	13682	10337
4557	13683	10333
4558	13685	10329
4559	13687	10325
4560	13689	10321
4561	13691	10318
4562	13694	10314
4563	13696	10311
4564	13697	10307
4565	13699	10303
4566	13701	10299
4567	13703	10295
4568	13705	10291
4569	13707	10288
4570	13709	10284
4571	13711	10280
4572	13713	10276
4573	13715	10272
4574	13717	10269
4575	13719	10265
4576	13720	10261
4577	13723	10258
4578	13725	10254
4579	13727	10250
4580	13729	10246
4581	13731	10242
4582	13732	10239
4583	13734	10235
4584	13736	10231
4585	13738	10227
4586	13740	10223
4587	13742	10220
4588	13744	10216
4589	13746	10212
4590	13748	10208
4591	13749	10204
4592	13751	10200
4593	13754	10197
4594	13755	10193
4595	13757	10189
4596	13761	10186
4597	13763	10183
4598	13765	10179
4599	13768	10176
4600	13770	10173
4601	13773	10170
4602	13776	10166
4603	13779	10163
4604	13781	10160
4605	13784	10157
4606	13786	10153
4607	13789	10150
4608	13791	10147
4609	13793	10143
4610	13795	10139
4611	13798	10136
4612	13800	10132
4613	13802	10128
4614	13804	10125
4615	13806	10121
4616	13808	10117
4617	13810	10114
4618	13812	10110
4619	13814	10106
4620	13816	10103
4621	13818	10099
4622	13820	10095
4623	13822	10091
4624	13824	10087
4625	13825	10084
4626	13828	10081
4627	13831	10077
4628	13834	10074
4629	13838	10072
4630	13842	10070
4631	13844	10066
4632	13846	10062
4633	13848	10059
4634	13850	10055
4635	13853	10052
4636	13855	10048
4637	13857	10045
4638	13859	10041
4639	13861	10037
4640	13863	10033
4641	13864	10029
4642	13867	10026
4643	13869	10022
4644	13871	10018
4645	13873	10015
4646	13875	10011
4647	13877	10007
4648	13879	10004
4649	13881	10000
4650	13883	9996
4651	13884	9992
4652	13887	9989
4653	13889	9985
4654	13891	9982
4655	13893	9978
4656	13895	9974
4657	13897	9970
4658	13899	9967
4659	13901	9963
4660	13903	9960
4661	13905	9956
4662	13907	9952
4663	13909	9948
4664	13910	9944
4665	13912	9941
4666	13914	9937
4667	13916	9933
4668	13918	9929
4669	13920	9926
4670	13923	9923
4671	13927	9920
4672	13930	9917
4673	13933	9915
4674	13938	9913
4675	13941	9910
4676	13944	9907
4677	13949	9906
4678	13952	9903
4679	13955	9899
4680	13956	9895
4681	13958	9892
4682	13960	9888
4683	13966	9887
4684	13968	9884
4685	13970	9880
4686	13973	9876
4687	13974	9873
4688	13976	9869
4689	13982	9868
4690	13986	9865
4691	13988	9861
4692	13989	9858
4693	13991	9854
4694	13994	9851
4695	13999	9849
4696	14001	9846
4697	14003	9842
4698	14005	9839
4699	14007	9835
4700	14012	9833
4701	14014	9829
4702	14016	9826
4703	14018	9822
4704	14020	9818
4705	14022	9814
4706	14024	9811
4707	14027	9808
4708	14029	9805
4709	14031	9801
4710	14033	9797
4711	14035	9793
4712	14037	9790
4713	14040	9786
4714	14042	9783
4715	14044	9779
4716	14045	9775
4717	14047	9772
4718	14049	9768
4719	14051	9764
4720	14053	9761
4721	14056	9757
4722	14058	9754
4723	14060	9750
4724	14062	9746
4725	14064	9743
4726	14067	9740
4727	14071	9738
4728	14074	9735
4729	14077	9731
4730	14080	9728
4731	14082	9725
4732	14086	9723
4733	14090	9721
4734	14092	9717
4735	14094	9713
4736	14096	9709
4737	14098	9706
4738	14099	9702
4739	14102	9699
4740	14104	9695
4741	14107	9692
4742	14109	9688
4743	14111	9685
4744	14113	9681
4745	14115	9677
4746	14118	9674
4747	14119	9671
4748	14122	9667
4749	14124	9663
4750	14126	9660
4751	14128	9656
4752	14130	9653
4753	14132	9649
4754	14134	9646
4755	14136	9642
4756	14138	9638
4757	14140	9635
4758	14142	9631
4759	14144	9627
4760	14146	9623
4761	14148	9620
4762	14150	9616
4763	14152	9612
4764	14153	9609
4765	14155	9605
4766	14157	9601
4767	14159	9597
4768	14161	9594
4769	14163	9590
4770	14165	9587
4771	14167	9583
4772	14169	9579
4773	14170	9575
4774	14172	9572
4775	14174	9568
4776	14177	9565
4777	14179	9561
4778	14181	9558
4779	14183	9554
4780	14184	9550
4781	14186	9546
4782	14188	9543
4783	14190	9539
4784	14192	9535
4785	14194	9532
4786	14196	9528
4787	14198	9524
4788	14200	9521
4789	14201	9517
4790	14203	9513
4791	14205	9509
4792	14207	9506
4793	14209	9502
4794	14211	9498
4795	14213	9495
4796	14215	9491
4797	14217	9488
4798	14219	9484
4799	14220	9480
4800	14223	9477
4801	14225	9473
4802	14227	9469
4803	14229	9466
4804	14231	9462
4805	14233	9459
4806	14235	9455
4807	14237	9452
4808	14239	9448
4809	14241	9445
4810	14243	9441
4811	14245	9437
4812	14247	9434
4813	14249	9430
4814	14250	9426
4815	14252	9422
4816	14254	9419
4817	14256	9415
4818	14258	9412
4819	14260	9408
4820	14262	9404
