iter	RMSE
3223	57.09567532
3224	57.08616475
3225	57.08366171
3226	57.07569664
3227	57.06804147
3228	57.06648965
3229	57.05889165
3230	57.05165849
3231	57.04943382
3232	57.04175456
3233	57.0361207
3234	57.02501496
3235	57.01760814
3236	57.00889685
3237	57.00669627
3238	57.00017594
3239	56.99525361
3240	56.98778161
3241	56.98141118
3242	56.97833522
3243	56.97734222
3244	56.97546359
3245	56.97261758
3246	56.96889747
3247	56.96739295
3248	56.9567668
3249	56.95478385
3250	56.95389407
3251	56.94545101
3252	56.93856038
3253	56.93301182
3254	56.92836239
3255	56.92585428
3256	56.91961458
3257	56.91568439
3258	56.90804412
3259	56.90612291
3260	56.90110367
3261	56.89761071
3262	56.89085834
3263	56.87871038
3264	56.87061524
3265	56.86643203
3266	56.86222366
3267	56.85378944
3268	56.84704229
3269	56.84226944
3270	56.84064104
3271	56.83365991
3272	56.8268674
3273	56.82454753
3274	56.81859849
3275	56.81580247
3276	56.79397623
3277	56.78444806
3278	56.77610561
3279	56.76362113
3280	56.75984366
3281	56.75703186
3282	56.74985044
3283	56.73939688
3284	56.73532176
3285	56.72762214
3286	56.72153511
3287	56.71689942
3288	56.71406402
3289	56.7081743
3290	56.7031472
3291	56.6976402
3292	56.69364294
3293	56.69019535
3294	56.68084703
3295	56.67496563
3296	56.67099646
3297	56.66404734
3298	56.65930075
3299	56.65341262
3300	56.64750674
3301	56.641812
3302	56.63281348
3303	56.6260315
3304	56.62013112
3305	56.61725896
3306	56.61459731
3307	56.59779162
3308	56.59416699
3309	56.59050103
3310	56.58905989
3311	56.58402598
3312	56.58081799
3313	56.56965672
3314	56.56737452
3315	56.5652724
3316	56.56244041
3317	56.55457581
3318	56.54689322
3319	56.54508197
3320	56.5402184
3321	56.53779591
3322	56.53582322
3323	56.5314545
3324	56.52361809
3325	56.51865487
3326	56.51681911
3327	56.51364103
3328	56.50402883
3329	56.50278327
3330	56.49469164
3331	56.49072631
3332	56.48821353
3333	56.48383213
3334	56.47099937
3335	56.45783762
3336	56.45133588
3337	56.43961006
3338	56.43618179
3339	56.43322292
3340	56.42158336
3341	56.41347447
3342	56.41012571
3343	56.40616146
3344	56.40064789
3345	56.39482649
3346	56.38891969
3347	56.38772421
3348	56.37975613
3349	56.37518573
3350	56.37181552
3351	56.36826721
3352	56.36111781
3353	56.35753703
3354	56.3560982
3355	56.35287331
3356	56.34846141
3357	56.34383311
3358	56.3399958
3359	56.33117888
3360	56.32412607
3361	56.32112617
3362	56.31955594
3363	56.31461121
3364	56.30990717
3365	56.30777272
3366	56.30358783
3367	56.29367493
3368	56.28691059
3369	56.28627765
3370	56.28197253
3371	56.27768519
3372	56.27266903
3373	56.26948413
3374	56.25914395
3375	56.25449567
3376	56.25016544
3377	56.24437311
3378	56.24365769
3379	56.23937607
3380	56.23558622
3381	56.23162818
3382	56.22839605
3383	56.22331534
3384	56.21761579
3385	56.21484183
3386	56.20515392
3387	56.20089781
3388	56.1946949
3389	56.1921856
3390	56.18895053
3391	56.18398706
3392	56.17824894
3393	56.175618
3394	56.17350555
3395	56.16945945
3396	56.16700519
3397	56.15586669
3398	56.15184225
3399	56.14943446
3400	56.138735
3401	56.13475017
3402	56.1326099
3403	56.12978826
3404	56.12432849
3405	56.11741056
3406	56.11277386
3407	56.10784803
3408	56.10097104
3409	56.09573891
3410	56.08742676
3411	56.08302566
3412	56.07086049
3413	56.0638759
3414	56.05509153
3415	56.05299555
3416	56.05002213
3417	56.04068911
3418	56.02880979
3419	56.02492464
3420	56.02032667
3421	56.01742074
3422	56.01574821
3423	56.01092875
3424	56.00609613
3425	55.99655283
3426	55.99281059
3427	55.98005264
3428	55.97341657
3429	55.97072459
3430	55.96730237
3431	55.96300524
3432	55.96126633
3433	55.95696558
3434	55.95497404
3435	55.94349274
3436	55.93827618
3437	55.92810956
3438	55.92498062
3439	55.92085869
3440	55.91768318
3441	55.91338951
3442	55.91007575
3443	55.9017684
3444	55.90098775
3445	55.88881934
3446	55.88431481
3447	55.88126532
3448	55.87761588
3449	55.8704405
3450	55.86531832
3451	55.85665123
3452	55.85415545
3453	55.85055142
3454	55.84167045
3455	55.83658938
3456	55.82634057
3457	55.82447481
3458	55.8192199
3459	55.81710124
3460	55.81524172
3461	55.80676342
3462	55.8035061
3463	55.79913502
3464	55.79334291
3465	55.78938933
3466	55.78744841
3467	55.78256389
3468	55.77723038
3469	55.77174822
3470	55.7669068
3471	55.76044473
3472	55.75270927
3473	55.75014245
3474	55.7470474
3475	55.74121256
3476	55.73497393
3477	55.72741907
3478	55.72245611
3479	55.71582615
3480	55.70881864
3481	55.70066393
3482	55.69075415
3483	55.69005334
3484	55.68282934
3485	55.67845814
3486	55.66976322
3487	55.66833235
3488	55.66114935
3489	55.65371963
3490	55.64954548
3491	55.64803276
3492	55.63956726
3493	55.63559153
3494	55.63057329
3495	55.62290316
3496	55.61160571
3497	55.60596104
3498	55.60410107
3499	55.6031639
3500	55.59905923
3501	55.59271142
3502	55.58686647
3503	55.58390981
3504	55.58079393
3505	55.57718533
3506	55.57309516
3507	55.56644657
3508	55.56374649
3509	55.55624235
3510	55.55104667
3511	55.54999388
3512	55.53678532
3513	55.52519301
3514	55.52062011
3515	55.51708222
3516	55.51396351
3517	55.51300437
3518	55.50539832
3519	55.50299907
3520	55.497258
3521	55.49447604
3522	55.48114638
3523	55.46856852
3524	55.46523833
3525	55.46082265
3526	55.45690798
3527	55.44747536
3528	55.44083442
3529	55.43896769
3530	55.42950797
3531	55.42160518
3532	55.41486497
3533	55.41322182
3534	55.40885363
3535	55.40090677
3536	55.39574593
3537	55.39392089
3538	55.39010551
3539	55.38595623
3540	55.38336645
3541	55.37930366
3542	55.37711559
3543	55.37261452
3544	55.36513584
3545	55.35965246
3546	55.35682832
3547	55.34701318
3548	55.34037134
3549	55.33851333
3550	55.33513679
3551	55.33366917
3552	55.32562424
3553	55.31693611
3554	55.31245589
3555	55.29889548
3556	55.29766592
3557	55.29598745
3558	55.29152785
3559	55.2862554
3560	55.28419786
3561	55.28234056
3562	55.27564075
3563	55.26923569
3564	55.26235112
3565	55.25385274
3566	55.25175725
3567	55.2479051
3568	55.24586089
3569	55.24138115
3570	55.23026411
3571	55.22742659
3572	55.22391674
3573	55.21410088
3574	55.21296705
3575	55.20688322
3576	55.20341324
3577	55.19571848
3578	55.18624143
3579	55.17751596
3580	55.17301752
3581	55.16654545
3582	55.16134966
3583	55.15787441
3584	55.14956983
3585	55.14691853
3586	55.13851697
3587	55.13300409
3588	55.12574965
3589	55.11956868
3590	55.11064415
3591	55.10394568
3592	55.10036104
3593	55.09680851
3594	55.09353059
3595	55.08846727
3596	55.08438455
3597	55.08002991
3598	55.06337754
3599	55.05794318
3600	55.05369998
3601	55.05106955
3602	55.04236594
3603	55.03544781
3604	55.03350292
3605	55.02440648
3606	55.01912324
3607	55.01663123
3608	55.01393725
3609	55.00388135
3610	54.9969506
3611	54.99208701
3612	54.98834063
3613	54.97727175
3614	54.97328847
3615	54.96767081
3616	54.96286735
3617	54.95991885
3618	54.95602595
3619	54.95185771
3620	54.95042477
3621	54.94890238
3622	54.94087149
3623	54.93139094
3624	54.92365866
3625	54.91648242
3626	54.91007238
3627	54.90779561
3628	54.90552683
3629	54.90095676
3630	54.89401201
3631	54.89263848
3632	54.88761304
3633	54.88579808
3634	54.87739677
3635	54.87288906
3636	54.86298972
3637	54.85661811
3638	54.85334206
3639	54.84585001
3640	54.84350597
3641	54.83732363
3642	54.83361664
3643	54.82861946
3644	54.82036586
3645	54.81928023
3646	54.8139832
3647	54.81090369
3648	54.80936474
3649	54.79981835
3650	54.78298433
3651	54.77888023
3652	54.77347535
3653	54.76454396
3654	54.75723372
3655	54.75526202
3656	54.75151165
3657	54.74635319
3658	54.7402186
3659	54.73540101
3660	54.7288121
3661	54.72516911
3662	54.72040615
3663	54.71949331
3664	54.71654911
3665	54.71413865
3666	54.71256406
3667	54.71086505
3668	54.70519468
3669	54.69941308
3670	54.69669023
3671	54.6927232
3672	54.67823518
3673	54.6766662
3674	54.67491877
3675	54.66950104
3676	54.66488984
3677	54.65517696
3678	54.65213971
3679	54.64731951
3680	54.64279473
3681	54.63349364
3682	54.62914622
3683	54.62622384
3684	54.62413241
3685	54.62053748
3686	54.6130441
3687	54.60994585
3688	54.60072331
3689	54.59670355
3690	54.58995301
3691	54.58580799
3692	54.58243321
3693	54.57981733
3694	54.57617397
3695	54.56879221
3696	54.56720355
3697	54.56269283
3698	54.55990742
3699	54.55624819
3700	54.55453752
3701	54.54672909
3702	54.54367887
3703	54.53476451
3704	54.5280694
3705	54.52514986
3706	54.51963519
3707	54.5117233
3708	54.50326273
3709	54.50059773
3710	54.4969486
3711	54.4920606
3712	54.48688376
3713	54.4768235
3714	54.46837448
3715	54.46256115
3716	54.45626245
3717	54.45148067
3718	54.44711788
3719	54.44006338
3720	54.43639064
3721	54.43094685
3722	54.42346977
3723	54.41616456
3724	54.41379863
3725	54.40890103
3726	54.40655027
3727	54.39978625
3728	54.39230267
3729	54.38327591
3730	54.38051123
3731	54.37924023
3732	54.37097638
3733	54.36219339
3734	54.35779394
3735	54.35585922
3736	54.35358401
3737	54.35147477
3738	54.34820259
3739	54.33896829
3740	54.33530981
3741	54.32656466
3742	54.32273038
3743	54.31913884
3744	54.31290436
3745	54.30988845
3746	54.30928726
3747	54.3067627
3748	54.30317551
3749	54.29631822
3750	54.29307722
3751	54.28899452
3752	54.28177619
3753	54.27865515
3754	54.2708665
3755	54.26631503
3756	54.26038278
3757	54.25793987
3758	54.2565765
3759	54.24145128
3760	54.23685364
3761	54.2345328
3762	54.23090909
3763	54.22278169
3764	54.21555253
3765	54.2120365
3766	54.2112684
3767	54.20572394
3768	54.20344743
3769	54.20277141
3770	54.19994702
3771	54.19347868
3772	54.18665751
3773	54.18330798
3774	54.18039885
3775	54.17878628
3776	54.17598573
3777	54.17046484
3778	54.16674887
3779	54.16089739
3780	54.15930284
3781	54.1529129
3782	54.14593146
3783	54.1441121
3784	54.13977113
3785	54.13165914
3786	54.12263768
3787	54.11667978
3788	54.11454636
3789	54.11228003
3790	54.10906629
3791	54.09774967
3792	54.09632754
3793	54.08865471
3794	54.07947319
3795	54.07846812
3796	54.07299192
3797	54.07055741
3798	54.06675844
3799	54.06407705
3800	54.06244013
3801	54.05943064
3802	54.05413637
3803	54.04574987
3804	54.03961298
3805	54.03394068
3806	54.02720957
3807	54.02197352
3808	54.01525441
3809	54.01220184
3810	54.01016091
3811	54.00618529
3812	54.00460173
3813	54.00233589
3814	53.99993849
3815	53.99875468
3816	53.9978543
3817	53.99482908
3818	53.99259415
3819	53.98982319
3820	53.98725101
3821	53.98425888
3822	53.97752128
3823	53.97472415
3824	53.9691284
3825	53.966352
3826	53.96007375
3827	53.95577514
3828	53.95225126
3829	53.94309816
3830	53.94135773
3831	53.93263731
3832	53.92742443
3833	53.92310285
3834	53.9211823
3835	53.91600963
3836	53.91289714
3837	53.90562
3838	53.90404763
3839	53.90052585
3840	53.89754879
3841	53.89457061
3842	53.89208356
3843	53.888921
3844	53.88367424
3845	53.87650477
3846	53.87100611
3847	53.86849927
3848	53.86616678
3849	53.86264051
3850	53.86072154
3851	53.8592213
3852	53.85486633
3853	53.85043911
3854	53.84224777
3855	53.83930678
3856	53.83050077
3857	53.82784626
3858	53.81841176
3859	53.81585042
3860	53.81468693
3861	53.81035064
3862	53.80149546
3863	53.7968564
3864	53.78787205
3865	53.78549384
3866	53.78424402
3867	53.78213233
3868	53.77346385
3869	53.77158126
3870	53.76299614
3871	53.76236844
3872	53.75617676
3873	53.75204621
3874	53.74236049
3875	53.73779372
3876	53.73549946
3877	53.73417924
3878	53.72840555
3879	53.72317648
3880	53.71991747
3881	53.71527699
3882	53.71242232
3883	53.7005623
3884	53.69786321
3885	53.69529984
3886	53.69184007
3887	53.68448111
3888	53.67888948
3889	53.67359339
3890	53.67027759
3891	53.6664366
3892	53.66116158
3893	53.65765545
3894	53.65472908
3895	53.65201696
3896	53.64528716
3897	53.64201962
3898	53.63728986
3899	53.62971478
3900	53.61782902
3901	53.61144726
3902	53.60909588
3903	53.6005118
3904	53.59200125
3905	53.59030566
3906	53.57855156
3907	53.57724155
3908	53.57171596
3909	53.56766042
3910	53.55974686
3911	53.55565868
3912	53.5551495
3913	53.54827438
3914	53.54175731
3915	53.5351291
3916	53.53238953
3917	53.52682726
3918	53.52214866
3919	53.51632718
3920	53.51435072
3921	53.49668641
3922	53.4911455
3923	53.48299893
3924	53.47762492
3925	53.47418422
3926	53.4674212
3927	53.46225996
3928	53.45564048
3929	53.44283464
3930	53.43646676
3931	53.4358783
3932	53.42659347
3933	53.42216641
3934	53.41725044
3935	53.4153317
3936	53.40830002
3937	53.40143276
3938	53.39655617
3939	53.39378582
3940	53.38504869
3941	53.38041146
3942	53.37352336
3943	53.37020266
3944	53.36549637
3945	53.36340683
3946	53.36061716
3947	53.35544576
3948	53.34111977
3949	53.33522697
3950	53.32591555
3951	53.32215469
3952	53.31694409
3953	53.31495658
3954	53.30570698
3955	53.30324003
3956	53.29737588
3957	53.29607831
3958	53.29161939
3959	53.28688543
3960	53.28327308
3961	53.27887737
3962	53.2760618
3963	53.27262795
3964	53.27043803
3965	53.26726104
3966	53.2616588
3967	53.25233067
3968	53.24870145
3969	53.24726204
3970	53.23888195
3971	53.23267644
3972	53.22789334
3973	53.22319564
3974	53.22159539
3975	53.2182526
3976	53.21236275
3977	53.20466181
3978	53.19951773
3979	53.19415218
3980	53.18437883
3981	53.18227132
3982	53.17418126
3983	53.16981665
3984	53.16444959
3985	53.16301343
3986	53.15581062
3987	53.15136725
3988	53.14563102
3989	53.14449497
3990	53.14044414
3991	53.1325486
3992	53.13023839
3993	53.12131096
3994	53.11879328
3995	53.11414848
3996	53.10340041
3997	53.09627569
3998	53.09258544
3999	53.08891346
4000	53.08344867
4001	53.07912433
4002	53.07881603
4003	53.07583915
4004	53.07432648
4005	53.07187014
4006	53.0699839
4007	53.06507901
4008	53.06391271
4009	53.06098383
4010	53.05523658
4011	53.04948559
4012	53.04336198
4013	53.03992166
4014	53.03635192
4015	53.03058081
4016	53.02690418
4017	53.01778355
4018	53.01653868
4019	53.01346602
4020	53.01102272
4021	53.00574452
4022	53.00085423
4023	52.99641134
4024	52.99506086
4025	52.9929243
4026	52.9906953
4027	52.98727471
4028	52.97659591
4029	52.97187836
4030	52.9677677
4031	52.96033943
4032	52.95565558
4033	52.95094369
4034	52.93470672
4035	52.92918582
4036	52.92333078
4037	52.92100205
4038	52.91805852
4039	52.91161346
4040	52.90750997
4041	52.90469209
4042	52.89884096
4043	52.88960537
4044	52.88746555
4045	52.87869773
4046	52.86991137
4047	52.86707883
4048	52.86321779
4049	52.85882975
4050	52.85262627
4051	52.84666716
4052	52.84013803
4053	52.83877258
4054	52.83726278
4055	52.82367725
4056	52.81925638
4057	52.80858654
4058	52.80378219
4059	52.80209424
4060	52.80016901
4061	52.79240064
4062	52.78636719
4063	52.78633068
4064	52.77751708
4065	52.77019848
4066	52.76025154
4067	52.74937159
4068	52.74489003
4069	52.74089791
4070	52.73653702
4071	52.7340829
4072	52.72785755
4073	52.71832283
4074	52.71499663
4075	52.71232566
4076	52.70470599
4077	52.70079644
4078	52.69879759
4079	52.69795325
4080	52.69083475
4081	52.68764441
4082	52.68515884
4083	52.68203651
4084	52.67547758
4085	52.66845316
4086	52.6632287
4087	52.65385776
4088	52.64670007
4089	52.64577627
4090	52.64327337
4091	52.63463365
4092	52.63276508
4093	52.62728836
4094	52.62116866
4095	52.61482835
4096	52.61081446
4097	52.60825931
4098	52.60065612
4099	52.59600447
4100	52.59009156
4101	52.58595688
4102	52.58394771
4103	52.57716133
4104	52.57445536
4105	52.57302968
4106	52.56581179
4107	52.56054643
4108	52.54834838
4109	52.54655465
4110	52.53705314
4111	52.5343853
4112	52.52474689
4113	52.51581715
4114	52.50260184
4115	52.49303634
4116	52.49037277
4117	52.48678083
4118	52.48417882
4119	52.48260079
4120	52.47688558
4121	52.47554266
4122	52.47399213
4123	52.47291946
4124	52.46429146
4125	52.45954593
4126	52.45249788
4127	52.44279134
4128	52.43875873
4129	52.43783351
4130	52.43181439
4131	52.42992072
4132	52.42528135
4133	52.41970765
4134	52.41023042
4135	52.40852345
4136	52.40085934
4137	52.39780834
4138	52.39637655
4139	52.39305767
4140	52.39049026
4141	52.387082
4142	52.3830454
4143	52.37792905
4144	52.37436941
4145	52.37067914
4146	52.36698898
4147	52.36198991
4148	52.36020601
4149	52.35490691
4150	52.34965374
4151	52.34518473
4152	52.34150838
4153	52.33766409
4154	52.32992588
4155	52.32592207
4156	52.3199067
4157	52.31636107
4158	52.31259669
4159	52.30485739
4160	52.30379922
4161	52.29817476
4162	52.29325902
4163	52.28835329
4164	52.28025204
4165	52.27463615
4166	52.26834291
4167	52.26164574
4168	52.25964471
4169	52.25430095
4170	52.25208034
4171	52.24752479
4172	52.24254232
4173	52.2376122
4174	52.23156745
4175	52.22880499
4176	52.22540537
4177	52.22199261
4178	52.21685601
4179	52.21114997
4180	52.20490945
4181	52.20143608
4182	52.19866954
4183	52.19700569
4184	52.18556767
4185	52.18117563
4186	52.17776481
4187	52.17753621
4188	52.17207864
4189	52.16771758
4190	52.16525465
4191	52.15881927
4192	52.15642893
4193	52.15038149
4194	52.14601918
4195	52.13979171
4196	52.12668171
4197	52.12470375
4198	52.12360729
4199	52.1200414
4200	52.11790958
4201	52.10285463
4202	52.10090501
4203	52.09691797
4204	52.09441555
4205	52.09153914
4206	52.08901201
4207	52.07956361
4208	52.07432746
4209	52.07258752
4210	52.06958006
4211	52.06614013
4212	52.06030625
4213	52.05600748
4214	52.05082297
4215	52.04330448
4216	52.04055075
4217	52.02981435
4218	52.02641569
4219	52.02172554
4220	52.01981664
4221	52.0150889
4222	52.00851379
4223	52.00123032
4224	51.99742139
4225	51.9915222
4226	51.98620669
4227	51.98312485
4228	51.97902616
4229	51.97726924
4230	51.97300556
4231	51.9667529
4232	51.96323719
4233	51.96055439
4234	51.9568099
4235	51.9517605
4236	51.9422596
4237	51.93892844
4238	51.93761294
4239	51.93402974
4240	51.93177605
4241	51.92645867
4242	51.92019299
4243	51.91424771
4244	51.91116718
4245	51.90089596
4246	51.8986543
4247	51.89640755
4248	51.89281085
4249	51.89001979
4250	51.88625752
4251	51.88139924
4252	51.87721028
4253	51.87566981
4254	51.87175765
4255	51.86854059
4256	51.86438576
4257	51.85963978
4258	51.84882176
4259	51.84293241
4260	51.82979742
4261	51.82498992
4262	51.82160183
4263	51.8193363
4264	51.81223632
4265	51.80693984
4266	51.80449707
4267	51.8013326
4268	51.79531654
4269	51.79113301
4270	51.7903248
4271	51.78905963
4272	51.78381254
4273	51.78107161
4274	51.77757755
4275	51.77462268
4276	51.76989626
4277	51.76632264
4278	51.75570599
4279	51.75128531
4280	51.74691678
4281	51.74487645
4282	51.73602458
4283	51.73481426
4284	51.73093417
4285	51.7256429
4286	51.72373225
4287	51.71685982
4288	51.71495688
4289	51.71127112
4290	51.70695629
4291	51.69911176
4292	51.6945504
4293	51.68611999
4294	51.6836933
4295	51.67949569
4296	51.6760431
4297	51.67271873
4298	51.67078326
4299	51.6668492
4300	51.66451555
4301	51.66039928
4302	51.65950517
4303	51.65461398
4304	51.6506069
4305	51.64758303
4306	51.6441006
4307	51.63807238
4308	51.6336071
4309	51.62990801
4310	51.62357608
4311	51.62099449
4312	51.61625763
4313	51.61161228
4314	51.60856019
4315	51.60641979
4316	51.60484439
4317	51.60312898
4318	51.59809386
4319	51.59324378
4320	51.58933969
4321	51.58463284
4322	51.58064447
4323	51.57029362
4324	51.56938923
4325	51.56379942
4326	51.55929773
4327	51.55582462
4328	51.55072511
4329	51.54972183
4330	51.54626224
4331	51.53904116
4332	51.53494786
4333	51.52832023
4334	51.52584326
4335	51.52419107
4336	51.52202511
4337	51.51555782
4338	51.51036502
4339	51.50532161
4340	51.49861005
4341	51.49524295
4342	51.48796917
4343	51.48303751
4344	51.48050584
4345	51.47866988
4346	51.47219953
4347	51.46668005
4348	51.46072968
4349	51.45926536
4350	51.45674123
4351	51.45488931
4352	51.45083861
4353	51.44470077
4354	51.43959622
4355	51.43616575
4356	51.43504682
4357	51.43312696
4358	51.43095096
4359	51.42889778
4360	51.41979935
4361	51.41381697
4362	51.41233199
4363	51.40876721
4364	51.40015682
4365	51.39915317
4366	51.39892719
4367	51.39676064
4368	51.39400151
4369	51.38973373
4370	51.38494416
4371	51.3821443
4372	51.38016221
4373	51.37779394
4374	51.37294872
4375	51.3693675
4376	51.3669338
4377	51.36564266
4378	51.36252717
4379	51.35771173
4380	51.35553797
4381	51.35182684
4382	51.3491808
4383	51.34767246
4384	51.34145131
4385	51.33340522
4386	51.33114191
4387	51.32854702
4388	51.32480711
4389	51.32021152
4390	51.31643331
4391	51.31011491
4392	51.30625923
4393	51.293564
4394	51.28925404
4395	51.28504403
4396	51.28301664
4397	51.28206493
4398	51.27953822
4399	51.27360806
4400	51.26970971
4401	51.26262565
4402	51.25955434
4403	51.25528214
4404	51.25310267
4405	51.25156014
4406	51.24345227
4407	51.24122474
4408	51.23970352
4409	51.23439283
4410	51.22598253
4411	51.22295149
4412	51.21511075
4413	51.20999025
4414	51.20516904
4415	51.19943248
4416	51.19668178
4417	51.18801225
4418	51.18670828
4419	51.18196337
4420	51.17775826
4421	51.17420185
4422	51.17041857
4423	51.16650811
4424	51.16061952
4425	51.15401697
4426	51.14951966
4427	51.14655149
4428	51.14389688
4429	51.13718632
4430	51.13250872
4431	51.13240605
4432	51.12690022
4433	51.1251409
4434	51.12083771
4435	51.11431704
4436	51.11186458
4437	51.10965343
4438	51.10209443
4439	51.09599297
4440	51.09199384
4441	51.0811792
4442	51.08002396
4443	51.07818811
4444	51.07129033
4445	51.06672805
4446	51.06321169
4447	51.06242327
4448	51.05843451
4449	51.05047647
4450	51.04746899
4451	51.04569574
4452	51.04182068
4453	51.03477585
4454	51.02676171
4455	51.02138992
4456	51.01525948
4457	51.00181979
4458	50.99452085
4459	50.99205402
4460	50.9906623
4461	50.98484717
4462	50.98241202
4463	50.97720903
4464	50.97508397
4465	50.96971267
4466	50.96642756
4467	50.95741827
4468	50.95613382
4469	50.95481844
4470	50.9475726
4471	50.94630242
4472	50.9384668
4473	50.93392859
4474	50.92676156
4475	50.92289133
4476	50.91250471
4477	50.91234697
4478	50.90704182
4479	50.90214619
4480	50.90030037
4481	50.89609906
4482	50.89080429
4483	50.88693047
4484	50.88424442
4485	50.87997783
4486	50.87923855
4487	50.87413586
4488	50.87087458
4489	50.8678973
4490	50.86470063
4491	50.85810208
4492	50.8540848
4493	50.85075315
4494	50.84926726
4495	50.84655121
4496	50.84591536
4497	50.84293854
4498	50.83867142
4499	50.83657448
4500	50.83272875
4501	50.82174783
4502	50.81911548
4503	50.81607217
4504	50.815531
4505	50.81016673
4506	50.80527892
4507	50.80035557
4508	50.79758258
4509	50.79067195
4510	50.78620946
4511	50.78407593
4512	50.77663236
4513	50.77410199
4514	50.77009822
4515	50.7695832
4516	50.76407683
4517	50.76327386
4518	50.76043613
4519	50.75627058
4520	50.75339673
4521	50.74986287
4522	50.74828767
4523	50.74399039
4524	50.74107454
4525	50.7330021
4526	50.7301867
4527	50.72308286
4528	50.72227543
4529	50.71882379
4530	50.71796555
4531	50.71493872
4532	50.71020065
4533	50.70414811
4534	50.69350122
4535	50.69111336
4536	50.68803669
4537	50.68618509
4538	50.68017158
4539	50.67765209
4540	50.67453636
4541	50.66970433
4542	50.66809637
4543	50.6652625
4544	50.65838688
4545	50.65449919
4546	50.65136893
4547	50.6441884
4548	50.63731631
4549	50.63199176
4550	50.62781709
4551	50.62203975
4552	50.61853733
4553	50.60956322
4554	50.60846946
4555	50.60654168
4556	50.60520675
4557	50.60034104
4558	50.59097587
4559	50.58815427
4560	50.58218396
4561	50.57961699
4562	50.57115122
4563	50.56683486
4564	50.56284406
4565	50.56075669
4566	50.55702915
4567	50.55541909
4568	50.55156638
4569	50.54802653
4570	50.54608593
4571	50.54179859
4572	50.53525278
4573	50.53078408
4574	50.51849343
4575	50.513759
4576	50.51148121
4577	50.50608084
4578	50.50371678
4579	50.49238954
4580	50.4898434
4581	50.48714042
4582	50.48434525
4583	50.47976377
4584	50.47758664
4585	50.47580906
4586	50.47348912
4587	50.46874881
4588	50.454546
4589	50.45245211
4590	50.44882014
4591	50.44815064
4592	50.4457277
4593	50.44078736
4594	50.43405374
4595	50.42775484
4596	50.42438521
4597	50.42022405
4598	50.41368311
4599	50.41166977
4600	50.40357631
4601	50.39939371
4602	50.38860124
4603	50.38376354
4604	50.38130185
4605	50.37870161
4606	50.37598205
4607	50.37062908
4608	50.36142498
4609	50.35697141
4610	50.35173316
4611	50.34896937
4612	50.34263211
4613	50.33415321
4614	50.3314638
4615	50.33044488
4616	50.32507123
4617	50.32169216
4618	50.32010688
4619	50.31888858
4620	50.31222591
4621	50.30891785
4622	50.29607066
4623	50.28955486
4624	50.28466737
4625	50.28129173
4626	50.28019594
4627	50.2757925
4628	50.2710283
4629	50.26833795
4630	50.26485215
4631	50.26472537
4632	50.26358757
4633	50.2624098
4634	50.25951256
4635	50.25488703
4636	50.25045424
4637	50.24373953
4638	50.24093311
4639	50.23211253
4640	50.23009363
4641	50.22941832
4642	50.22692056
4643	50.22405151
4644	50.22021961
4645	50.21893825
4646	50.20845255
4647	50.2050593
4648	50.20415581
4649	50.20262037
4650	50.20074361
4651	50.19559014
4652	50.19234198
4653	50.19137226
4654	50.18926468
4655	50.18760958
4656	50.18172663
4657	50.17883477
4658	50.17589114
4659	50.17011628
4660	50.16817465
4661	50.16354939
4662	50.15579958
4663	50.15491874
4664	50.15282952
4665	50.14374207
4666	50.14102473
4667	50.13610805
4668	50.13218806
4669	50.12641759
4670	50.12284645
4671	50.12121769
4672	50.11075728
4673	50.10564709
4674	50.1019447
4675	50.09853548
4676	50.09657127
4677	50.08949449
4678	50.08387372
4679	50.07974778
4680	50.07092433
4681	50.06054295
4682	50.05742021
4683	50.05660604
4684	50.05505731
4685	50.05252693
4686	50.04891105
4687	50.04427383
4688	50.03789249
4689	50.03511594
4690	50.02907825
4691	50.02672564
4692	50.02336559
4693	50.01922283
4694	50.01233592
4695	50.00548527
4696	50.00040612
4697	49.99993347
4698	49.99567501
4699	49.99201041
4700	49.99155696
4701	49.98936058
4702	49.98491796
4703	49.98217126
4704	49.97651726
4705	49.97298359
4706	49.96936377
4707	49.9657136
4708	49.96486099
4709	49.96033796
4710	49.95846484
4711	49.95537465
4712	49.95476326
4713	49.94658464
4714	49.93569113
4715	49.93351499
4716	49.92971647
4717	49.9202099
4718	49.91404405
4719	49.91139963
4720	49.9088591
4721	49.90661063
4722	49.89742319
4723	49.89321095
4724	49.89104137
4725	49.88609459
4726	49.88166149
4727	49.87424404
4728	49.8675023
4729	49.85532243
4730	49.85048709
4731	49.84530123
4732	49.84219834
4733	49.83876527
4734	49.83334892
4735	49.82584431
4736	49.81841491
4737	49.81436318
4738	49.81224339
4739	49.80939825
4740	49.80464287
4741	49.80342495
4742	49.80052952
4743	49.79782117
4744	49.79550196
4745	49.79047425
4746	49.78747301
4747	49.78546309
4748	49.78440453
4749	49.78242841
4750	49.78039122
4751	49.77931259
4752	49.77536264
4753	49.77051714
4754	49.76587044
4755	49.76374167
4756	49.76087697
4757	49.75516743
4758	49.75109661
4759	49.74775473
4760	49.74615031
4761	49.74371756
4762	49.74157226
4763	49.73977755
4764	49.73793374
4765	49.73498572
4766	49.73186875
4767	49.73123544
4768	49.72832511
4769	49.72322597
4770	49.72132406
4771	49.71452531
4772	49.71130865
4773	49.70370006
4774	49.70111306
4775	49.6988159
4776	49.69312266
4777	49.68766541
4778	49.68275761
