"Date,""MCP"",""Buy_LV_LOAD"",""Buy_MV_LOAD"",""Buy_Big Hydro_SUPPLY"",""Buy_Natural Gas_SUPPLY"",""Buy_RES_SUPPLY"",""Sell_LV_LOAD"",""Sell_Big Hydro_SUPPLY"",""Sell_Natural Gas_SUPPLY"",""Sell_RES_SUPPLY"",""Sell_Lignite_SUPPLY"",""Buy_PUMP_LOAD"",""Sell_MV_LOAD"",""Buy_Lignite_SUPPLY"",""Buy_HV_LOAD"",""Sell_HV_LOAD"",""Sell_PUMP_LOAD"",""Buy_Exports_GR-IT"",""Sell_Imports_IT-GR"""
"2021-08-26 21:00:00,""115.94"",""2.248"",NULL,NULL,NULL,""12.051"",""13.413"",NULL,NULL,""0.886"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-26 22:00:00,""106.24"",""2.099"",NULL,NULL,NULL,""25.928"",""28.027"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-26 23:00:00,""92.2"",""1.632"",NULL,NULL,NULL,""29.02"",""30.652"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-27 00:00:00,""90"",""15.331"",NULL,NULL,NULL,""2.694"",NULL,NULL,""14.367"",""3.658"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-27 01:00:00,""90"",""15.676"",NULL,NULL,NULL,NULL,NULL,NULL,""4.007"",""11.669"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-27 02:00:00,""90"",""15.097"",NULL,NULL,NULL,NULL,NULL,NULL,""4.701"",""10.396"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-27 03:00:00,""85.69"",""11.466"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,""11.466"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-27 04:00:00,""81.67"",""9.481"",NULL,NULL,NULL,""0.139"",NULL,NULL,NULL,""9.62"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-27 05:00:00,""90"",""8.357"",NULL,NULL,NULL,""2.218"",NULL,NULL,""9.867"",""0.708"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-27 06:00:00,""101.36"",""16.845"",NULL,NULL,NULL,""9.075"",NULL,NULL,""25.002"",""0.918"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-27 07:00:00,""110.55"",""28.029"",NULL,NULL,NULL,""1.471"",NULL,NULL,""28.268"",""1.232"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-27 08:00:00,""126.04"",""32.915"",NULL,NULL,NULL,NULL,NULL,NULL,""24"",""8.915"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-27 09:00:00,""112.47"",""37.086"",""1.355"",NULL,NULL,""0.653"",NULL,NULL,""34.583"",""4.511"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-27 10:00:00,""105.9"",""35.786"",""2.771"",NULL,NULL,""0.941"",NULL,NULL,""32.326"",""7.172"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-27 11:00:00,""109.23"",""30.059"",""2.81"",NULL,NULL,""1.158"",NULL,NULL,""28.605"",""5.422"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-27 12:00:00,""101.9"",""17.981"",""2.864"",NULL,NULL,""4.947"",NULL,NULL,""25.009"",""0.783"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-27 13:00:00,""100.11"",""18.097"",""1.424"",NULL,NULL,""5.732"",NULL,NULL,""25.014"",""0.239"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-27 14:00:00,""99.92"",""12.252"",""1.374"",NULL,NULL,""14.168"",""7.136"",NULL,""20.658"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-27 15:00:00,""100.99"",""12.585"",""1.322"",NULL,NULL,""15.825"",""4.723"",NULL,""25.009"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-27 16:00:00,""105.8"",""11.939"",""1.279"",NULL,NULL,""19.21"",""7.194"",NULL,""25.012"",""0.222"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-27 17:00:00,""113"",""19.538"",""1.226"",NULL,NULL,""19.061"",""2.362"",NULL,""37.333"",""0.13"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-27 18:00:00,""131.72"",""21.119"",""1.192"",NULL,NULL,""7.715"",""0.493"",NULL,""27.791"",""1.742"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-27 19:00:00,""148.5"",""12.401"",""1.172"",NULL,NULL,""4.588"",""1.975"",NULL,""15.766"",""0.42"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-27 20:00:00,""140.91"",""22.614"",""1.093"",NULL,NULL,""2.928"",NULL,NULL,""26.28"",""0.355"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-27 21:00:00,""112.91"",""27.171"",""0.997"",NULL,NULL,""5.016"",NULL,NULL,""33.177"",""0.007"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-27 22:00:00,""120"",""16.651"",""0.942"",NULL,NULL,""10.448"",""3.033"",NULL,""25.008"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-27 23:00:00,""101.01"",""17.181"",NULL,NULL,NULL,""9.141"",""1.312"",NULL,""25.01"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-28 00:00:00,""112.33"",NULL,NULL,NULL,NULL,""16.33"",""15.835"",NULL,NULL,""0.495"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-28 01:00:00,""122.72"",NULL,NULL,NULL,NULL,""18.017"",""17.491"",NULL,NULL,""0.526"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-28 02:00:00,""99"",""0.489"",NULL,NULL,NULL,""16.161"",""12.726"",NULL,NULL,""0.572"",NULL,NULL,NULL,NULL,NULL,""3.352"",NULL,NULL,NULL"
"2021-08-28 03:00:00,""94.65"",NULL,NULL,NULL,NULL,""14.68"",""14.251"",NULL,NULL,""0.429"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-28 04:00:00,""93.55"",NULL,NULL,NULL,NULL,""12.408"",""12.408"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-28 05:00:00,""93.16"",NULL,NULL,NULL,NULL,""13.774"",""13.774"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-28 06:00:00,""91.34"",NULL,NULL,NULL,NULL,""14.773"",""14.773"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-28 07:00:00,""107.71"",""4.494"",NULL,NULL,NULL,""10.352"",""8.497"",NULL,""3.209"",NULL,NULL,NULL,NULL,NULL,NULL,""3.14"",NULL,NULL,NULL"
"2021-08-28 08:00:00,""101.16"",""0.31"",NULL,NULL,NULL,""11.516"",""9.29"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""2.536"",NULL,NULL,NULL"
"2021-08-28 09:00:00,""98.16"",""9.188"",NULL,NULL,NULL,""9.422"",""6.072"",NULL,""9.048"",NULL,NULL,NULL,NULL,NULL,NULL,""3.49"",NULL,NULL,NULL"
"2021-08-28 10:00:00,""98.16"",""5.34"",NULL,NULL,NULL,""12.052"",""7.84"",NULL,""5.713"",""0.349"",NULL,NULL,NULL,NULL,NULL,""3.49"",NULL,NULL,NULL"
"2021-08-28 11:00:00,""98.16"",""8.174"",NULL,NULL,NULL,""11.086"",""10.85"",NULL,""8.473"",""0.447"",NULL,NULL,NULL,NULL,""4"",""3.49"",NULL,NULL,NULL"
"2021-08-28 12:00:00,""119.54"",""5.845"",NULL,NULL,NULL,""4.446"",""10.772"",NULL,NULL,""0.379"",NULL,NULL,NULL,NULL,""4"",""3.14"",NULL,NULL,NULL"
"2021-08-28 13:00:00,""97.16"",NULL,NULL,NULL,NULL,""12.842"",""12.776"",NULL,NULL,""0.369"",NULL,NULL,NULL,NULL,""4"",""3.697"",NULL,NULL,NULL"
"2021-08-28 14:00:00,""90"",NULL,NULL,NULL,NULL,""15.744"",""19.198"",NULL,NULL,""0.24"",NULL,NULL,NULL,NULL,""4"",""0.306"",NULL,NULL,NULL"
"2021-08-28 15:00:00,""99.55"",""0.433"",NULL,NULL,NULL,""15.164"",""17.808"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,""4"",""1.789"",NULL,NULL,NULL"
"2021-08-28 16:00:00,""122.77"",""1.738"",NULL,NULL,NULL,""11.21"",""12.648"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,""4"",""4.3"",NULL,NULL,NULL"
"2021-08-28 17:00:00,""128.68"",""5.725"",NULL,NULL,NULL,""5.335"",""6.86"",NULL,""7"",NULL,NULL,NULL,NULL,NULL,""4"",""1.2"",NULL,NULL,NULL"
"2021-08-28 18:00:00,""136.29"",""3.7"",NULL,NULL,NULL,""6.02"",""5.52"",NULL,""7"",NULL,NULL,NULL,NULL,NULL,""4"",""1.2"",NULL,NULL,NULL"
"2021-08-28 19:00:00,""155.91"",""5.658"",""0.531"",NULL,NULL,""0.732"",""9.22"",NULL,NULL,""0.501"",NULL,NULL,NULL,NULL,""4"",""1.2"",NULL,NULL,NULL"
"2021-08-28 20:00:00,""144.88"",""2.252"",""0.539"",NULL,NULL,""3.454"",""6.24"",NULL,""2"",""0.805"",NULL,NULL,NULL,NULL,""4"",""1.2"",NULL,NULL,NULL"
"2021-08-28 21:00:00,""127.54"",""4.14"",NULL,NULL,NULL,""11.045"",""5.97"",NULL,""10.942"",""1.103"",NULL,NULL,NULL,NULL,""4"",""1.17"",NULL,NULL,NULL"
"2021-08-28 22:00:00,""158.11"",""6.342"",""0.533"",NULL,NULL,""0.01"",""1"",NULL,""3.205"",""5.51"",NULL,NULL,NULL,NULL,""4"",""1.17"",NULL,NULL,NULL"
"2021-08-28 23:00:00,""135.77"",""9.412"",NULL,NULL,NULL,""4.358"",""1"",NULL,""12"",NULL,NULL,NULL,NULL,NULL,""4"",""4.77"",NULL,NULL,NULL"
"2021-08-29 00:00:00,""132.09"",""10.614"",NULL,""92.731"",NULL,""3.843"",""11.077"",NULL,""96.111"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-29 01:00:00,""115.33"",""10.552"",NULL,NULL,NULL,""3.135"",""6.042"",NULL,""7.645"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-29 02:00:00,""97.19"",""11.809"",NULL,NULL,NULL,""12.217"",""5.904"",NULL,""18.122"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-29 03:00:00,""92"",""11.868"",NULL,NULL,NULL,""11.9"",""6.019"",NULL,""17.749"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-29 04:00:00,""91.15"",""10.545"",NULL,NULL,NULL,""11.343"",""5.475"",NULL,""16.413"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-29 05:00:00,""91.58"",""13.025"",NULL,NULL,NULL,""0.855"",""3.494"",NULL,""10.386"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-29 06:00:00,""91.48"",""19.071"",NULL,NULL,NULL,""0.035"",NULL,NULL,""19.106"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-29 07:00:00,""90"",""15.998"",NULL,NULL,NULL,NULL,NULL,NULL,""15.421"",""0.577"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-29 08:00:00,""90"",""21.547"",NULL,NULL,NULL,NULL,NULL,NULL,""21.053"",""0.494"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-29 09:00:00,""90"",""21.325"",NULL,NULL,NULL,""1.487"",NULL,NULL,""22.436"",""0.376"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-29 10:00:00,""90"",""17.471"",NULL,NULL,NULL,""0.803"",NULL,NULL,""17.924"",""0.35"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-29 11:00:00,""90.48"",""12.469"",NULL,NULL,NULL,""2.399"",""2.25"",NULL,""12.045"",""0.573"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-29 12:00:00,""90.48"",""11.088"",NULL,NULL,NULL,""1.45"",""3.579"",NULL,""8.288"",""0.671"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-29 13:00:00,""90.48"",""13.39"",NULL,NULL,NULL,""2.418"",NULL,NULL,""14.842"",""0.966"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-29 14:00:00,""88.54"",""9.834"",NULL,NULL,NULL,""1.132"",""10.323"",NULL,NULL,""0.643"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-29 15:00:00,""83.89"",""7.749"",NULL,NULL,NULL,""6.84"",""13.882"",NULL,NULL,""0.707"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-29 16:00:00,""88.28"",""1.733"",NULL,NULL,NULL,""11.636"",""13.083"",NULL,NULL,""0.286"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-29 17:00:00,""90.34"",""20.05"",NULL,NULL,NULL,""5.266"",NULL,NULL,""25.029"",""0.287"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-29 18:00:00,""99.11"",""0.034"",NULL,NULL,NULL,""13.628"",""13.416"",NULL,NULL,""0.246"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-29 19:00:00,""108"",""4.818"",NULL,NULL,NULL,""13.336"",""5.253"",NULL,""12.901"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-29 20:00:00,""117.75"",""0.804"",NULL,NULL,NULL,""14.372"",""7.244"",NULL,""7.897"",""0.035"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-29 21:00:00,""108"",NULL,NULL,NULL,""75"",""12.055"",""3.031"",""75"",""9.02"",""0.004"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-29 22:00:00,""133.01"",""5.842"",NULL,""189.278"",NULL,""11.189"",""0.031"",""175"",""31.278"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-29 23:00:00,""115.07"",""6.769"",NULL,NULL,NULL,""10.89"",""1.215"",NULL,""16.444"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-30 00:00:00,""91.05"",""25.589"",""2.71"",NULL,NULL,""1.705"",""3.797"",NULL,""26.207"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-30 01:00:00,""90"",""25.877"",""2.55"",NULL,NULL,""0.502"",""3.985"",NULL,""24.139"",""0.805"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-30 02:00:00,""90"",""23.619"",""2.39"",NULL,NULL,NULL,""8.805"",NULL,""16.252"",""0.952"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-30 03:00:00,""87.3"",""19.213"",""1.66"",NULL,NULL,NULL,""13.774"",NULL,NULL,""7.099"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-30 04:00:00,""90"",""22.596"",""1.78"",NULL,NULL,""0.015"",""9.658"",NULL,""12.597"",""2.136"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-30 05:00:00,""90"",""18.94"",""2.72"",NULL,NULL,""1.716"",""13.449"",NULL,""8.846"",""1.081"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-30 06:00:00,""91.35"",""18.62"",""3.04"",NULL,NULL,""8.369"",""5.022"",NULL,""25.007"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-30 07:00:00,""103.46"",""15.348"",""3.1"",NULL,NULL,""10.048"",""7.782"",NULL,""20.714"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-30 08:00:00,""109.89"",""24.867"",""3.65"",NULL,NULL,""1.863"",""0.521"",NULL,""29.859"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-30 09:00:00,""105.3"",""22.573"",""3.65"",NULL,NULL,""2.054"",""0.307"",NULL,""27.166"",""0.804"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-30 10:00:00,""102.54"",""14.438"",""3.69"",NULL,NULL,""10.169"",""5.585"",NULL,""22.319"",""0.393"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-30 11:00:00,""102.54"",""18.05"",""6.07"",NULL,NULL,""10.974"",""11.388"",NULL,""23.706"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-30 12:00:00,""102.57"",""17.354"",""5.85"",NULL,NULL,""10.895"",""13.041"",NULL,""21.058"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-30 13:00:00,""102.53"",""22.528"",""5.61"",NULL,NULL,""4.282"",""7.419"",NULL,""25.001"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-30 14:00:00,""95.54"",""19.449"",""5.31"",NULL,NULL,""10.671"",""15.636"",NULL,""19.794"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-30 15:00:00,""94.04"",""22.647"",""5.08"",NULL,NULL,""8.244"",""10.966"",NULL,""25.005"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-30 16:00:00,""105.61"",""30.833"",""3.64"",NULL,NULL,""1.741"",""3.295"",NULL,""30.085"",""2.834"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-30 17:00:00,""108.01"",""18.797"",""3.32"",NULL,NULL,""5.5"",""0.209"",NULL,""25.003"",""2.405"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-30 18:00:00,""135.93"",""13.234"",""2.68"",NULL,NULL,""3.061"",""1.5"",NULL,""16.08"",""1.395"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-30 19:00:00,""123"",""14.467"",""2.74"",NULL,NULL,""10.387"",""3.4"",NULL,""24.194"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-30 20:00:00,""126"",""25.936"",""3.58"",NULL,NULL,""0.683"",""0.223"",NULL,""29.534"",""0.442"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-30 21:00:00,""104.99"",""21.306"",""3.43"",NULL,NULL,""3.905"",""2.174"",NULL,""26.467"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-30 22:00:00,""120.98"",""14.936"",""3.21"",NULL,NULL,""12.013"",""7.516"",NULL,""22.643"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-30 23:00:00,""99.55"",""18.694"",""4.99"",NULL,NULL,""5.806"",""4.478"",NULL,""25.012"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-31 00:00:00,""103.69"",""16.053"",NULL,NULL,NULL,""10.576"",""1.627"",NULL,""25.002"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-31 01:00:00,""98.86"",""13.472"",NULL,NULL,NULL,""12.984"",""2.267"",NULL,""24.189"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-31 02:00:00,""90.37"",""12.052"",NULL,NULL,NULL,""13.215"",""2.251"",NULL,""23.016"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-31 03:00:00,""90"",""9.658"",NULL,NULL,NULL,""4.175"",""2.776"",NULL,""11.057"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-31 04:00:00,""90"",""8.248"",NULL,NULL,NULL,""4.975"",""2.761"",NULL,""10.462"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-31 05:00:00,""95.61"",""4.909"",NULL,NULL,NULL,""15.693"",""2.091"",NULL,""18.492"",""0.019"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-31 06:00:00,""141.27"",""6.441"",""0.073"",""160"",NULL,""1.644"",""6.092"",NULL,""160"",""2.066"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-31 07:00:00,""142.7"",""9.064"",NULL,""209.723"",NULL,NULL,""6.876"",NULL,""209.723"",""2.188"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-31 08:00:00,""155.32"",""7.916"",""0.606"",""289.354"",NULL,NULL,""4.338"",NULL,""209.354"",""4.184"",""80"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-31 09:00:00,""142.82"",""10.428"",NULL,""266.964"",NULL,NULL,""7.279"",NULL,""146.964"",""3.149"",""120"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-31 10:00:00,""135.34"",""7.357"",NULL,""275.717"",NULL,""0.558"",""5.632"",NULL,""125.717"",""2.283"",""150"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-31 11:00:00,""130.83"",""4.768"",NULL,""189.541"",NULL,""2.876"",""6.637"",NULL,""38.541"",""1.007"",""151"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-31 12:00:00,""138.47"",""7.456"",NULL,""314"",NULL,""0.405"",""2.61"",NULL,""163"",""5.251"",""151"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-31 13:00:00,""146.2"",""13.859"",NULL,""318.21"",NULL,""0.365"",""1.53"",NULL,""167.21"",""12.694"",""151"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-31 14:00:00,""145.01"",""11.392"",NULL,""166"",NULL,""0.422"",""0.83"",NULL,""95"",""10.984"",""71"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-31 15:00:00,""138.06"",""4.673"",NULL,""82.828"",NULL,""0.366"",""1.53"",NULL,""51.828"",""3.509"",""31"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-31 16:00:00,""143.44"",""5.745"",NULL,""164"",NULL,NULL,NULL,NULL,""163"",""5.745"",""1"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-31 17:00:00,""131.79"",""3.682"",NULL,""213.576"",NULL,""8.318"",NULL,NULL,""225.576"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-31 18:00:00,""161.25"",""12.933"",NULL,""213"",NULL,""0.303"",NULL,NULL,""215"",""11.236"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-31 19:00:00,""171.31"",""12.619"",NULL,""213"",NULL,NULL,NULL,NULL,""218"",""7.619"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-31 20:00:00,""180"",""20.014"",""0.187"",""213"",NULL,NULL,NULL,NULL,""218"",""15.201"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-31 21:00:00,""157.8"",""23.605"",NULL,NULL,NULL,NULL,""1.4"",NULL,""11"",""11.205"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-31 22:00:00,""133.25"",""13.252"",NULL,""263"",NULL,""11.79"",""0.041"",""50"",""238.001"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-08-31 23:00:00,""129.83"",""11.9"",NULL,""202.53"",NULL,""12.229"",NULL,NULL,""225.239"",""1.42"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-09-01 00:00:00,""119.43"",""10.666"",NULL,NULL,NULL,""11.921"",NULL,NULL,""22.288"",""0.299"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-09-01 01:00:00,""109.1"",""13.445"",NULL,NULL,NULL,""11.707"",NULL,NULL,""24.129"",""1.023"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-09-01 02:00:00,""104"",""9.386"",NULL,NULL,NULL,""12.138"",NULL,NULL,""20.358"",""1.166"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-09-01 03:00:00,""104"",""5.264"",NULL,NULL,NULL,NULL,NULL,NULL,""1.399"",""3.865"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-09-01 04:00:00,""104"",""6.037"",NULL,NULL,NULL,NULL,NULL,NULL,""2.637"",""3.4"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-09-01 05:00:00,""103.99"",""6.83"",NULL,NULL,NULL,""11.936"",NULL,NULL,""18.766"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-09-01 06:00:00,""117.07"",""10.436"",NULL,NULL,NULL,""11.737"",NULL,NULL,""22.173"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-09-01 07:00:00,""127.44"",""13.439"",NULL,NULL,NULL,""11.564"",NULL,NULL,""25.003"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-09-01 08:00:00,""129.93"",""20.076"",NULL,NULL,NULL,""4.938"",NULL,NULL,""25.014"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-09-01 09:00:00,""124.37"",""22.856"",NULL,NULL,NULL,""2.982"",NULL,NULL,""25.838"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-09-01 10:00:00,""119.44"",""21.657"",NULL,NULL,NULL,""3.36"",NULL,NULL,""25.017"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-09-01 11:00:00,""123.96"",""21.561"",NULL,NULL,NULL,""4.578"",NULL,NULL,""26.139"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
