,ΑΛΒΑΝΙΑ_IMP,ΒΟΥΛΓΑΡΙΑ_IMP,FYROM_IMP,ΙΤΑΛΙΑ_IMP,ΤΟΥΡΚΙΑ_IMP,TOTAL IMPORTS,ΑΛΒΑΝΙΑ_EXP,ΒΟΥΛΓΑΡΙΑ_EXP,FYROM_EXP,ΙΤΑΛΙΑ_EXP,ΤΟΥΡΚΙΑ_EXP,TOTAL EXPORTS,EXPORTS-IMPORTS
2021-11-04 00:00:00,0,342,111,479,574,1506,161,0,0,0,0,161,-1345
2021-11-04 01:00:00,0.0,403.0,176.0,195.0,648.0,1422.0,154.0,0.0,0.0,0.0,0.0,154.0,-1268.0
2021-11-04 02:00:00,0.0,415.0,263.0,161.0,641.0,1480.0,119.0,0.0,0.0,0.0,0.0,119.0,-1361.0
2021-11-04 03:00:00,0.0,407.0,291.0,69.0,635.0,1402.0,123.0,0.0,0.0,0.0,0.0,123.0,-1279.0
2021-11-04 04:00:00,0.0,412.0,318.0,8.0,621.0,1359.0,113.0,0.0,0.0,0.0,0.0,113.0,-1246.0
2021-11-04 05:00:00,0.0,401.0,300.0,128.0,630.0,1459.0,130.0,0.0,0.0,0.0,0.0,130.0,-1329.0
2021-11-04 06:00:00,0.0,391.0,291.0,333.0,670.0,1685.0,85.0,0.0,0.0,0.0,0.0,85.0,-1600.0
2021-11-04 07:00:00,7.0,347.0,273.0,337.0,595.0,1559.0,20.0,0.0,0.0,0.0,0.0,20.0,-1539.0
2021-11-04 08:00:00,0.0,245.0,73.0,8.0,556.0,882.0,175.0,0.0,2.0,57.0,0.0,234.0,-648.0
2021-11-04 09:00:00,0.0,180.0,0.0,97.0,505.0,782.0,320.0,0.0,127.0,0.0,0.0,447.0,-335.0
2021-11-04 10:00:00,0.0,229.0,2.0,0.0,534.0,765.0,265.0,0.0,29.0,39.0,0.0,333.0,-432.0
2021-11-04 11:00:00,0.0,199.0,0.0,43.0,496.0,738.0,340.0,0.0,100.0,1.0,0.0,441.0,-297.0
2021-11-04 12:00:00,0.0,206.0,0.0,3.0,503.0,712.0,324.0,0.0,86.0,31.0,0.0,441.0,-271.0
2021-11-04 13:00:00,0.0,206.0,0.0,270.0,530.0,1006.0,301.0,0.0,55.0,1.0,0.0,357.0,-649.0
2021-11-04 14:00:00,0.0,206.0,1.0,446.0,517.0,1170.0,304.0,0.0,37.0,0.0,0.0,341.0,-829.0
2021-11-04 15:00:00,0.0,196.0,1.0,488.0,449.0,1134.0,288.0,0.0,46.0,0.0,0.0,334.0,-800.0
2021-11-04 16:00:00,0.0,194.0,9.0,488.0,450.0,1141.0,254.0,0.0,20.0,0.0,0.0,274.0,-867.0
2021-11-04 17:00:00,0.0,240.0,89.0,489.0,479.0,1297.0,141.0,0.0,0.0,0.0,0.0,141.0,-1156.0
2021-11-04 18:00:00,0.0,237.0,66.0,488.0,470.0,1261.0,161.0,0.0,0.0,0.0,0.0,161.0,-1100.0
2021-11-04 19:00:00,0.0,220.0,31.0,476.0,455.0,1182.0,191.0,0.0,1.0,0.0,0.0,192.0,-990.0
2021-11-04 20:00:00,0.0,233.0,32.0,382.0,466.0,1113.0,223.0,0.0,2.0,0.0,0.0,225.0,-888.0
2021-11-04 21:00:00,0.0,265.0,37.0,447.0,509.0,1258.0,276.0,0.0,1.0,0.0,0.0,277.0,-981.0
2021-11-04 22:00:00,0.0,350.0,152.0,379.0,579.0,1460.0,223.0,0.0,0.0,0.0,0.0,223.0,-1237.0
2021-11-04 23:00:00,0.0,338.0,90.0,490.0,607.0,1525.0,240.0,0.0,0.0,0.0,0.0,240.0,-1285.0
2021-11-05 00:00:00,0,394,192,378,654,1618,154,0,0,0,0,154,-1464
2021-11-05 01:00:00,0.0,413.0,228.0,216.0,649.0,1506.0,171.0,0.0,0.0,0.0,0.0,171.0,-1335.0
2021-11-05 02:00:00,0.0,435.0,301.0,465.0,656.0,1857.0,121.0,0.0,0.0,0.0,0.0,121.0,-1736.0
2021-11-05 03:00:00,0.0,414.0,312.0,476.0,641.0,1843.0,135.0,0.0,0.0,0.0,0.0,135.0,-1708.0
2021-11-05 04:00:00,0.0,401.0,326.0,487.0,627.0,1841.0,116.0,0.0,0.0,0.0,0.0,116.0,-1725.0
2021-11-05 05:00:00,0.0,395.0,333.0,487.0,604.0,1819.0,105.0,0.0,0.0,0.0,0.0,105.0,-1714.0
2021-11-05 06:00:00,0.0,399.0,332.0,487.0,620.0,1838.0,84.0,0.0,0.0,0.0,0.0,84.0,-1754.0
2021-11-05 07:00:00,1.0,355.0,289.0,200.0,571.0,1416.0,34.0,0.0,0.0,0.0,0.0,34.0,-1382.0
2021-11-05 08:00:00,0.0,252.0,113.0,183.0,470.0,1018.0,203.0,0.0,0.0,0.0,0.0,203.0,-815.0
2021-11-05 09:00:00,0.0,217.0,14.0,19.0,461.0,711.0,270.0,0.0,11.0,158.0,0.0,439.0,-272.0
2021-11-05 10:00:00,0.0,209.0,0.0,85.0,498.0,792.0,308.0,0.0,61.0,0.0,0.0,369.0,-423.0
2021-11-05 11:00:00,0.0,233.0,0.0,0.0,520.0,753.0,290.0,0.0,49.0,66.0,0.0,405.0,-348.0
2021-11-05 12:00:00,0.0,261.0,3.0,0.0,538.0,802.0,280.0,0.0,17.0,191.0,0.0,488.0,-314.0
2021-11-05 13:00:00,0.0,264.0,42.0,0.0,559.0,865.0,255.0,0.0,15.0,208.0,0.0,478.0,-387.0
2021-11-05 14:00:00,0.0,265.0,72.0,0.0,468.0,805.0,203.0,0.0,0.0,262.0,0.0,465.0,-340.0
2021-11-05 15:00:00,0.0,268.0,108.0,0.0,527.0,903.0,152.0,0.0,0.0,300.0,0.0,452.0,-451.0
2021-11-05 16:00:00,0.0,258.0,151.0,0.0,496.0,905.0,92.0,0.0,0.0,155.0,0.0,247.0,-658.0
2021-11-05 17:00:00,0.0,264.0,134.0,110.0,505.0,1013.0,83.0,0.0,0.0,0.0,0.0,83.0,-930.0
2021-11-05 18:00:00,0.0,252.0,109.0,406.0,517.0,1284.0,71.0,0.0,0.0,0.0,0.0,71.0,-1213.0
2021-11-05 19:00:00,0.0,281.0,135.0,149.0,520.0,1085.0,94.0,0.0,0.0,0.0,0.0,94.0,-991.0
2021-11-05 20:00:00,0.0,274.0,103.0,74.0,514.0,965.0,148.0,0.0,0.0,0.0,0.0,148.0,-817.0
2021-11-05 21:00:00,0.0,276.0,118.0,193.0,514.0,1101.0,153.0,0.0,0.0,0.0,0.0,153.0,-948.0
2021-11-05 22:00:00,0.0,298.0,177.0,98.0,519.0,1092.0,122.0,0.0,0.0,0.0,0.0,122.0,-970.0
2021-11-05 23:00:00,0.0,321.0,179.0,283.0,531.0,1314.0,109.0,0.0,0.0,0.0,0.0,109.0,-1205.0
2021-11-06 00:00:00,6,381,165,299,564,1415,17,0,0,0,0,17,-1398
2021-11-06 01:00:00,0.0,413.0,180.0,399.0,671.0,1663.0,65.0,0.0,0.0,0.0,0.0,65.0,-1598.0
2021-11-06 02:00:00,0.0,456.0,231.0,475.0,701.0,1863.0,53.0,0.0,0.0,0.0,0.0,53.0,-1810.0
2021-11-06 03:00:00,0.0,450.0,265.0,488.0,674.0,1877.0,42.0,0.0,0.0,0.0,0.0,42.0,-1835.0
2021-11-06 04:00:00,0.0,449.0,271.0,488.0,683.0,1891.0,52.0,0.0,0.0,0.0,0.0,52.0,-1839.0
2021-11-06 05:00:00,0.0,457.0,261.0,488.0,724.0,1930.0,78.0,0.0,0.0,0.0,0.0,78.0,-1852.0
2021-11-06 06:00:00,0.0,453.0,248.0,487.0,737.0,1925.0,77.0,0.0,0.0,0.0,0.0,77.0,-1848.0
2021-11-06 07:00:00,1.0,433.0,242.0,488.0,753.0,1917.0,32.0,0.0,0.0,0.0,0.0,32.0,-1885.0
2021-11-06 08:00:00,0.0,380.0,171.0,489.0,706.0,1746.0,101.0,0.0,0.0,0.0,0.0,101.0,-1645.0
2021-11-06 09:00:00,0.0,389.0,139.0,487.0,696.0,1711.0,149.0,0.0,0.0,0.0,0.0,149.0,-1562.0
2021-11-06 10:00:00,0.0,402.0,145.0,488.0,700.0,1735.0,173.0,0.0,0.0,0.0,0.0,173.0,-1562.0
2021-11-06 11:00:00,0.0,399.0,173.0,489.0,711.0,1772.0,187.0,0.0,0.0,0.0,0.0,187.0,-1585.0
2021-11-06 12:00:00,0.0,399.0,202.0,488.0,680.0,1769.0,166.0,0.0,0.0,0.0,0.0,166.0,-1603.0
2021-11-06 13:00:00,0.0,398.0,223.0,488.0,684.0,1793.0,151.0,0.0,0.0,0.0,0.0,151.0,-1642.0
2021-11-06 14:00:00,0.0,390.0,236.0,489.0,667.0,1782.0,135.0,0.0,0.0,0.0,0.0,135.0,-1647.0
2021-11-06 15:00:00,0.0,376.0,238.0,487.0,645.0,1746.0,119.0,0.0,0.0,0.0,0.0,119.0,-1627.0
2021-11-06 16:00:00,0.0,315.0,199.0,489.0,602.0,1605.0,82.0,0.0,0.0,0.0,0.0,82.0,-1523.0
2021-11-06 17:00:00,1.0,311.0,215.0,487.0,566.0,1580.0,46.0,0.0,0.0,0.0,0.0,46.0,-1534.0
2021-11-06 18:00:00,1.0,308.0,188.0,489.0,567.0,1553.0,31.0,0.0,0.0,0.0,0.0,31.0,-1522.0
2021-11-06 19:00:00,0.0,323.0,179.0,488.0,574.0,1564.0,58.0,0.0,0.0,0.0,0.0,58.0,-1506.0
2021-11-06 20:00:00,0.0,306.0,126.0,489.0,579.0,1500.0,136.0,0.0,0.0,0.0,0.0,136.0,-1364.0
2021-11-06 21:00:00,0.0,318.0,176.0,489.0,563.0,1546.0,104.0,0.0,0.0,0.0,0.0,104.0,-1442.0
2021-11-06 22:00:00,0.0,315.0,181.0,489.0,600.0,1585.0,129.0,0.0,0.0,0.0,0.0,129.0,-1456.0
2021-11-06 23:00:00,0.0,352.0,161.0,487.0,609.0,1609.0,150.0,0.0,0.0,0.0,0.0,150.0,-1459.0
2021-11-07 00:00:00,0,391,226,92,620,1329,86,0,0,0,0,86,-1243
2021-11-07 01:00:00,0.0,426.0,250.0,77.0,663.0,1416.0,108.0,0.0,0.0,0.0,0.0,108.0,-1308.0
2021-11-07 02:00:00,0.0,426.0,302.0,1.0,638.0,1367.0,91.0,0.0,0.0,187.0,0.0,278.0,-1089.0
2021-11-07 03:00:00,0.0,427.0,328.0,0.0,635.0,1390.0,80.0,0.0,0.0,447.0,0.0,527.0,-863.0
2021-11-07 04:00:00,0.0,403.0,330.0,0.0,582.0,1315.0,66.0,0.0,0.0,514.0,0.0,580.0,-735.0
2021-11-07 05:00:00,0.0,392.0,328.0,0.0,547.0,1267.0,53.0,0.0,0.0,516.0,0.0,569.0,-698.0
2021-11-07 06:00:00,0.0,401.0,327.0,0.0,592.0,1320.0,69.0,0.0,0.0,502.0,0.0,571.0,-749.0
2021-11-07 07:00:00,0.0,386.0,338.0,0.0,588.0,1312.0,50.0,0.0,0.0,468.0,0.0,518.0,-794.0
2021-11-07 08:00:00,0.0,357.0,277.0,0.0,575.0,1209.0,132.0,0.0,0.0,456.0,0.0,588.0,-621.0
2021-11-07 09:00:00,0.0,338.0,176.0,0.0,586.0,1100.0,161.0,0.0,0.0,456.0,0.0,617.0,-483.0
2021-11-07 10:00:00,0.0,391.0,212.0,0.0,640.0,1243.0,163.0,0.0,0.0,447.0,0.0,610.0,-633.0
2021-11-07 11:00:00,0.0,405.0,219.0,0.0,661.0,1285.0,165.0,0.0,0.0,465.0,0.0,630.0,-655.0
2021-11-07 12:00:00,0.0,408.0,228.0,0.0,682.0,1318.0,146.0,0.0,0.0,354.0,0.0,500.0,-818.0
2021-11-07 13:00:00,0.0,407.0,227.0,0.0,683.0,1317.0,142.0,0.0,0.0,401.0,0.0,543.0,-774.0
2021-11-07 14:00:00,0.0,420.0,235.0,0.0,686.0,1341.0,171.0,0.0,0.0,421.0,0.0,592.0,-749.0
2021-11-07 15:00:00,0.0,413.0,216.0,0.0,678.0,1307.0,195.0,0.0,0.0,103.0,0.0,298.0,-1009.0
2021-11-07 16:00:00,0.0,403.0,240.0,0.0,659.0,1302.0,154.0,0.0,0.0,318.0,0.0,472.0,-830.0
2021-11-07 17:00:00,0.0,409.0,237.0,0.0,651.0,1297.0,99.0,0.0,0.0,200.0,0.0,299.0,-998.0
2021-11-07 18:00:00,0.0,405.0,210.0,60.0,664.0,1339.0,75.0,0.0,0.0,0.0,0.0,75.0,-1264.0
2021-11-07 19:00:00,0.0,399.0,165.0,2.0,653.0,1219.0,106.0,0.0,0.0,1.0,0.0,107.0,-1112.0
2021-11-07 20:00:00,0.0,394.0,128.0,0.0,691.0,1213.0,164.0,0.0,0.0,0.0,0.0,164.0,-1049.0
2021-11-07 21:00:00,0.0,398.0,143.0,79.0,700.0,1320.0,191.0,0.0,0.0,0.0,0.0,191.0,-1129.0
2021-11-07 22:00:00,0.0,398.0,125.0,165.0,727.0,1415.0,244.0,0.0,0.0,0.0,0.0,244.0,-1171.0
2021-11-07 23:00:00,0.0,409.0,124.0,475.0,691.0,1699.0,267.0,0.0,0.0,0.0,0.0,267.0,-1432.0
2021-11-08 00:00:00,0,438,212,488,640,1778,173,0,0,0,0,173,-1605
2021-11-08 01:00:00,0.0,465.0,269.0,212.0,658.0,1604.0,128.0,0.0,0.0,0.0,0.0,128.0,-1476.0
2021-11-08 02:00:00,0.0,455.0,288.0,452.0,629.0,1824.0,134.0,0.0,0.0,0.0,0.0,134.0,-1690.0
2021-11-08 03:00:00,0.0,442.0,278.0,461.0,622.0,1803.0,132.0,0.0,0.0,0.0,0.0,132.0,-1671.0
2021-11-08 04:00:00,0.0,436.0,275.0,488.0,589.0,1788.0,96.0,0.0,0.0,0.0,0.0,96.0,-1692.0
2021-11-08 05:00:00,0.0,431.0,278.0,488.0,595.0,1792.0,92.0,0.0,0.0,0.0,0.0,92.0,-1700.0
2021-11-08 06:00:00,1.0,381.0,263.0,487.0,594.0,1726.0,44.0,0.0,0.0,0.0,0.0,44.0,-1682.0
2021-11-08 07:00:00,136.0,476.0,442.0,273.0,124.0,1451.0,0.0,0.0,0.0,0.0,0.0,0.0,-1451.0
2021-11-08 08:00:00,85.0,411.0,351.0,68.0,0.0,915.0,0.0,0.0,0.0,0.0,0.0,0.0,-915.0
2021-11-08 09:00:00,9.0,336.0,176.0,65.0,0.0,586.0,5.0,0.0,0.0,0.0,0.0,5.0,-581.0
2021-11-08 10:00:00,0.0,358.0,143.0,14.0,0.0,515.0,29.0,0.0,0.0,96.0,0.0,125.0,-390.0
2021-11-08 11:00:00,0.0,367.0,87.0,0.0,0.0,454.0,68.0,0.0,0.0,269.0,0.0,337.0,-117.0
2021-11-08 12:00:00,0.0,396.0,122.0,0.0,0.0,518.0,51.0,0.0,0.0,378.0,0.0,429.0,-89.0
2021-11-08 13:00:00,0.0,383.0,113.0,0.0,0.0,496.0,43.0,0.0,0.0,325.0,0.0,368.0,-128.0
2021-11-08 14:00:00,0.0,353.0,80.0,0.0,0.0,433.0,59.0,0.0,0.0,184.0,0.0,243.0,-190.0
2021-11-08 15:00:00,0.0,313.0,20.0,123.0,0.0,456.0,97.0,0.0,3.0,15.0,0.0,115.0,-341.0
2021-11-08 16:00:00,0.0,314.0,69.0,447.0,0.0,830.0,55.0,0.0,0.0,0.0,0.0,55.0,-775.0
2021-11-08 17:00:00,50.0,312.0,79.0,464.0,0.0,905.0,0.0,0.0,0.0,0.0,0.0,0.0,-905.0
2021-11-08 18:00:00,94.0,409.0,191.0,309.0,0.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,-1003.0
2021-11-08 19:00:00,115.0,453.0,241.0,109.0,0.0,918.0,0.0,0.0,0.0,0.0,0.0,0.0,-918.0
2021-11-08 20:00:00,117.0,503.0,291.0,2.0,0.0,913.0,0.0,0.0,0.0,1.0,0.0,1.0,-912.0
2021-11-08 21:00:00,15.0,547.0,277.0,194.0,0.0,1033.0,3.0,0.0,0.0,0.0,0.0,3.0,-1030.0
2021-11-08 22:00:00,2.0,558.0,299.0,221.0,0.0,1080.0,28.0,0.0,0.0,0.0,0.0,28.0,-1052.0
2021-11-08 23:00:00,0.0,597.0,299.0,480.0,0.0,1376.0,45.0,0.0,0.0,0.0,0.0,45.0,-1331.0
2021-11-09 00:00:00,25,665,369,486,0,1545,2,0,0,0,0,2,-1543
2021-11-09 01:00:00,6.0,685.0,436.0,485.0,0.0,1612.0,5.0,0.0,0.0,0.0,0.0,5.0,-1607.0
2021-11-09 02:00:00,24.0,690.0,517.0,321.0,0.0,1552.0,1.0,0.0,0.0,0.0,0.0,1.0,-1551.0
2021-11-09 03:00:00,12.0,679.0,527.0,420.0,0.0,1638.0,4.0,0.0,0.0,0.0,0.0,4.0,-1634.0
2021-11-09 04:00:00,16.0,676.0,540.0,376.0,0.0,1608.0,3.0,0.0,0.0,0.0,0.0,3.0,-1605.0
2021-11-09 05:00:00,18.0,660.0,552.0,381.0,0.0,1611.0,2.0,0.0,0.0,0.0,0.0,2.0,-1609.0
2021-11-09 06:00:00,89.0,577.0,549.0,487.0,0.0,1702.0,0.0,0.0,0.0,0.0,0.0,0.0,-1702.0
2021-11-09 07:00:00,117.0,451.0,447.0,488.0,0.0,1503.0,0.0,0.0,0.0,0.0,0.0,0.0,-1503.0
2021-11-09 08:00:00,3.0,241.0,97.0,490.0,0.0,831.0,95.0,0.0,0.0,0.0,0.0,95.0,-736.0
2021-11-09 09:00:00,0.0,267.0,70.0,453.0,0.0,790.0,63.0,0.0,0.0,0.0,0.0,63.0,-727.0
2021-11-09 10:00:00,0.0,309.0,51.0,417.0,0.0,777.0,123.0,0.0,0.0,0.0,0.0,123.0,-654.0
2021-11-09 11:00:00,0.0,411.0,155.0,322.0,0.0,888.0,66.0,0.0,0.0,0.0,0.0,66.0,-822.0
2021-11-09 12:00:00,0.0,466.0,204.0,204.0,0.0,874.0,50.0,0.0,0.0,0.0,0.0,50.0,-824.0
2021-11-09 13:00:00,0.0,469.0,244.0,181.0,0.0,894.0,52.0,0.0,0.0,0.0,0.0,52.0,-842.0
2021-11-09 14:00:00,0.0,463.0,207.0,203.0,0.0,873.0,89.0,0.0,0.0,0.0,0.0,89.0,-784.0
2021-11-09 15:00:00,0.0,346.0,52.0,465.0,0.0,863.0,151.0,0.0,0.0,0.0,0.0,151.0,-712.0
2021-11-09 16:00:00,0.0,328.0,82.0,326.0,0.0,736.0,122.0,0.0,0.0,0.0,0.0,122.0,-614.0
2021-11-09 17:00:00,0.0,309.0,71.0,229.0,0.0,609.0,77.0,0.0,0.0,0.0,0.0,77.0,-532.0
2021-11-09 18:00:00,0.0,294.0,10.0,481.0,0.0,785.0,155.0,0.0,2.0,0.0,0.0,157.0,-628.0
2021-11-09 19:00:00,0.0,342.0,70.0,433.0,0.0,845.0,133.0,0.0,0.0,0.0,0.0,133.0,-712.0
2021-11-09 20:00:00,0.0,401.0,80.0,210.0,0.0,691.0,221.0,0.0,1.0,0.0,0.0,222.0,-469.0
2021-11-09 21:00:00,0.0,432.0,84.0,21.0,0.0,537.0,317.0,0.0,14.0,315.0,0.0,646.0,109.0
2021-11-09 22:00:00,0.0,467.0,94.0,0.0,0.0,561.0,330.0,0.0,0.0,514.0,0.0,844.0,283.0
2021-11-09 23:00:00,0.0,516.0,92.0,0.0,0.0,608.0,364.0,0.0,0.0,299.0,0.0,663.0,55.0
2021-11-10 00:00:00,0,579,152,0,0,731,280,0,0,379,0,659,-72
2021-11-10 01:00:00,0.0,511.0,131.0,0.0,0.0,642.0,285.0,0.0,0.0,432.0,0.0,717.0,75.0
2021-11-10 02:00:00,0.0,482.0,104.0,0.0,0.0,586.0,323.0,0.0,0.0,514.0,0.0,837.0,251.0
2021-11-10 03:00:00,0.0,470.0,130.0,0.0,0.0,600.0,318.0,0.0,0.0,513.0,0.0,831.0,231.0
2021-11-10 04:00:00,0.0,447.0,133.0,0.0,0.0,580.0,282.0,0.0,0.0,514.0,0.0,796.0,216.0
2021-11-10 05:00:00,0.0,460.0,122.0,0.0,0.0,582.0,307.0,0.0,0.0,513.0,0.0,820.0,238.0
2021-11-10 06:00:00,0.0,436.0,197.0,0.0,0.0,633.0,180.0,0.0,0.0,513.0,0.0,693.0,60.0
2021-11-10 07:00:00,0.0,314.0,102.0,0.0,0.0,416.0,153.0,0.0,0.0,441.0,0.0,594.0,178.0
2021-11-10 08:00:00,0.0,126.0,0.0,0.0,0.0,126.0,314.0,0.0,186.0,465.0,0.0,965.0,839.0
2021-11-10 09:00:00,0.0,136.0,0.0,0.0,0.0,136.0,357.0,0.0,294.0,513.0,0.0,1164.0,1028.0
2021-11-10 10:00:00,0.0,182.0,0.0,0.0,0.0,182.0,391.0,0.0,301.0,513.0,0.0,1205.0,1023.0
2021-11-10 11:00:00,0.0,274.0,0.0,0.0,0.0,274.0,349.0,0.0,188.0,513.0,0.0,1050.0,776.0
2021-11-10 12:00:00,0.0,297.0,0.0,0.0,0.0,297.0,365.0,0.0,168.0,514.0,0.0,1047.0,750.0
2021-11-10 13:00:00,0.0,260.0,0.0,0.0,0.0,260.0,363.0,0.0,185.0,516.0,0.0,1064.0,804.0
2021-11-10 14:00:00,0.0,194.0,0.0,0.0,0.0,194.0,385.0,0.0,270.0,513.0,0.0,1168.0,974.0
2021-11-10 15:00:00,0.0,139.0,0.0,0.0,0.0,139.0,376.0,0.0,318.0,485.0,0.0,1179.0,1040.0
2021-11-10 16:00:00,0.0,100.0,0.0,0.0,0.0,100.0,269.0,0.0,245.0,278.0,0.0,792.0,692.0
2021-11-10 17:00:00,0.0,71.0,0.0,34.0,0.0,105.0,306.0,0.0,335.0,15.0,0.0,656.0,551.0
2021-11-10 18:00:00,0.0,27.0,0.0,377.0,0.0,404.0,378.0,0.0,444.0,0.0,0.0,822.0,418.0
2021-11-10 19:00:00,0.0,66.0,0.0,103.0,0.0,169.0,383.0,0.0,401.0,0.0,0.0,784.0,615.0
2021-11-10 20:00:00,0.0,131.0,0.0,11.0,0.0,142.0,333.0,0.0,283.0,80.0,0.0,696.0,554.0
2021-11-10 21:00:00,0.0,191.0,0.0,0.0,0.0,191.0,339.0,0.0,209.0,462.0,0.0,1010.0,819.0
2021-11-10 22:00:00,0.0,315.0,0.0,0.0,0.0,315.0,312.0,0.0,47.0,512.0,0.0,871.0,556.0
2021-11-10 23:00:00,0.0,375.0,9.0,0.0,0.0,384.0,314.0,0.0,13.0,202.0,0.0,529.0,145.0
2021-11-11 00:00:00,0,407,32,67,0,506,264,0,2,1,0,267,-239
2021-11-11 01:00:00,0.0,489.0,212.0,16.0,0.0,717.0,157.0,0.0,0.0,240.0,0.0,397.0,-320.0
2021-11-11 02:00:00,0.0,522.0,272.0,0.0,0.0,794.0,151.0,0.0,0.0,454.0,0.0,605.0,-189.0
2021-11-11 03:00:00,0.0,501.0,251.0,0.0,0.0,752.0,174.0,0.0,0.0,502.0,0.0,676.0,-76.0
2021-11-11 04:00:00,0.0,484.0,241.0,0.0,0.0,725.0,184.0,0.0,0.0,466.0,0.0,650.0,-75.0
2021-11-11 05:00:00,0.0,487.0,304.0,0.0,0.0,791.0,145.0,0.0,0.0,453.0,0.0,598.0,-193.0
2021-11-11 06:00:00,0.0,383.0,208.0,0.0,0.0,591.0,106.0,0.0,0.0,9.0,0.0,115.0,-476.0
2021-11-11 07:00:00,0.0,210.0,31.0,441.0,0.0,682.0,139.0,0.0,6.0,0.0,0.0,145.0,-537.0
2021-11-11 08:00:00,0.0,39.0,0.0,484.0,0.0,523.0,344.0,0.0,271.0,0.0,0.0,615.0,92.0
2021-11-11 09:00:00,0.0,88.0,0.0,403.0,0.0,491.0,336.0,0.0,271.0,0.0,0.0,607.0,116.0
2021-11-11 10:00:00,0.0,202.0,0.0,55.0,0.0,257.0,293.0,0.0,140.0,0.0,0.0,433.0,176.0
2021-11-11 11:00:00,0.0,324.0,31.0,0.0,0.0,355.0,221.0,0.0,3.0,203.0,0.0,427.0,72.0
2021-11-11 12:00:00,0.0,257.0,0.0,312.0,0.0,569.0,374.0,0.0,156.0,20.0,0.0,550.0,-19.0
2021-11-11 13:00:00,0.0,270.0,0.0,488.0,0.0,758.0,313.0,0.0,91.0,0.0,0.0,404.0,-354.0
2021-11-11 14:00:00,0.0,286.0,0.0,488.0,0.0,774.0,296.0,0.0,59.0,0.0,0.0,355.0,-419.0
2021-11-11 15:00:00,0.0,230.0,0.0,480.0,0.0,710.0,257.0,0.0,98.0,0.0,0.0,355.0,-355.0
2021-11-11 16:00:00,0.0,195.0,0.0,130.0,0.0,325.0,92.0,0.0,28.0,0.0,0.0,120.0,-205.0
2021-11-11 17:00:00,0.0,136.0,0.0,468.0,0.0,604.0,159.0,0.0,168.0,0.0,0.0,327.0,-277.0
2021-11-11 18:00:00,0.0,164.0,0.0,424.0,0.0,588.0,189.0,0.0,164.0,0.0,0.0,353.0,-235.0
2021-11-11 19:00:00,0.0,156.0,0.0,449.0,0.0,605.0,246.0,0.0,225.0,0.0,0.0,471.0,-134.0
2021-11-11 20:00:00,0.0,276.0,2.0,0.0,0.0,278.0,121.0,0.0,13.0,64.0,0.0,198.0,-80.0
2021-11-11 21:00:00,0.0,297.0,0.0,0.0,0.0,297.0,232.0,0.0,63.0,183.0,0.0,478.0,181.0
2021-11-11 22:00:00,0.0,369.0,21.0,221.0,0.0,611.0,257.0,0.0,2.0,0.0,0.0,259.0,-352.0
2021-11-11 23:00:00,0.0,425.0,46.0,479.0,0.0,950.0,280.0,0.0,0.0,0.0,0.0,280.0,-670.0
2021-11-12 00:00:00,0,413,2,476,0,891,317,0,34,0,0,351,-540
2021-11-12 01:00:00,0.0,561.0,266.0,9.0,0.0,836.0,168.0,0.0,0.0,382.0,0.0,550.0,-286.0
2021-11-12 02:00:00,0.0,593.0,317.0,0.0,0.0,910.0,180.0,0.0,0.0,495.0,0.0,675.0,-235.0
2021-11-12 03:00:00,0.0,581.0,307.0,0.0,0.0,888.0,198.0,0.0,0.0,495.0,0.0,693.0,-195.0
2021-11-12 04:00:00,0.0,573.0,323.0,0.0,0.0,896.0,172.0,0.0,0.0,467.0,0.0,639.0,-257.0
2021-11-12 05:00:00,0.0,496.0,233.0,0.0,0.0,729.0,213.0,0.0,0.0,85.0,0.0,298.0,-431.0
2021-11-12 06:00:00,0.0,355.0,115.0,352.0,0.0,822.0,168.0,0.0,0.0,0.0,0.0,168.0,-654.0
2021-11-12 07:00:00,0.0,212.0,7.0,432.0,0.0,651.0,116.0,0.0,14.0,0.0,0.0,130.0,-521.0
2021-11-12 08:00:00,0.0,108.0,0.0,472.0,0.0,580.0,251.0,0.0,181.0,0.0,0.0,432.0,-148.0
2021-11-12 09:00:00,0.0,162.0,0.0,337.0,0.0,499.0,204.0,0.0,137.0,0.0,0.0,341.0,-158.0
2021-11-12 10:00:00,0.0,169.0,0.0,419.0,0.0,588.0,308.0,0.0,220.0,0.0,0.0,528.0,-60.0
2021-11-12 11:00:00,0.0,213.0,0.0,264.0,0.0,477.0,298.0,0.0,162.0,0.0,0.0,460.0,-17.0
2021-11-12 12:00:00,0.0,272.0,0.0,311.0,0.0,583.0,281.0,0.0,91.0,0.0,0.0,372.0,-211.0
2021-11-12 13:00:00,0.0,293.0,0.0,449.0,0.0,742.0,266.0,0.0,60.0,0.0,0.0,326.0,-416.0
2021-11-12 14:00:00,0.0,302.0,0.0,443.0,0.0,745.0,246.0,0.0,37.0,0.0,0.0,283.0,-462.0
2021-11-12 15:00:00,0.0,309.0,69.0,478.0,0.0,856.0,144.0,0.0,0.0,0.0,0.0,144.0,-712.0
2021-11-12 16:00:00,0.0,284.0,108.0,487.0,0.0,879.0,48.0,0.0,0.0,0.0,0.0,48.0,-831.0
