"Date,""Total Activated Balancing Energy UP"",""Total Activated Balancing Energy Down"",""Total Activated Balancing Energy"",""Imbalance Price"",""mFRR Price Down"""
"2021-04-08 12:00:00,""180.5709"",""90.65676"",""89.91413999999999"",""88.24837972"",""25.87"""
"2021-04-08 12:15:00,""193.23239"",""99.57194"",""93.66045000000001"",""85.02003846"",""0"""
"2021-04-08 12:30:00,""129.1089"",""105.71923"",""23.38967000000001"",""78.12479434"",""25.87"""
"2021-04-08 12:45:00,""95.50955"",""109.34297"",""-13.83341999999999"",""19.48154507"",""25.87"""
"2021-04-08 13:00:00,""204.12767"",""143.37103"",""60.756640000000004"",""90"",""25.81"""
"2021-04-08 13:15:00,""247.43072"",""189.36878"",""58.06194000000002"",""121.3499999"",""0"""
"2021-04-08 13:30:00,""223.65809"",""118.72379"",""104.9343"",""87.96806397"",""25.81"""
"2021-04-08 13:45:00,""180.59737"",""110.95573"",""69.64164000000001"",""78.20671629"",""25.81"""
"2021-04-08 14:00:00,""168.0589"",""104.88005"",""63.17885"",""78.18525618"",""0"""
"2021-04-08 14:15:00,""207.31563"",""132.16611"",""75.14952"",""78.27502967"",""0"""
"2021-04-08 14:30:00,""174.61514"",""105.06166"",""69.55348"",""79.16031324"",""25.82"""
"2021-04-08 14:45:00,""193.11207"",""105.09121"",""88.02085999999998"",""79.33918164"",""25.82"""
"2021-04-08 15:00:00,""188.68323"",""133.70125"",""54.98198000000002"",""78.14069702"",""0"""
"2021-04-08 15:15:00,""162.61126"",""132.62638"",""29.984879999999976"",""78.12023841"",""0"""
"2021-04-08 15:30:00,""179.02463"",""108.07951"",""70.94512"",""78.11871696"",""0"""
"2021-04-08 15:45:00,""166.96393"",""93.83812"",""73.12581"",""78.11891316"",""0"""
"2021-04-08 16:00:00,""91.45927"",""149.46633"",""-58.007059999999996"",""0"",""0"""
"2021-04-08 16:15:00,""73.50941"",""163.63576"",""-90.12635"",""0.84129502"",""1.01"""
"2021-04-08 16:30:00,""77.30823"",""160.27882"",""-82.97059"",""0"",""0"""
"2021-04-08 16:45:00,""77.12895"",""160.41104"",""-83.28209000000001"",""0"",""0"""
"2021-04-08 17:00:00,""34.36496"",""177.36235"",""-142.99739"",""0"",""0"""
"2021-04-08 17:15:00,""55.11816"",""160.7775"",""-105.65934"",""0"",""0"""
"2021-04-08 17:30:00,""58.63128"",""151.32425"",""-92.69297"",""0.98763866"",""1.01"""
"2021-04-08 17:45:00,""69.25087"",""123.28119"",""-54.03031999999999"",""46.57845233"",""48.75"""
"2021-04-08 18:00:00,""17.53805"",""150.11892"",""-132.58087"",""0.96520016"",""1.01"""
"2021-04-08 18:15:00,""27.88578"",""185.71685"",""-157.83106999999998"",""0.00995298"",""0.01"""
"2021-04-08 18:30:00,""37.82871"",""114.06878"",""-76.24007"",""1.01723425"",""1.04"""
"2021-04-08 18:45:00,""28.00893"",""37.41621"",""-9.40728"",""48.74807322"",""48.75"""
"2021-04-08 19:00:00,""20.36005"",""114.79756"",""-94.43751"",""0.95021765"",""1.06"""
"2021-04-08 19:15:00,""53.97762"",""89.07755"",""-35.09993"",""46.72928684"",""48.75"""
"2021-04-08 19:30:00,""50.91736"",""40.89127"",""10.026090000000003"",""94.49346525"",""48.75"""
"2021-04-08 19:45:00,""43.52052"",""45.05034"",""-1.5298200000000008"",""52.38646787"",""85.62"""
"2021-04-08 20:00:00,""55.75074"",""33.84434"",""21.906399999999998"",""98.39027243"",""85.62"""
"2021-04-08 20:15:00,""40.09517"",""62.61504"",""-22.519869999999997"",""42.18386362"",""85.62"""
"2021-04-08 20:30:00,""17.76682"",""104.41995"",""-86.65313"",""40.89825786"",""48.75"""
"2021-04-08 20:45:00,""14.70721"",""145.37577"",""-130.66855999999999"",""44.31117594"",""48.75"""
"2021-04-08 21:00:00,""15.90783"",""121.86292"",""-105.95509"",""46.65994883"",""48.75"""
"2021-04-08 21:15:00,""16.24205"",""150.40328"",""-134.16123"",""27.21458171"",""28.4"""
"2021-04-08 21:30:00,""14.02927"",""174.23252"",""-160.20325"",""28.2"",""28.2"""
"2021-04-08 21:45:00,""7.53584"",""237.21401"",""-229.67817"",""0.01"",""0.01"""
"2021-04-08 22:00:00,""64.50644"",""201.49989"",""-136.99345"",""0.99115135"",""1.01"""
"2021-04-08 22:15:00,""32.48407"",""183.96641"",""-151.48234"",""1.03648606"",""1.05"""
"2021-04-08 22:30:00,""15.00337"",""195.77468"",""-180.77131"",""1.02643793"",""1.03"""
"2021-04-08 22:45:00,""7.56962"",""228.28629"",""-220.71667000000002"",""0.01"",""0.01"""
"2021-04-08 23:00:00,""38.21743"",""140.52145"",""-102.30401999999998"",""0"",""0"""
"2021-04-08 23:15:00,""15.65577"",""196.06577"",""-180.41"",""0"",""0"""
"2021-04-08 23:30:00,""14.01659"",""212.16759"",""-198.15099999999998"",""0"",""0"""
"2021-04-08 23:45:00,""14.09231"",""214.75704"",""-200.66473"",""0"",""0"""
"2021-04-09 00:00:00,""65.06583"",""73.25593"",""-8.190100000000001"",""31.51437453"",""48.1"""
"2021-04-09 00:15:00,""64.68043"",""76.27008"",""-11.589649999999992"",""0"",""0"""
"2021-04-09 00:30:00,""58.35308"",""44.15665"",""14.19643"",""400"",""0"""
"2021-04-09 00:45:00,""29.49267"",""64.39556"",""-34.90289"",""0"",""0"""
"2021-04-09 01:00:00,""41.85556"",""101.24622"",""-59.39066"",""0"",""0"""
"2021-04-09 01:15:00,""24.77251"",""97.1943"",""-72.42179"",""0"",""0"""
"2021-04-09 01:30:00,""15.25133"",""101.36417"",""-86.11284"",""0"",""0"""
"2021-04-09 01:45:00,""15.01982"",""111.96718"",""-96.94736"",""0"",""0"""
"2021-04-09 02:00:00,""19.3752"",""73.85187"",""-54.476670000000006"",""8.68212951"",""11.1"""
"2021-04-09 02:15:00,""11.37366"",""75.37491"",""-64.00125"",""8.52546845"",""11.1"""
"2021-04-09 02:30:00,""19.03428"",""79.87287"",""-60.83859000000001"",""8.39844435"",""11.1"""
"2021-04-09 02:45:00,""19.23133"",""69.22543"",""-49.9941"",""0"",""0"""
"2021-04-09 03:00:00,""55.75824"",""88.62717"",""-32.868930000000006"",""0"",""0"""
"2021-04-09 03:15:00,""42.30451"",""77.14874"",""-34.84423"",""11.01790613"",""11.1"""
"2021-04-09 03:30:00,""32.24559"",""80.1295"",""-47.88390999999999"",""0"",""0"""
"2021-04-09 03:45:00,""49.57418"",""75.42013"",""-25.845950000000002"",""11.1"",""11.1"""
"2021-04-09 04:00:00,""50.28134"",""96.83354"",""-46.5522"",""11.1"",""11.1"""
"2021-04-09 04:15:00,""72.27464"",""82.12466"",""-9.85002"",""11.1"",""11.1"""
"2021-04-09 04:30:00,""84.98481"",""64.45874"",""20.52606999999999"",""85.35558582"",""11.1"""
"2021-04-09 04:45:00,""105.22219"",""64.86993"",""40.35226"",""85.78829893"",""11.1"""
"2021-04-09 05:00:00,""74.35829"",""64.435"",""9.923289999999994"",""93.28822004"",""11.1"""
"2021-04-09 05:15:00,""95.48524"",""55.094"",""40.39124"",""112.3724859"",""11.1"""
"2021-04-09 05:30:00,""77.62423"",""32.3742"",""45.250029999999995"",""83.50265091"",""48.1"""
"2021-04-09 05:45:00,""50.86244"",""48.2161"",""2.646340000000002"",""93.07231918"",""48.12"""
"2021-04-09 06:00:00,""59.51786"",""138.28507"",""-78.76720999999999"",""0"",""0"""
"2021-04-09 06:15:00,""48.18329"",""120.48817"",""-72.30488"",""0"",""0"""
"2021-04-09 06:30:00,""54.09175"",""46.08988"",""8.001869999999997"",""80.0967309"",""0"""
"2021-04-09 06:45:00,""79.67087"",""86.16874"",""-6.497870000000006"",""0"",""0"""
"2021-04-09 07:00:00,""65.31837"",""98.31146"",""-32.993089999999995"",""0"",""0"""
"2021-04-09 07:15:00,""52.66787"",""114.27527"",""-61.607400000000005"",""0"",""0"""
"2021-04-09 07:30:00,""47.55486"",""119.14259"",""-71.58773"",""59.2262317"",""59.23"""
"2021-04-09 07:45:00,""38.23296"",""114.29611"",""-76.06315000000001"",""59.18587912"",""59.23"""
"2021-04-09 08:00:00,""68.11885"",""67.13534"",""0.9835099999999954"",""92.00825934"",""59.23"""
"2021-04-09 08:15:00,""50.69161"",""69.47674"",""-18.78513000000001"",""57.67979217"",""59.23"""
"2021-04-09 08:30:00,""40.73269"",""73.71393"",""-32.98124000000001"",""55.65609082"",""59.23"""
"2021-04-09 08:45:00,""18.15208"",""128.63709"",""-110.48501"",""48.59042659"",""51.25"""
"2021-04-09 09:00:00,""75.96956"",""55.39209"",""20.577469999999998"",""98.41590273"",""59.07"""
"2021-04-09 09:15:00,""44.9463"",""66.5125"",""-21.566200000000002"",""45.86970473"",""59.07"""
"2021-04-09 09:30:00,""39.92015"",""96.92718"",""-57.00703000000001"",""52.94787821"",""56.36"""
"2021-04-09 09:45:00,""27.11662"",""90.48297"",""-63.36635"",""22.12380471"",""51.25"""
"2021-04-09 10:00:00,""74.52599"",""43.6811"",""30.844889999999992"",""83.82397079"",""0.01"""
"2021-04-09 10:15:00,""52.74499"",""47.90466"",""4.840330000000002"",""85.23413099"",""1.03"""
"2021-04-09 10:30:00,""54.33904"",""55.83176"",""-1.4927200000000056"",""0.00999221"",""0.01"""
"2021-04-09 10:45:00,""59.14777"",""57.68718"",""1.4605900000000034"",""79.62811641"",""0.01"""
"2021-04-09 11:00:00,""52.86454"",""46.92905"",""5.9354900000000015"",""80.19891087"",""1.03"""
"2021-04-09 11:15:00,""49.60536"",""50.27021"",""-0.6648500000000013"",""0.63409051"",""1.03"""
"2021-04-09 11:30:00,""53.97268"",""30.97796"",""22.994719999999997"",""76.57781938"",""0"""
"2021-04-09 11:45:00,""68.30954"",""29.36284"",""38.9467"",""84.40584621"",""0"""
"2021-04-09 12:00:00,""159.54451"",""32.87767"",""126.66684000000001"",""81.85845887"",""0"""
"2021-04-09 12:15:00,""168.30533"",""75.94234"",""92.36299"",""87.93999999"",""0"""
"2021-04-09 12:30:00,""162.64085"",""81.23257"",""81.40828"",""116.1899999"",""0"""
"2021-04-09 12:45:00,""88.95416"",""78.32179"",""10.632370000000009"",""82.33424072"",""0"""
"2021-04-09 13:00:00,""171.99754"",""74.6576"",""97.33993999999998"",""82.12276576"",""0"""
"2021-04-09 13:15:00,""122.87159"",""62.10426"",""60.76733"",""87.0462823"",""0"""
"2021-04-09 13:30:00,""111.55509"",""64.00337"",""47.55172"",""81.98317124"",""0"""
"2021-04-09 13:45:00,""76.69956"",""63.53472"",""13.164840000000005"",""81.76999999"",""0"""
"2021-04-09 14:00:00,""114.89087"",""95.03737"",""19.85350000000001"",""82.04652919"",""0"""
"2021-04-09 14:15:00,""115.51482"",""100.99081"",""14.524010000000004"",""81.91612965"",""0"""
"2021-04-09 14:30:00,""92.08054"",""79.98294"",""12.0976"",""81.79635049"",""0"""
"2021-04-09 14:45:00,""113.37743"",""86.77226"",""26.60517"",""81.77010162"",""0"""
"2021-04-09 15:00:00,""136.76136"",""121.66655"",""15.094809999999995"",""81.76999994"",""0"""
"2021-04-09 15:15:00,""123.35876"",""137.37767"",""-14.018909999999991"",""0"",""0"""
"2021-04-09 15:30:00,""131.81592"",""129.09408"",""2.7218400000000145"",""81.78357363"",""0"""
"2021-04-09 15:45:00,""135.04155"",""127.55491"",""7.486639999999994"",""81.76999997"",""0"""
"2021-04-09 16:00:00,""55.00323"",""134.20767"",""-79.20444"",""0"",""0"""
"2021-04-09 16:15:00,""58.82438"",""111.70097"",""-52.87659"",""0"",""0"""
"2021-04-09 16:30:00,""78.6815"",""103.01758"",""-24.336079999999995"",""0"",""0"""
"2021-04-09 16:45:00,""99.07032"",""84.36286"",""14.707459999999998"",""53.23921888"",""0"""
"2021-04-09 17:00:00,""84.65035"",""192.51071"",""-107.86035999999999"",""0"",""0"""
"2021-04-09 17:15:00,""78.34098"",""142.77888"",""-64.43789999999998"",""0"",""0"""
"2021-04-09 17:30:00,""106.34219"",""119.71643"",""-13.37424"",""0"",""0"""
"2021-04-09 17:45:00,""136.39451"",""108.60329"",""27.791219999999996"",""83.57016876"",""0"""
"2021-04-09 18:00:00,""89.07715"",""208.25292"",""-119.17576999999999"",""0"",""0"""
"2021-04-09 18:15:00,""114.7636"",""218.16983"",""-103.40623"",""0"",""0"""
"2021-04-09 18:30:00,""109.32138"",""138.87173"",""-29.55035000000001"",""0"",""0"""
"2021-04-09 18:45:00,""114.11915"",""120.24452"",""-6.1253699999999895"",""0"",""0"""
"2021-04-09 19:00:00,""56.7476"",""133.10443"",""-76.35683"",""1.00341603"",""1.02"""
"2021-04-09 19:15:00,""72.97259"",""173.02324"",""-100.05064999999999"",""0.01"",""0.01"""
"2021-04-09 19:30:00,""55.63939"",""116.88216"",""-61.24277"",""50.05889815"",""51.25"""
"2021-04-09 19:45:00,""54.82514"",""116.05305"",""-61.22791"",""49.07583979"",""51.25"""
"2021-04-09 20:00:00,""66.06573"",""105.96855"",""-39.90281999999999"",""51.18403385"",""51.25"""
"2021-04-09 20:15:00,""66.07476"",""107.46497"",""-41.390209999999996"",""51.18111233"",""51.25"""
"2021-04-09 20:30:00,""52.7229"",""120.90988"",""-68.18698"",""48.28196995"",""51.25"""
"2021-04-09 20:45:00,""43.87462"",""144.6343"",""-100.75968"",""46.5369591"",""51.25"""
"2021-04-09 21:00:00,""82.50689"",""111.49473"",""-28.987840000000006"",""43.25708129"",""51.25"""
"2021-04-09 21:15:00,""100.11841"",""136.73412"",""-36.61570999999999"",""44.68508893"",""51.25"""
"2021-04-09 21:30:00,""76.22043"",""134.29906"",""-58.078630000000004"",""51.06377568"",""51.25"""
"2021-04-09 21:45:00,""74.99537"",""169.0146"",""-94.01923000000001"",""49.71686945"",""51.25"""
"2021-04-09 22:00:00,""64.0073"",""123.46887"",""-59.461569999999995"",""46.5609765"",""51.25"""
"2021-04-09 22:15:00,""62.04366"",""113.66852"",""-51.62486"",""53.94930225"",""56.36"""
"2021-04-09 22:30:00,""103.33178"",""116.06791"",""-12.736130000000003"",""38.57449757"",""51.25"""
"2021-04-09 22:45:00,""94.2543"",""162.97778"",""-68.72348"",""41.47011419"",""51.25"""
"2021-04-09 23:00:00,""111.75879"",""99.0604"",""12.698390000000003"",""116.3899999"",""51.25"""
"2021-04-09 23:15:00,""74.9808"",""117.07392"",""-42.09312"",""36.56579367"",""51.25"""
"2021-04-09 23:30:00,""61.78349"",""97.32327"",""-35.53977999999999"",""0"",""0"""
"2021-04-09 23:45:00,""52.51459"",""94.23318"",""-41.718590000000006"",""0"",""0"""
"2021-04-10 00:00:00,""215.515"",""100.89691"",""114.61808999999998"",""401"",""48.13"""
"2021-04-10 00:15:00,""224.57733"",""142.06153"",""82.51579999999998"",""400"",""48.1"""
"2021-04-10 00:30:00,""186.23444"",""114.48991"",""71.74453000000001"",""400"",""48.1"""
"2021-04-10 00:45:00,""184.69587"",""118.18011"",""66.51576000000001"",""400"",""12.1"""
"2021-04-10 01:00:00,""248.29976"",""125.17016"",""123.1296"",""116.1899999"",""12.1"""
"2021-04-10 01:15:00,""236.20619"",""124.75841"",""111.44778"",""118.1899999"",""12.1"""
"2021-04-10 01:30:00,""223.23342"",""118.78449"",""104.44892999999999"",""99.02131154"",""12.1"""
"2021-04-10 01:45:00,""224.00254"",""118.12581"",""105.87673000000001"",""99"",""12.1"""
"2021-04-10 02:00:00,""229.46211"",""110.4659"",""118.99620999999999"",""118.1899999"",""12.1"""
"2021-04-10 02:15:00,""218.47473"",""115.99365"",""102.48107999999999"",""116.1899999"",""12.1"""
"2021-04-10 02:30:00,""188.54971"",""84.9034"",""103.64631"",""99"",""12.1"""
"2021-04-10 02:45:00,""178.55297"",""101.66916"",""76.88380999999998"",""116.1899999"",""12.1"""
"2021-04-10 03:00:00,""226.22661"",""124.67982"",""101.54678999999999"",""120.4599999"",""12.1"""
"2021-04-10 03:15:00,""204.15259"",""128.60304"",""75.54955000000001"",""116.1899999"",""12.1"""
"2021-04-10 03:30:00,""220.51123"",""121.15797"",""99.35326"",""116.1899999"",""12.1"""
"2021-04-10 03:45:00,""229.59627"",""124.84539"",""104.75088000000001"",""120.4599999"",""12.1"""
"2021-04-10 04:00:00,""228.23625"",""112.04026"",""116.19599000000001"",""99"",""12.1"""
"2021-04-10 04:15:00,""226.16783"",""146.00286"",""80.16497000000001"",""116.1899999"",""12.1"""
"2021-04-10 04:30:00,""222.21935"",""112.36785"",""109.85149999999999"",""99"",""12.1"""
"2021-04-10 04:45:00,""229.57719"",""110.03933"",""119.53786"",""99"",""12.1"""
"2021-04-10 05:00:00,""275.40117"",""148.886"",""126.51516999999998"",""122.8199999"",""12.1"""
"2021-04-10 05:15:00,""227.19082"",""137.549"",""89.64182"",""116.1899999"",""12.1"""
"2021-04-10 05:30:00,""208.76254"",""88.782"",""119.98054"",""129.0999999"",""19.2"""
"2021-04-10 05:45:00,""239.83586"",""77.68142"",""162.15444"",""122.8199999"",""19.2"""
"2021-04-10 06:00:00,""211.00227"",""149.54396"",""61.45831000000001"",""120.4899999"",""22.23"""
"2021-04-10 06:15:00,""199.2758"",""119.31284"",""79.96296000000001"",""99.2352678"",""22.23"""
"2021-04-10 06:30:00,""244.52086"",""115.45243"",""129.06842999999998"",""118.9963586"",""22.23"""
"2021-04-10 06:45:00,""202.81961"",""123.22638"",""79.59323"",""118.2331539"",""0"""
"2021-04-10 07:00:00,""234.18082"",""145.69371"",""88.48711"",""120.1199999"",""22.82"""
"2021-04-10 07:15:00,""198.38273"",""152.22639"",""46.15634"",""118.1899999"",""22.82"""
"2021-04-10 07:30:00,""218.37771"",""141.2064"",""77.17131"",""118.9399999"",""22.82"""
"2021-04-10 07:45:00,""173.87187"",""127.75836"",""46.113510000000005"",""116.1899999"",""48.66"""
"2021-04-10 08:00:00,""205.98974"",""117.42589"",""88.56385000000002"",""89.41919981"",""48.66"""
"2021-04-10 08:15:00,""199.1306"",""112.00011"",""87.13048999999998"",""89.81306278"",""48.66"""
"2021-04-10 08:30:00,""167.68748"",""104.81665"",""62.87083"",""87.89787078"",""48.66"""
"2021-04-10 08:45:00,""140.99672"",""108.89187"",""32.10485000000001"",""87.85031538"",""48.66"""
"2021-04-10 09:00:00,""208.29569"",""107.3584"",""100.93729"",""88.71327884"",""48.66"""
"2021-04-10 09:15:00,""197.87865"",""118.67749"",""79.20115999999999"",""88.33753974"",""48.66"""
"2021-04-10 09:30:00,""151.18665"",""109.92601"",""41.26063999999998"",""87.92163759"",""48.66"""
"2021-04-10 09:45:00,""137.52896"",""103.47503"",""34.05393000000001"",""88.28494791"",""48.66"""
"2021-04-10 10:00:00,""157.57978"",""66.17569"",""91.40409"",""90.33971401"",""48.66"""
"2021-04-10 10:15:00,""166.49908"",""76.52664"",""89.97243999999999"",""87.93990098"",""48.66"""
"2021-04-10 10:30:00,""146.49449"",""94.00936"",""52.48513000000001"",""87.84028013"",""48.66"""
"2021-04-10 10:45:00,""128.34115"",""85.46907"",""42.87208"",""87.96812698"",""48.66"""
"2021-04-10 11:00:00,""138.13138"",""102.30089"",""35.83049000000001"",""87.90650596"",""48.66"""
"2021-04-10 11:15:00,""116.12983"",""101.08828"",""15.04155"",""88.13489531"",""48.66"""
"2021-04-10 11:30:00,""126.32565"",""103.91775"",""22.407899999999998"",""88.015731"",""48.66"""
"2021-04-10 11:45:00,""129.30925"",""101.56359"",""27.745659999999987"",""88.56025373"",""48.66"""
"2021-04-10 12:00:00,""133.31319"",""46.13834"",""87.17484999999999"",""88.01322344"",""47.66"""
"2021-04-10 12:15:00,""114.00089"",""53.19221"",""60.808679999999995"",""88.10644899"",""0"""
"2021-04-10 12:30:00,""129.99156"",""55.6564"",""74.33516"",""90.0879324"",""48.39"""
"2021-04-10 12:45:00,""126.60159"",""56.29785"",""70.30374"",""88.06308743"",""48.39"""
"2021-04-10 13:00:00,""150.78621"",""37.68296"",""113.10325"",""87.83999995"",""45.56"""
"2021-04-10 13:15:00,""120.76096"",""47.5707"",""73.19026"",""87.83999994"",""45.56"""
"2021-04-10 13:30:00,""124.49513"",""60.53127"",""63.963860000000004"",""87.83999992"",""45.56"""
"2021-04-10 13:45:00,""103.52323"",""62.43243"",""41.0908"",""87.83999999"",""45.56"""
"2021-04-10 14:00:00,""59.17549"",""69.04449"",""-9.868999999999993"",""0"",""0"""
"2021-04-10 14:15:00,""147.77935"",""54.20642"",""93.57292999999999"",""87.83999997"",""0"""
"2021-04-10 14:30:00,""159.74814"",""39.37457"",""120.37357"",""87.83999995"",""42.41"""
"2021-04-10 14:45:00,""152.84043"",""43.49026"",""109.35016999999999"",""87.83999999"",""42.41"""
"2021-04-10 15:00:00,""104.00108"",""32.40975"",""71.59133"",""87.83999999"",""1.02"""
"2021-04-10 15:15:00,""107.5189"",""35.00715"",""72.51175"",""87.84"",""20"""
"2021-04-10 15:30:00,""110.97302"",""20.74042"",""90.2326"",""88.17714472"",""0"""
"2021-04-10 15:45:00,""114.24865"",""27.55997"",""86.68868"",""88.03139748"",""0"""
"2021-04-10 16:00:00,""64.29752"",""73.56696"",""-9.269439999999989"",""0"",""0"""
"2021-04-10 16:15:00,""83.63768"",""73.69849"",""9.939189999999996"",""87.83999998"",""0"""
"2021-04-10 16:30:00,""71.72582"",""44.98436"",""26.741459999999996"",""88.50188407"",""1.01"""
"2021-04-10 16:45:00,""100.32713"",""21.06401"",""79.26312"",""90.28020704"",""19.6"""
"2021-04-10 17:00:00,""63.07938"",""100.24755"",""-37.16817"",""0.92761129"",""1.03"""
"2021-04-10 17:15:00,""86.41456"",""84.51602"",""1.898539999999997"",""87.84980683"",""1.03"""
"2021-04-10 17:30:00,""98.90733"",""69.92781"",""28.979520000000008"",""88.69092845"",""19.6"""
"2021-04-10 17:45:00,""136.01205"",""25.07423"",""110.93781999999999"",""88.84103695"",""48.66"""
"2021-04-10 18:00:00,""60.26363"",""87.17166"",""-26.908030000000004"",""48.33916395"",""48.66"""
"2021-04-10 18:15:00,""82.42383"",""83.20676"",""-0.7829300000000075"",""48.65109483"",""48.66"""
"2021-04-10 18:30:00,""111.41989"",""39.44859"",""71.97129999999999"",""93.35704011"",""48.66"""
"2021-04-10 18:45:00,""166.56021"",""23.47036"",""143.08985"",""91.73113782"",""0"""
"2021-04-10 19:00:00,""114.11068"",""118.45074"",""-4.340059999999994"",""48.6286306"",""48.66"""
"2021-04-10 19:15:00,""159.75615"",""71.84419"",""87.91196"",""92.9542929"",""50.96"""
"2021-04-10 19:30:00,""209.4604299"",""59.31569"",""150.14473990000002"",""119.3222742"",""55.95"""
"2021-04-10 19:45:00,""212.26561"",""68.33089"",""143.93472000000003"",""119.2816975"",""55.95"""
"2021-04-10 20:00:00,""232.02478"",""74.75743"",""157.26735"",""120.1285509"",""55.95"""
"2021-04-10 20:15:00,""217.4697"",""76.40181"",""141.06788999999998"",""119.2556849"",""55.95"""
"2021-04-10 20:30:00,""209.84805"",""87.96661"",""121.88144"",""119.2452038"",""55.95"""
"2021-04-10 20:45:00,""178.76145"",""83.80368"",""94.95777"",""119.2299999"",""55.95"""
"2021-04-10 21:00:00,""190.26475"",""23.3046"",""166.96015"",""79.66579642"",""48.66"""
"2021-04-10 21:15:00,""223.96496"",""37.10377"",""186.86119"",""118.9399999"",""48.66"""
"2021-04-10 21:30:00,""207.50686"",""84.35734"",""123.14952"",""116.1899999"",""0.01"""
"2021-04-10 21:45:00,""154.05711"",""88.85447"",""65.20263999999999"",""87.83999998"",""0.01"""
"2021-04-10 22:00:00,""182.79384"",""53.03647"",""129.75736999999998"",""87.83999996"",""48.66"""
"2021-04-10 22:15:00,""179.51804"",""59.08129"",""120.43675000000002"",""87.83999997"",""48.66"""
"2021-04-10 22:30:00,""179.54939"",""99.19673"",""80.35265999999999"",""87.83999995"",""48.66"""
"2021-04-10 22:45:00,""148.15548"",""105.20485"",""42.95063000000002"",""87.83999997"",""48.66"""
"2021-04-10 23:00:00,""186.99414"",""68.48015"",""118.51398999999999"",""90"",""48.66"""
"2021-04-10 23:15:00,""179.20395"",""73.0095"",""106.19444999999999"",""99"",""48.66"""
"2021-04-10 23:30:00,""162.69796"",""66.29674"",""96.40122"",""90"",""0.01"""
"2021-04-10 23:45:00,""113.83891"",""93.84785"",""19.991060000000004"",""87.83999999"",""0.01"""
"2021-04-11 00:00:00,""121.30414"",""82.93273"",""38.37141"",""91.35471419"",""0"""
"2021-04-11 00:15:00,""120.13885"",""84.93663"",""35.20222000000001"",""87.83999996"",""48.56"""
"2021-04-11 00:30:00,""110.50434"",""85.32517"",""25.17917"",""90"",""48.56"""
"2021-04-11 00:45:00,""89.2176"",""95.65083"",""-6.433229999999995"",""37.29034997"",""39.1"""
"2021-04-11 01:00:00,""181.22169"",""135.94993"",""45.27176"",""88.25140412"",""28.63"""
"2021-04-11 01:15:00,""164.57442"",""123.58351"",""40.99091"",""90.00498923"",""28.63"""
"2021-04-11 01:30:00,""134.66451"",""119.11686"",""15.547650000000004"",""88.10603469"",""28.63"""
"2021-04-11 01:45:00,""137.01785"",""124.37927"",""12.638580000000005"",""89.08728308"",""28.63"""
"2021-04-11 02:00:00,""181.19229"",""79.79022"",""101.40207000000001"",""118.4899999"",""27.21"""
"2021-04-11 02:15:00,""98.98825"",""91.76326"",""7.224989999999991"",""120.4599999"",""27.21"""
"2021-04-11 02:30:00,""125.22854"",""107.40476"",""17.82378"",""91.62705737"",""27.21"""
"2021-04-11 02:45:00,""123.66471"",""112.4907"",""11.174009999999996"",""89.62289007"",""13.1"""
"2021-04-11 03:00:00,""174.7107"",""118.14386"",""56.56684"",""89.14442538"",""13.1"""
"2021-04-11 03:15:00,""172.05294"",""132.33136"",""39.72158000000002"",""90.5342791"",""13.1"""
"2021-04-11 03:30:00,""130.47896"",""124.67585"",""5.803110000000004"",""91.14999996"",""13.1"""
"2021-04-11 03:45:00,""149.29666"",""120.34438"",""28.952280000000002"",""87.93999999"",""13.1"""
"2021-04-11 04:00:00,""172.0058"",""115.73877"",""56.26702999999999"",""90"",""13.1"""
"2021-04-11 04:15:00,""148.48577"",""116.83564"",""31.650130000000004"",""90"",""13.1"""
"2021-04-11 04:30:00,""151.46734"",""118.53809"",""32.92925000000001"",""88.23999998"",""13.1"""
"2021-04-11 04:45:00,""160.81608"",""114.98826"",""45.82782"",""90"",""13.1"""
"2021-04-11 05:00:00,""182.33686"",""75.57274"",""106.76412"",""120.4599999"",""13.1"""
"2021-04-11 05:15:00,""194.8909"",""89.61577"",""105.27512999999999"",""120.4599999"",""13.1"""
"2021-04-11 05:30:00,""201.48334"",""96.71044"",""104.77289999999999"",""122.8199999"",""13.1"""
"2021-04-11 05:45:00,""186.01385"",""102.85093"",""83.16291999999999"",""122.8199999"",""13.1"""
"2021-04-11 06:00:00,""150.1922"",""141.18058"",""9.011620000000022"",""122.8199999"",""13.1"""
"2021-04-11 06:15:00,""152.11635"",""132.0329"",""20.08345"",""120.7199999"",""13.1"""
"2021-04-11 06:30:00,""170.62722"",""122.0472"",""48.58001999999999"",""122.8199999"",""13.1"""
"2021-04-11 06:45:00,""172.3039"",""118.79621"",""53.50769"",""122.8199999"",""13.1"""
"2021-04-11 07:00:00,""175.24291"",""96.54547"",""78.69744"",""122.8199999"",""0"""
"2021-04-11 07:15:00,""146.98502"",""115.44196"",""31.543059999999997"",""116.6899999"",""0"""
"2021-04-11 07:30:00,""141.09565"",""116.21262"",""24.883030000000005"",""117.5899999"",""0"""
"2021-04-11 07:45:00,""162.01697"",""115.89561"",""46.12135999999998"",""121.6399999"",""0"""
"2021-04-11 08:00:00,""150.66578"",""165.01228"",""-14.346499999999992"",""13.08521318"",""13.1"""
"2021-04-11 08:15:00,""175.75458"",""118.0181"",""57.73648"",""125"",""13.1"""
