,Total Activated Balancing Energy UP (MWh),Total Activated Balancing Energy Down (MWh),Total Activated Balancing Energy (MWh),Imbalance Price  (€/MWh),mFRR Price UP (€/MWh),mFRR Price Down (€/MWh),Uplift Account 1 (€/MWh),Uplift Account 2 (€/MWh),Uplift Account 3 (€/MWh),Unnamed: 13,Unnamed: 14
2022-04-28 03:00:00,135.66668,56.65441,79.01227,373.0999999,373.1,180.1,9.04076228,3.32057343,11.1519294,,
2022-04-28 03:15:00,140.05465,59.38509,80.66956,373.0999998,373.1,180.1,9.21489378,3.32595964,12.90164976,,
2022-04-28 03:30:00,136.29525,63.46178,72.83347,373.0999999,373.1,180.1,9.08160748,3.35057027,12.04261,,
2022-04-28 03:45:00,154.11284,60.09921,94.01363,373.0999999,373.1,180.1,9.12709297,3.29036948,12.81828402,,
2022-04-28 04:00:00,147.83414,62.71619,85.11795,373.0999999,373.1,180.1,9.09607915,2.79599097,11.68724606,,
2022-04-28 04:15:00,176.85378,66.97843,109.87535,373.0999999,373.1,180.1,9.05023345,2.80466825,13.00772436,,
2022-04-28 04:30:00,177.9179,67.7849,110.133,373.0999999,373.1,180.1,9.16534893,3.19723245,13.4682087,,
2022-04-28 04:45:00,187.63348,69.9145,117.71898,373.0999999,373.1,180.1,9.40307505,3.13915645,12.77582516,,
2022-04-28 05:00:00,150.15246,64.67281,85.47965,373.139897,373.1,180.1,9.76927058,1.2754502,11.78212082,,
2022-04-28 05:15:00,153.66501,75.54318,78.12183,373.1613435,373.1,180.1,9.72960872,1.31248095,14.67086253,,
2022-04-28 05:30:00,164.415,65.81672,98.59828,373.2289867,373.1,180.1,9.84991207,0.94560233,12.54327871,,
2022-04-28 05:45:00,170.46648,78.05724,92.40924,373.1921998,373.1,180.1,9.82117362,0.93929712,15.77010231,,
2022-04-28 06:00:00,156.84295,123.58829,33.25466,373.1494934,373.1,205.09,9.80192226,0.64286184,20.385871,,
2022-04-28 06:15:00,143.37786,96.0935,47.28436,373.5955665,373.1,205.09,9.27188346,0.62899864,15.3864799,,
2022-04-28 06:30:00,168.29879,111.19917,57.09962,373.3637326,373.1,205.09,9.54393818,0.5964559,17.63931173,,
2022-04-28 06:45:00,162.18752,105.48773,56.69979,373.3496968,373.1,205.09,8.94136145,0.57752864,19.30406836,,
2022-04-28 07:00:00,156.20809,117.74977,38.45832,373.4375583,373.1,116.79,8.18468811,0.47828306,21.4449674,,
2022-04-28 07:15:00,194.90555,105.42741,89.47814,373.266484,373.1,205.09,9.06231501,0.51410727,13.15533053,,
2022-04-28 07:30:00,142.0442,108.94998,33.09422,373.2303166,373.1,205.09,7.61773525,0.50187212,12.54631924,,
2022-04-28 07:45:00,112.14624,113.10239,-0.95615,199.5061641,373.1,205.09,7.20240904,0.49160719,17.24414707,,
2022-04-28 08:00:00,190.05993,115.03034,75.02959,373.553563,373.1,114.19,6.97100594,0.66642286,18.26557362,,
2022-04-28 08:15:00,167.38512,116.54944,50.83568,373.7066647,373.1,114.19,6.45519616,0.61141532,21.69790683,,
2022-04-28 08:30:00,122.54157,105.16009,17.38148,374.0519009,373.1,114.19,6.12865255,0.64397794,19.82480462,,
2022-04-28 08:45:00,91.57889,117.90222,-26.32333,114.1791693,373.1,114.19,6.24101258,0.61814114,16.15997246,,
2022-04-28 09:00:00,66.13269,38.54042,27.59227,373.0999998,373.1,163.35,5.55981149,0.81936526,5.64417249,,
2022-04-28 09:15:00,81.65525,39.13718,42.51807,373.0999999,373.1,163.35,5.15882397,0.80674744,9.09678075,,
2022-04-28 09:30:00,93.36705,58.61264,34.75441,373.0999999,373.1,163.35,4.82740854,1.07138905,17.68463198,,
2022-04-28 09:45:00,61.71358,36.38171,25.33187,373.0999998,373.1,163.35,4.83541165,1.04847568,12.51772488,,
2022-04-28 10:00:00,87.32648,10.50756,76.81892,373.0999999,373.1,0.0,4.11313813,0.06797725,9.71720279,,
2022-04-28 10:15:00,58.75001,10.54321,48.2068,373.0999999,373.1,157.12,4.01851005,0.05498516,7.99552572,,
2022-04-28 10:30:00,7.07237,15.241,-8.16863,157.12,0.0,157.12,4.86322282,0.05186781,-0.89971076,,
2022-04-28 10:45:00,5.96284,10.34157,-4.37873,157.1199999,0.0,157.12,4.63749563,0.05191631,4.64251385,,
2022-04-28 11:00:00,6.4612,20.007,-13.5458,120.76,0.0,120.76,4.55880564,0.0520564,1.06109603,,
2022-04-28 11:15:00,5.82285,20.007,-14.18415,120.76,0.0,120.76,4.38250243,0.05169643,0.90172221,,
2022-04-28 11:30:00,7.54662,45.19,-37.64338,60.0,0.0,60.0,4.58658794,0.05081321,0.7093797,,
2022-04-28 11:45:00,10.48132,47.615,-37.13368,60.0,213.86,60.0,4.55596078,0.05044271,0.84304909,,
2022-04-28 12:00:00,17.9406,17.976,-0.0354,128.89,208.3,128.89,4.22909175,0.02047654,0.37142505,,
2022-04-28 12:15:00,31.86616,19.27387,12.59229,344.1709296,344.1,128.89,3.24213916,0.02028515,-2.01208548,,
2022-04-28 12:30:00,21.26937,5.023,16.24637,344.1101963,344.1,140.19,3.38005089,0.02041323,-2.90963178,,
2022-04-28 12:45:00,21.67364,4.92656,16.74708,344.1115942,344.1,140.19,3.32691236,0.02065659,-1.00642883,,
2022-04-28 13:00:00,35.36104,1.86182,33.49922,344.1072389,344.1,0.0,2.79945396,0.02086378,-0.08573515,,
2022-04-28 13:15:00,28.33798,26.06373,2.27425,344.1085958,344.1,0.0,3.21020511,0.02123867,-0.33205813,,
2022-04-28 13:30:00,11.51799,13.40203,-1.88404,132.2799999,200.39,132.28,3.91994337,0.02115763,-1.42701607,,
2022-04-28 13:45:00,14.03183,20.0309,-5.99907,0.0,316.36,0.0,4.79646111,0.02150073,3.06812628,,
2022-04-28 14:00:00,15.9687,20.0,-4.0313,129.89,233.0,129.89,4.21965002,0.04923353,-0.51163529,,
2022-04-28 14:15:00,15.45343,19.44874,-3.99531,134.1575514,233.0,141.19,4.271633,0.049769,-1.08826213,,
2022-04-28 14:30:00,22.35693,19.22821,3.12872,267.6046413,233.0,129.89,3.61568546,0.05504417,-1.36170523,,
2022-04-28 14:45:00,18.92852,18.92244,0.00608,234.0581885,233.0,141.19,4.10437113,0.05513312,-1.27123108,,
2022-04-28 15:00:00,26.18763,19.31517,6.87246,233.0,0.0,152.19,4.22733602,0.00600691,-2.03115094,,
2022-04-28 15:15:00,28.74612,15.99198,12.75414,232.701526,0.0,152.19,4.6149039,0.0061187,-2.87263528,,
2022-04-28 15:30:00,70.6907,16.37605,54.31465,272.0760298,264.0,0.0,4.28525696,0.86695532,-3.14164935,,
2022-04-28 15:45:00,103.63396,0.0,103.63396,345.0999999,345.1,0.0,4.41649967,0.87374011,-4.56105157,,
2022-04-28 16:00:00,54.36845,50.374,3.99445,345.0999999,345.1,5.0,5.73509972,3.34796038,6.19026467,,
2022-04-28 16:15:00,79.78484,46.374,33.41084,345.0999999,345.1,5.0,5.43012355,3.34530974,6.31991153,,
2022-04-28 16:30:00,58.50809,15.52115,42.98694,345.1086755,345.1,0.0,6.05125959,1.59819402,-2.35721955,,
2022-04-28 16:45:00,81.97486,9.33288,72.64198,345.1999999,345.2,0.0,5.36294792,1.5996185,-3.70467222,,
2022-04-28 17:00:00,50.75857,96.60573,-45.84716,4.58468266,345.1,5.0,5.91293874,0.98777377,13.36751084,,
2022-04-28 17:15:00,89.03845,90.41202,-1.37357,4.80407176,372.9,5.0,5.91299287,1.18384266,25.40479523,,
2022-04-28 17:30:00,73.95039,20.99658,52.95381,345.1082153,345.1,223.9,5.98392482,1.83461812,3.52553566,,
2022-04-28 17:45:00,111.97731,11.83526,100.14205,345.1054359,345.1,0.0,6.17391985,1.88160335,5.81901798,,
2022-04-28 18:00:00,101.45783,51.60267,49.85516,373.0999999,373.1,112.89,6.92515757,1.09644864,9.84301652,,
2022-04-28 18:15:00,104.32639,39.77473,64.55166,372.8999999,372.9,113.99,7.34988238,1.1763123,9.57586011,,
2022-04-28 18:30:00,129.18411,49.34709,79.83702,372.8999999,372.9,0.0,7.16555947,1.15141338,15.37428687,,
2022-04-28 18:45:00,151.89054,38.15497,113.73557,372.8999999,372.9,0.0,6.97841531,1.1577641,13.96658948,,
2022-04-28 19:00:00,126.41475,72.23704,54.17771,372.8999999,372.9,0.0,7.43901433,0.93451641,18.48681856,,
2022-04-28 19:15:00,124.10645,47.23793,76.86852,372.8999999,372.9,223.8,7.33142087,0.95554898,7.53083472,,
2022-04-28 19:30:00,149.6492,47.11813,102.53107,346.094299,346.0,0.0,7.78260192,0.92360077,12.30376316,,
2022-04-28 19:45:00,165.05434,46.61692,118.43742,346.1051513,346.0,0.0,8.27025089,0.92012,12.73288676,,
2022-04-28 20:00:00,146.21488,58.91628,87.2986,346.0690072,346.0,112.99,8.65620372,0.9047453,8.81921718,,
2022-04-28 20:15:00,119.19894,58.66032,60.53862,346.0611764,346.0,0.0,9.30532655,0.91898554,16.84485003,,
2022-04-28 20:30:00,58.52244,52.86711,5.65533,346.0087243,346.0,0.0,8.45404094,0.94180434,14.92865547,,
2022-04-28 20:45:00,56.64076,98.55439,-41.91363,157.5670036,346.0,189.01,7.52487598,0.97922663,7.9448971,,
2022-04-28 21:00:00,102.52396,51.99741,50.52655,345.2264256,344.9,223.9,9.2302433,0.86238724,8.78896617,,
2022-04-28 21:15:00,71.65076,62.39331,9.25745,344.8999999,344.9,223.9,8.14298362,0.83343686,10.90813027,,
2022-04-28 21:30:00,100.40099,110.32406,-9.92307,130.1918309,344.9,188.63,6.96331611,1.43491814,20.89142642,,
2022-04-28 21:45:00,34.59293,114.7354,-80.14247,129.7729437,269.01,189.0,7.28383324,1.39909006,5.91137395,,
2022-04-28 22:00:00,65.95816,52.00212,13.95604,345.1999999,345.2,0.0,8.75383898,1.53828799,20.3422632,,
2022-04-28 22:15:00,23.3771,69.71336,-46.33626,113.4086339,344.1,223.8,6.41233221,1.53457638,5.2216591,,
2022-04-28 22:30:00,14.47579,95.35013,-80.87434,121.9759121,253.86,189.01,6.57863977,1.36516488,2.24289286,,
2022-04-28 22:45:00,13.46103,134.8398,-121.37877,134.0057722,253.86,182.0,6.63636027,1.40561492,2.90800965,,
2022-04-28 23:00:00,35.8616,20.98816,14.87344,261.7560777,261.0,0.0,6.37149428,1.904501,5.96147659,,
2022-04-28 23:15:00,26.67201,42.3954,-15.72339,0.0,261.0,0.0,5.77300749,1.95265256,6.42897233,,
2022-04-28 23:30:00,8.07736,52.45884,-44.38148,0.5605694,245.99,1.0,5.79982339,2.54371903,1.84274162,,
2022-04-28 23:45:00,9.20807,75.72994,-66.52187,0.0,245.99,0.0,5.9257789,2.50931621,2.15281836,,
2022-04-29 00:00:00,16.33555,44.2148,-27.87925,4.98888494,259.88,5.0,6.50663952,0.55227995,4.52541832,,
2022-04-29 00:15:00,15.25,45.09452,-29.84452,4.96604909,259.88,5.0,6.53753986,0.55460243,4.28205078,,
2022-04-29 00:30:00,16.02416,45.1306,-29.10644,5.0,259.88,5.0,6.61035023,0.72009097,4.43483334,,
2022-04-29 00:45:00,16.15161,44.87122,-28.71961,5.0,259.88,5.0,6.71590339,0.7336563,4.57683525,,
2022-04-29 01:00:00,24.07432,68.72352,-44.6492,5.0,259.89,5.0,6.94569215,0.72848894,6.69042158,,
2022-04-29 01:15:00,23.924,70.48958,-46.56558,5.0,259.89,5.0,6.9607745,0.71181972,6.5594904,,
2022-04-29 01:30:00,23.625,70.65925,-47.03425,5.0,259.89,5.0,6.88699824,1.03999427,6.23657464,,
2022-04-29 01:45:00,23.625,70.92981,-47.30481,5.0,259.89,5.0,6.90903332,1.04331089,6.3002534,,
2022-04-29 02:00:00,26.86933,56.41929,-29.54996,115.2435618,259.89,133.11,6.93139307,1.78589557,6.82464147,,
2022-04-29 02:15:00,25.55407,55.89826,-30.34419,116.2713529,259.89,133.11,6.93980362,1.80009229,7.97606962,,
2022-04-29 02:30:00,30.28422,47.94495,-17.66073,133.1099999,259.89,133.11,7.1889032,4.29415505,11.3714383,,
2022-04-29 02:45:00,30.23283,48.20061,-17.96778,133.1099999,343.8,133.11,7.09101693,4.37519237,14.04121305,,
2022-04-29 03:00:00,54.07658,56.40663,-2.33005,135.8499999,343.8,135.85,7.22923869,3.78447324,22.52044073,,
2022-04-29 03:15:00,54.44403,57.03036,-2.58633,135.85,343.8,135.85,7.40333455,3.88908249,26.77125967,,
2022-04-29 03:30:00,29.93592,56.51274,-26.57682,135.85,343.8,135.85,7.38090895,4.47475535,14.61552219,,
2022-04-29 03:45:00,30.20523,56.83181,-26.62658,135.8499501,343.8,135.85,7.40463259,4.4022532,13.82362264,,
2022-04-29 04:00:00,30.05046,56.61154,-26.56108,135.8499726,343.8,135.85,7.42513572,5.43374532,14.84978252,,
2022-04-29 04:15:00,30.14625,56.81598,-26.66973,135.8498413,343.8,135.85,7.36651138,5.17033597,10.93306215,,
2022-04-29 04:30:00,29.91682,56.16304,-26.24622,135.8499036,343.8,135.85,7.44104367,5.26660871,12.25612622,,
2022-04-29 04:45:00,30.18613,56.87675,-26.69062,135.8491757,343.8,135.85,7.3407803,4.91095448,13.31042868,,
2022-04-29 05:00:00,23.75,81.04699,-57.29699,60.0,259.89,60.0,6.9511652,3.19617261,6.09178053,,
2022-04-29 05:15:00,23.89992,81.47877,-57.57885,60.0,259.89,60.0,6.98756249,3.23822838,6.56591342,,
2022-04-29 05:30:00,24.71069,85.59338,-60.88269,60.0,259.89,60.0,6.94706738,3.37904577,7.267682,,
2022-04-29 05:45:00,24.34045,85.02913,-60.68868,60.0,259.89,60.0,6.91209735,3.39802895,7.8107067,,
2022-04-29 06:00:00,0.0,129.89999,-129.89999,60.0,0.0,60.0,7.82659102,0.69783126,3.23451257,,
2022-04-29 06:15:00,0.0,134.93636,-134.93636,60.0,0.0,60.0,7.53979275,0.68194416,1.54303541,,
2022-04-29 06:30:00,0.0,135.03244,-135.03244,60.0,0.0,60.0,7.35046366,0.76670308,1.07760802,,
2022-04-29 06:45:00,0.0,132.06123,-132.06123,60.0,0.0,60.0,7.0791131,0.76418689,0.08728862,,
2022-04-29 07:00:00,5.38907,138.85484,-133.46577,109.6899999,0.0,109.69,7.07754255,0.36320785,-2.30105738,,
2022-04-29 07:15:00,9.94839,88.66759,-78.7192,109.6899999,0.0,109.69,7.31846757,0.35372416,2.31581909,,
2022-04-29 07:30:00,19.76422,107.51447,-87.75025,109.6899999,0.0,109.69,6.75027952,1.02593443,3.27322173,,
2022-04-29 07:45:00,5.57422,127.17263,-121.59841,0.0,0.0,0.0,6.301483,0.80523774,1.46948875,,
2022-04-29 08:00:00,57.11446,45.39783,11.71663,343.8225981,0.0,109.69,7.33090348,2.5949548,18.88135841,,
2022-04-29 08:15:00,58.60855,41.01274,17.59581,361.0,361.0,109.69,7.0357071,2.48342898,16.3853007,,
2022-04-29 08:30:00,9.40465,36.15306,-26.74841,110.8899999,0.0,110.89,5.57168907,2.68592935,0.69857172,,
2022-04-29 08:45:00,15.18071,68.77445,-53.59374,110.8899999,256.38,110.89,5.3281201,2.6760679,0.87407444,,
2022-04-29 09:00:00,8.74437,28.81318,-20.06881,0.0,344.6,0.0,5.60299792,0.36453846,7.04802065,,
2022-04-29 09:15:00,8.73626,31.50158,-22.76532,0.0,344.6,0.0,5.51314041,0.35287827,6.96276461,,
2022-04-29 09:30:00,5.12444,35.8217,-30.69726,0.0,344.6,0.0,5.52667294,0.04063864,9.20829563,,
2022-04-29 09:45:00,2.09522,30.37316,-28.27794,0.0,0.0,0.0,5.50730347,0.04049621,8.19066504,,
2022-04-29 10:00:00,7.88057,27.004,-19.12343,60.0,215.16,60.0,4.77439104,0.03790335,7.78457493,,
2022-04-29 10:15:00,7.08482,27.34,-20.25518,60.0,215.16,60.0,4.81058716,0.03798156,7.8024085,,
2022-04-29 10:30:00,6.38154,27.452,-21.07046,60.0,215.16,60.0,4.75150153,0.03780209,7.55361589,,
2022-04-29 10:45:00,8.76158,27.436,-18.67442,60.0,215.16,60.0,4.63276517,0.03745532,7.58517377,,
2022-04-29 11:00:00,49.40266,27.289,22.11366,316.5464752,316.16,60.0,4.04058647,0.00981465,10.96867926,,
2022-04-29 11:15:00,48.42427,27.275,21.14927,316.3043428,316.16,60.0,3.75657683,0.00981272,8.03534159,,
2022-04-29 11:30:00,56.27906,27.277,29.00206,318.8360777,316.16,60.0,4.04003227,0.0098088,6.1941724,,
2022-04-29 11:45:00,54.43019,27.303,27.12719,318.5708706,316.16,60.0,4.3178252,0.00980889,5.25130306,,
2022-04-29 12:00:00,51.49281,0.0,51.49281,316.2282654,316.16,0.0,3.8158358,0.01092269,-0.38183665,,
2022-04-29 12:15:00,51.57767,0.34237,51.2353,316.3053823,316.16,0.0,3.47719846,0.01088721,-0.83247512,,
2022-04-29 12:30:00,55.59082,0.00732,55.5835,317.9902933,316.16,0.0,3.52293143,0.01097408,1.15402889,,
2022-04-29 12:45:00,57.05484,0.0,57.05484,318.4683993,316.16,0.0,3.70066338,0.01105007,0.91764397,,
2022-04-29 13:00:00,55.19864,0.83014,54.3685,316.4027517,316.16,0.0,3.8638291,0.01122626,4.46014828,,
2022-04-29 13:15:00,51.44371,4e-05,51.44367,317.1684579,316.16,0.0,4.19249646,0.01129708,1.69040628,,
2022-04-29 13:30:00,55.30375,0.0,55.30375,321.535636,316.16,0.0,4.24048741,0.01150107,2.34574127,,
2022-04-29 13:45:00,71.3824,0.0,71.3824,318.6296487,316.36,0.0,4.62452598,0.01168672,4.77811567,,
2022-04-29 14:00:00,95.99168,0.47354,95.51814,318.2538626,316.36,0.0,4.56000238,0.01182908,2.11646665,,
2022-04-29 14:15:00,122.4937,15.383,107.1107,357.3,357.3,60.0,4.55524344,0.01178891,1.32342076,,
2022-04-29 14:30:00,154.91039,48.17084,106.73955,357.2999999,357.3,60.0,4.36998135,0.01196449,11.68604041,,
2022-04-29 14:45:00,142.36802,50.99185,91.37617,357.2999999,357.3,60.0,4.25703128,0.01194267,12.40397039,,
2022-04-29 15:00:00,51.89064,30.88,21.01064,321.1206177,316.16,60.0,4.87999159,0.00063259,13.99021259,,
2022-04-29 15:15:00,99.95951,30.854,69.10551,318.9184839,316.16,60.0,4.67715703,0.00062586,2.14290764,,
2022-04-29 15:30:00,112.28377,30.8923,81.39147,321.7595836,316.16,60.0,4.74663652,1.576e-05,-0.0377538,,
2022-04-29 15:45:00,143.32736,30.88055,112.44681,323.0983751,316.16,60.0,4.58195532,0.00012662,-0.438424,,
2022-04-29 16:00:00,69.99574,45.62223,24.37351,316.2138888,316.16,5.0,5.55482342,0.0002257,12.67371855,,
2022-04-29 16:15:00,59.35528,45.40369,13.95159,316.1599999,316.16,5.0,6.02469206,0.00021258,7.63195891,,
2022-04-29 16:30:00,89.12253,41.32826,47.79427,316.1599999,316.16,5.0,6.15517,0.00485895,3.149337,,
2022-04-29 16:45:00,139.27758,39.997,99.28058,316.1966918,316.16,5.0,5.70481163,0.00489899,10.51985691,,
2022-04-29 17:00:00,85.31054,97.81435,-12.50381,5.0,361.0,5.0,5.78707476,0.01677968,25.1584804,,
2022-04-29 17:15:00,125.67769,114.28765,11.39004,344.0999999,344.1,5.0,6.53474435,0.01671611,30.33011501,,
2022-04-29 17:30:00,141.41593,112.12496,29.29097,367.1999999,367.2,5.0,6.34002898,0.0871742,27.32143156,,
2022-04-29 17:45:00,182.05137,104.0711,77.98027,367.1999999,367.2,5.0,7.02063255,0.09536165,36.28691828,,
2022-04-29 18:00:00,104.29212,141.82049,-37.52837,4.30614666,344.4,5.0,5.57636057,0.67853186,27.4307226,,
2022-04-29 18:15:00,54.10859,24.10408,30.00451,344.0137538,343.7,185.19,6.98051207,0.67280082,12.8435681,,
2022-04-29 18:30:00,68.16992,46.91191,21.25801,328.930274,274.72,212.8,7.11053124,1.27269976,6.14808639,,
2022-04-29 18:45:00,70.41395,23.03086,47.38309,344.3135693,344.2,212.9,7.23612028,1.25425727,5.18704163,,
2022-04-29 19:00:00,81.10997,51.51522,29.59475,343.8884091,343.8,188.63,7.57575671,0.52805958,4.74132117,,
2022-04-29 19:15:00,63.37149,48.80363,14.56786,343.7454331,343.6,188.63,7.87446816,0.55379406,6.1775469,,
2022-04-29 19:30:00,79.99004,41.52157,38.46847,319.1866644,262.08,188.63,8.26537959,0.71104779,4.48026619,,
2022-04-29 19:45:00,110.3613,42.3105,68.0508,344.6026359,344.1,188.63,8.01971791,0.70608783,5.5151136,,
2022-04-29 20:00:00,82.11468,76.03117,6.08351,302.6623293,265.87,188.63,8.05055941,0.54606825,8.67842537,,
2022-04-29 20:15:00,57.18709,89.52177,-32.33468,157.5415693,265.87,188.63,6.69284841,0.55732353,6.91943707,,
2022-04-29 20:30:00,44.30418,116.83515,-72.53097,163.0336518,265.87,188.63,6.8799095,0.54189708,4.97035888,,
2022-04-29 20:45:00,51.73436,161.9931,-110.25874,151.4922652,265.87,188.63,6.93959545,0.52534445,5.22701283,,
2022-04-29 21:00:00,128.33531,143.15717,-14.82186,106.1363851,254.97,110.99,6.37489315,0.79463119,22.55866319,,
2022-04-29 21:15:00,81.35382,132.92511,-51.57129,80.50271735,254.97,110.99,6.20707492,0.72274536,15.96961023,,
2022-04-29 21:30:00,87.48945,153.2304,-65.74095,0.03,0.0,0.03,5.62508859,1.18035318,22.92994857,,
2022-04-29 21:45:00,39.88881,141.87636,-101.98755,0.05953982,0.0,0.06,5.78658333,1.1788089,10.69465543,,
2022-04-29 22:00:00,56.27572,114.34024,-58.06452,0.0,252.57,0.0,5.79830484,1.58836622,14.47551103,,
2022-04-29 22:15:00,31.71336,106.85358,-75.14022,0.0,361.0,0.0,5.82122696,1.57501008,9.59890111,,
2022-04-29 22:30:00,9.67523,124.2784,-114.60317,0.0,344.6,0.0,5.93350522,2.30511769,2.84934755,,
2022-04-29 22:45:00,4.36602,128.06476,-123.69874,0.0,344.6,0.0,6.02813188,2.34187936,1.306295,,
2022-04-29 23:00:00,85.521,162.31046,-76.78946,0.0,344.9,0.0,5.63563196,0.90501293,26.65977902,,
2022-04-29 23:15:00,55.51159,103.93687,-48.42528,0.0,235.0,0.0,5.66267622,0.9093559,13.31936743,,
2022-04-29 23:30:00,59.63793,132.40819,-72.77026,0.0,361.0,0.0,5.74918214,2.56166101,19.85106393,,
2022-04-29 23:45:00,39.63481,157.07963,-117.44482,0.0,344.6,0.0,5.95856746,2.65495675,13.05214445,,
2022-04-30 00:00:00,10.52488,20.63757,-10.11269,168.7352293,0.0,219.8,7.29698469,0.34913381,6.04976907,,
2022-04-30 00:15:00,1.27828,44.44884,-43.17056,130.4819138,0.0,136.72,7.04350015,0.34796631,0.77120238,,
2022-04-30 00:30:00,0.70465,47.0658,-46.36115,5.0,0.0,5.0,5.93431014,0.33462466,0.27835739,,
2022-04-30 00:45:00,1.21055,43.89192,-42.68137,123.2775698,0.0,125.38,7.13697841,0.35493076,3.61745356,,
2022-04-30 01:00:00,23.12144,32.0474,-8.92596,97.56860943,401.89,103.65,5.79434832,0.46692245,7.8141332,,
2022-04-30 01:15:00,25.72851,34.09841,-8.3699,98.7296505,401.89,103.65,5.75181306,0.46980666,7.79913936,,
2022-04-30 01:30:00,2.05146,17.01759,-14.96613,106.9582931,0.0,219.8,5.75873342,0.48515088,0.76709035,,
2022-04-30 01:45:00,21.3743,42.97361,-21.59931,99.6039867,0.0,103.65,5.79245934,0.48562174,3.15092931,,
2022-04-30 02:00:00,19.33761,17.30662,2.03099,242.0,242.0,86.38,6.16891481,0.58515268,3.83426201,,
2022-04-30 02:15:00,14.45822,27.37885,-12.92063,79.38299238,242.0,86.38,5.17915409,0.5899194,2.66870289,,
2022-04-30 02:30:00,3.86903,17.48752,-13.61849,76.03970208,241.99,86.38,5.19833915,0.69201346,0.75110206,,
2022-04-30 02:45:00,6.88011,23.46467,-16.58456,79.38224454,0.0,86.38,5.22827933,0.68821835,1.50994239,,
2022-04-30 03:00:00,0.0,20.52361,-20.52361,0.0,0.0,0.0,5.09278561,0.0015888,0.0,,
2022-04-30 03:15:00,1.29387,1.39886,-0.10499,76.01206696,0.0,81.53,5.31282781,0.00164324,0.79529651,,
2022-04-30 03:30:00,11.40702,14.6414,-3.23438,0.0,317.41,0.0,5.07706968,0.05889878,3.78111607,,
2022-04-30 03:45:00,14.275,27.18088,-12.90588,0.0,361.0,0.0,5.16857462,0.05996032,5.47858226,,
2022-04-30 04:00:00,24.80843,20.0,4.80843,272.2632822,270.99,75.05,6.07102233,0.06248533,16.41081382,,
2022-04-30 04:15:00,35.949,19.28272,16.66628,593.54,593.54,86.39,6.78573775,0.06264834,35.52396837,,
2022-04-30 04:30:00,25.25755,20.0,5.25755,593.5399997,593.54,75.05,7.71379698,0.05843542,12.15693827,,
2022-04-30 04:45:00,26.26225,13.50841,12.75384,593.5399998,593.54,75.05,7.99783691,0.05802887,9.47850448,,
2022-04-30 05:00:00,40.7824,23.89708,16.88532,593.5399998,593.54,0.0,9.72954626,0.0829401,17.32276953,,
2022-04-30 05:15:00,31.78403,26.8423,4.94173,593.5399998,593.54,0.0,9.07106347,0.08425074,21.03841994,,
2022-04-30 05:30:00,29.797,25.21429,4.58271,593.54,593.54,86.35,9.46287416,0.08271756,13.06719214,,
2022-04-30 05:45:00,10.60767,27.42238,-16.81471,75.00999997,154.43,75.01,5.00461983,0.06738814,0.70759695,,
2022-04-30 06:00:00,29.8908,30.50994,-0.61914,115.2299999,0.0,115.23,5.98518732,0.05633764,8.44497417,,
2022-04-30 06:15:00,35.47633,20.56246,14.91387,395.8584746,395.8,126.57,9.07216565,0.05665393,5.46303071,,
2022-04-30 06:30:00,45.75125,9.95869,35.79256,395.8339498,395.8,0.0,9.0067322,0.05509571,6.05599387,,
2022-04-30 06:45:00,35.40982,11.89689,23.51293,395.8260651,395.8,0.0,9.130012,0.05418236,7.42982625,,
2022-04-30 07:00:00,78.19599,10.81376,67.38223,395.8161047,395.8,0.0,8.21766884,2.12711427,3.19814485,,
2022-04-30 07:15:00,117.72555,20.293,97.43255,395.8112814,395.8,0.0,9.4022774,2.07205869,11.64428493,,
2022-04-30 07:30:00,69.03669,14.02167,55.01502,395.8011548,395.8,0.0,7.568551,2.02591321,4.43353357,,
2022-04-30 07:45:00,65.51228,11.47912,54.03316,395.8087523,395.8,0.0,7.98332503,1.9939337,5.31749641,,
2022-04-30 08:00:00,91.68653,21.41778,70.26875,395.8001043,395.8,0.0,6.91806879,1.97096409,7.34284626,,
2022-04-30 08:15:00,86.99974,17.5455,69.45424,395.806757,395.8,0.0,6.68222728,1.93482234,5.22267822,,
2022-04-30 08:30:00,73.98749,0.47835,73.50914,395.8016041,395.8,0.0,6.62325002,0.05881831,2.83669811,,
2022-04-30 08:45:00,92.70219,2.35047,90.35172,395.7999999,395.8,0.0,6.39204077,0.06270993,4.46234504,,
2022-04-30 09:00:00,117.66626,15.80186,101.8644,395.7999999,395.8,121.52,6.16532396,0.05289751,3.60913172,,
2022-04-30 09:15:00,109.83944,5.63833,104.20111,395.7999999,395.8,121.52,5.71095957,0.0506142,5.99214783,,
2022-04-30 09:30:00,104.61568,17.16966,87.44602,395.8011388,395.8,121.52,6.22903971,0.05485599,2.13704522,,
2022-04-30 09:45:00,94.64045,1.03358,93.60687,395.8,395.8,0.0,5.93267227,0.06086396,4.62078365,,
2022-04-30 10:00:00,70.30648,0.92396,69.38252,395.7999999,395.8,0.0,5.45761175,0.04373799,1.0991673,,
2022-04-30 10:15:00,49.90898,2.887,47.02198,395.7999999,395.8,0.0,5.3761957,0.04297169,-2.42216956,,
2022-04-30 10:30:00,54.35624,27.96281,26.39343,370.1235451,344.33,0.0,4.81696452,0.04076231,-0.05557611,,
2022-04-30 10:45:00,47.05522,16.2436,30.81162,373.612165,344.33,0.0,4.71155762,0.04057481,4.37849995,,
