"Date,""MCP"",""Buy_Exports_GR-TR"",""Buy_HV_LOAD"",""Buy_LOSSES_LOAD"",""Buy_LV_LOAD"",""Buy_MV_LOAD"",""Sell_Imports_AL-GR"",""Sell_Imports_BG-GR"",""Sell_Imports_MK-GR"",""Sell_Imports_TR-GR"",""Sell__SUPPLY"",""Sell_Big Hydro_SUPPLY"",""Sell_Lignite_SUPPLY"",""Sell_Natural Gas_SUPPLY"",""Sell_RES_SUPPLY"",""Buy_Exports_GR-BG"",""Buy_Exports_GR-MK"",""Buy_Exports_GR-AL"",""Buy_Exports_GR-IT"",""Sell_Imports_IT-GR"",""Buy_PUMP_LOAD"",""Buy_Imports_IT-GR"",""Sell_Exports_GR-IT"",""Buy_CRETE LOAD_LOAD"",""Sell_CRETE CONVENTIONAL_SUPPLY"",""Sell_CRETE RENEWABLES_SUPPLY"""
2020-11-05 12:00:00,42.04,NULL,772.857,127,3501.174,1434.131,78,448,106,NULL,0.573,171,529,1895.916,2583.673,70,2,49,72,216,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-05 13:00:00,41.46,NULL,767.322,126,3304.061,1402.698,78,452,106,NULL,0.645,136,529,1803.652,2524.377,70,NULL,55,77,172.407,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-05 14:00:00,41.63,NULL,825.555,127.5,3092.234,1335.405,78,467,119,NULL,0.553,110,529,1799.256,2362.885,50,29,20,92,106,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-05 15:00:00,43.54,NULL,826.234,132.5,3176.577,1302.429,92,475.92,125.637,NULL,0.405,229,529,1927.844,2118.934,70,56,6,45,116,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-05 16:00:00,46.62,NULL,842.473,142,3370.457,1291.881,186,528.628,144.219,NULL,0.32,243,529,1937.2,2025.444,20,63,NULL,52,188,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-05 17:00:00,56.25,NULL,914.578,151,3769.281,1313.712,230.967,538,146,NULL,0.254,376,529,2089.138,2077.212,5,67,NULL,12,246,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-05 18:00:00,55.63,NULL,849.66,157,3916.205,1310.006,206,492.144,125.179,NULL,0.155,576,529,2161.716,2146.677,NULL,56,25,52,129,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-05 19:00:00,48.32,NULL,851.209,154,3920.885,1294.974,186,428,114,NULL,0.153,700,529,2136.975,2203.087,NULL,62,25,116.147,127,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-05 20:00:00,43.72,NULL,853.652,142.5,3649.116,1218.531,125,446,146,NULL,0.153,414,529,1986.158,2260.992,NULL,35,7.504,64,63,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-05 21:00:00,38.6,NULL,879.556,130.5,3209.329,1113.256,117,440,146,NULL,0.151,76,529,1842.9,2333.935,NULL,47,48,114.345,57,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-05 22:00:00,36.06,NULL,805.503,123.5,2875.132,1061.715,128,394,119,NULL,0.157,76,529,1317.9,2403.913,NULL,43,NULL,107.12,48,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-05 23:00:00,29.46,NULL,970.215,118,2453.222,1005.094,83,299,102,NULL,0.149,NULL,529,1247.9,2514.517,NULL,47.035,41,186,45,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-06 00:00:00,32.7,NULL,997.115,116.5,2088.582,957.734,120,436.845,95,NULL,0.172,NULL,351,839.9,2749.014,5,NULL,72,255,10,110,NULL,NULL,NULL,NULL,NULL
2020-11-06 01:00:00,31.45,NULL,1012.62,118,1986.974,939.115,120,387.478,95,NULL,0.18,NULL,351,657.9,2797.151,5,NULL,47,210,20,110,NULL,NULL,NULL,NULL,NULL
2020-11-06 02:00:00,29.6,NULL,1022.374,115.5,1902.714,925.899,106.933,368.186,84.547,NULL,0.164,NULL,351,657.9,2820.757,NULL,NULL,67,150,29,235,NULL,NULL,NULL,NULL,NULL
2020-11-06 03:00:00,28.9,NULL,1022.484,115,1868.954,926.508,100,346,79,NULL,0.15,NULL,351,657.9,2843.186,5,NULL,67,179,41.71,235,NULL,NULL,NULL,NULL,NULL
2020-11-06 04:00:00,28.05,NULL,1023.523,116,1960.656,953.356,100,346,95,NULL,0.138,NULL,351,657.9,2873.953,5,NULL,67,207.456,19,110,NULL,NULL,NULL,NULL,NULL
2020-11-06 05:00:00,34.92,NULL,1020.385,120.5,2221.062,1048.686,120,455,99,NULL,0.154,26,351,657.9,2883.49,20,NULL,50,50.911,49,110,NULL,NULL,NULL,NULL,NULL
2020-11-06 06:00:00,44.28,NULL,1003.206,124.5,2646.663,1200.755,120,416,123,NULL,0.172,41,351,887.9,2977.811,15,NULL,61,NULL,134.241,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-06 07:00:00,48.18,NULL,984.679,126,3013.599,1328.744,39,299,74,NULL,0.331,83,351,1483.05,3325.641,85,88,58,10,39,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-06 08:00:00,48.18,NULL,953.125,123,3302.452,1403.247,17,243,58,NULL,0.707,144,351,1716.987,3723.13,183,82,68,139,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-06 09:00:00,47.05,NULL,917.538,120.5,3451.56,1437.257,17,248,53,NULL,1.166,94,351,1548.024,4014.297,158,97,98,76.632,30,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-06 10:00:00,41.55,NULL,821.02,119,3584.895,1454.98,37,317,58,NULL,1.507,74,351,1438.608,4143.82,163,57,103,168.04,50,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-06 11:00:00,40.95,NULL,795.09,119,3623.234,1456.113,37,317,58,NULL,1.736,74,351,1289.35,4147.351,98,41,103,90,50,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-06 12:00:00,38.01,NULL,778.036,120,3579.5,1444.998,37,314,58,NULL,1.815,135,351,1274.9,4051.179,88,37,100,127.36,52,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-06 13:00:00,37.38,NULL,771.676,120,3366.057,1405.381,30.018,312.297,57.476,NULL,1.764,96,351,1274.9,3850.659,88,37,105,113,32,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-06 14:00:00,41.43,NULL,829.639,124.5,3194.579,1345.824,37,391,58,NULL,1.599,51,351,1343.476,3507.467,78,59,100,41,32,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-06 15:00:00,45.75,NULL,831.667,130,3141.837,1291.48,37,404.564,79.564,NULL,1.219,67,351,1673.551,3038.086,123,46,95,47,54,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-06 16:00:00,48.18,NULL,847.447,141,3377.061,1283.117,101,311,58,NULL,0.741,67,351,2104.278,2789.606,45,45,68,20,44,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-06 17:00:00,48.3,NULL,927.468,152.5,3767.07,1300.327,81,261,53,NULL,0.261,561,351,2544.006,2772.098,80,98,43,309,54,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-06 18:00:00,48.3,NULL,863.024,155,3900.986,1301.271,81,286,59,NULL,0.164,864,351,2220.024,2805.093,95,99,17,239,4,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-06 19:00:00,48.3,NULL,864.428,152.5,3895.846,1280.561,81,317,58,NULL,0.171,455,351,2276.761,2855.403,45,29,50,77,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-06 20:00:00,45.77,NULL,866.619,141.5,3635.136,1207.991,79,487,96,NULL,0.184,225,351,1876.409,2854.422,25,18,71,30,26.231,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-06 21:00:00,41.45,NULL,892.671,130.5,3181.073,1101.863,39,421,102,NULL,0.191,76,351,1704.924,2849.992,25,38,80,105,10,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-06 22:00:00,37.78,NULL,809.588,124.5,2942.446,1053.074,49,393,85,NULL,0.191,76,351,1350.9,2848.003,NULL,18,92,133.486,20,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-06 23:00:00,32.64,NULL,978.077,118,2462.553,979.715,47.082,338.862,83.945,NULL,0.173,NULL,351,1140.9,2859.383,NULL,18,95,180,10,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-07 00:00:00,36.25,NULL,1005.592,118.5,2117.424,912.509,94,565,146,NULL,NULL,NULL,351,469.9,2839.653,NULL,NULL,44,157.528,15,125,NULL,NULL,NULL,NULL,NULL
2020-11-07 01:00:00,33.88,NULL,1020.045,114.5,1965.771,886.669,109,565,146,NULL,NULL,NULL,351,469.9,2842.87,NULL,NULL,25,249.392,12.607,235,NULL,NULL,NULL,NULL,NULL
2020-11-07 02:00:00,28.5,NULL,1032.748,118.5,1868.505,867.481,109,460,146,NULL,NULL,NULL,351,469.9,2856.602,NULL,NULL,34,371.268,10,110,NULL,NULL,NULL,NULL,NULL
2020-11-07 03:00:00,27.5,NULL,1021.949,118,1843.059,860.075,109,441,146,NULL,NULL,NULL,351,469.9,2859.83,NULL,NULL,34,399.647,10,110,NULL,NULL,NULL,NULL,NULL
2020-11-07 04:00:00,28.67,NULL,1029.989,116.5,1884.063,848.127,109,476.462,136,NULL,NULL,NULL,351,469.9,2847.317,NULL,NULL,34,381,14,110,NULL,NULL,NULL,NULL,NULL
2020-11-07 05:00:00,32.97,NULL,1029.669,118.5,2042.778,874.428,91.163,598,146,NULL,NULL,26,351,469.9,2846.312,NULL,NULL,17,355,19,110,NULL,NULL,NULL,NULL,NULL
2020-11-07 06:00:00,31.99,NULL,1011.706,115.5,2271.216,920.479,89,540.443,127,NULL,NULL,61,351,597.9,2932.558,NULL,NULL,NULL,389,9,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-07 07:00:00,37.5,NULL,993.784,116,2665.058,994.289,61,536,140,NULL,NULL,65,351,719.9,3281.521,NULL,16,NULL,383.29,14,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-07 08:00:00,40.28,NULL,997.883,116,3038.322,1047.065,75.649,510,115,NULL,NULL,105,421,719.9,3713.721,5,13,42,411,10,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-07 09:00:00,36.99,NULL,995.523,114.5,3276.823,1077.028,56,478,115,NULL,NULL,69,451,719.9,4047.088,5,13,66,398.114,10,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-07 10:00:00,33.5,NULL,990.831,120,3429.956,1092.93,56,431.186,115,NULL,NULL,63,505,719.9,4194.631,5,13,67,411,45,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-07 11:00:00,32.75,NULL,988.688,114.5,3519.118,1095.872,46,498,115,NULL,NULL,63,505,719.9,4236.468,5,13,95,392.19,40,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-07 12:00:00,31.01,NULL,987.805,117,3481.626,1073.273,56,399.192,116,NULL,NULL,124,505,809.9,4145.612,5,NULL,95,436,40,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-07 13:00:00,24.78,NULL,989.769,116,3239.287,1036.396,56,312,89,NULL,NULL,110,505,1049.9,3932.116,5,34.564,193,480,40,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-07 14:00:00,31.82,NULL,974.882,119.5,3096.728,1000.882,66,330,91.778,NULL,NULL,35,505,1144.9,3511.314,5,27,70,430,40,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-07 15:00:00,40.37,NULL,961.829,123,3075.729,982.008,102,438,132,NULL,NULL,35,505,1144.9,2956.394,15,26,80,227,177.272,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-07 16:00:00,49.37,NULL,967.775,134.5,3314.004,999.162,167,385,116,NULL,NULL,35,505,1850.912,2674.519,157,17,20,180.99,57,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-07 17:00:00,50.96,NULL,981.646,146,3742.796,1035.771,86,394,100,NULL,NULL,449,505,1851.686,2672.373,30,28,20,151.846,78,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-07 18:00:00,55.36,NULL,989.895,151,3920.146,1042.883,137,387,98,NULL,NULL,413,505,2021.693,2679.231,20,24,20,142,69,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-07 19:00:00,52.77,NULL,993.831,145.5,3834.553,1020.665,122,393,109,NULL,NULL,390,505,2014.561,2683.155,30,20,20,177.167,25,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-07 20:00:00,49.34,NULL,996.445,140.5,3598.884,982.386,75,426,116,NULL,NULL,138,505,2004.54,2678.36,20,12,46,171.685,25,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-07 21:00:00,44.45,NULL,997.619,130,3210.399,915.906,70,472,117,NULL,NULL,111,505,1502.4,2668.879,5,7,75,155.355,50,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-07 22:00:00,40.95,NULL,978.711,122,2879.792,864.234,63,501,129,NULL,NULL,111,505,990.412,2654.325,5,NULL,75,79,50,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-07 23:00:00,34.77,NULL,980.506,119,2527.035,826.859,66,452,129,NULL,NULL,NULL,505,942.9,2639.768,5,NULL,75,201.268,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-08 00:00:00,31,NULL,1000.909,115,2156.538,769.949,108,550,134,NULL,NULL,30,505,519.9,2693.349,NULL,NULL,76.853,421,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-08 01:00:00,25.22,NULL,1014.944,116,1943.486,741.491,112,405.295,107,NULL,NULL,30,505,519.9,2696.726,NULL,9,130,421,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-08 02:00:00,23.17,NULL,1026.693,112.5,1852.713,730.234,108,425,107,NULL,NULL,30,505,519.9,2712.721,NULL,11.481,143,421,NULL,110,NULL,NULL,NULL,NULL,NULL
2020-11-08 03:00:00,22.06,NULL,1016.73,111,1855.172,730.475,109,389,107,NULL,NULL,30,505,519.9,2717.808,NULL,21,130,403.331,NULL,110,NULL,NULL,NULL,NULL,NULL
2020-11-08 04:00:00,24.55,NULL,1024.573,110,1887.239,730.638,108,406.82,107,NULL,NULL,30,505,519.9,2696.73,NULL,NULL,80,431,NULL,110,NULL,NULL,NULL,NULL,NULL
2020-11-08 05:00:00,26.5,NULL,1023.711,114.5,2129.547,759.044,108,524,150,NULL,NULL,56,505,519.9,2670.75,NULL,NULL,34,362.848,NULL,110,NULL,NULL,NULL,NULL,NULL
2020-11-08 06:00:00,36.55,NULL,1005.942,117,2460.667,808.658,93,541,143,NULL,NULL,56,505,584.9,2731.208,NULL,NULL,30,241.841,10,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-08 07:00:00,33.82,NULL,987.852,116,2853.308,863.058,73,540,150,NULL,NULL,44,505,817.9,3067.944,NULL,NULL,65,312.626,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-08 08:00:00,29.62,NULL,992.802,116,3116.597,889.321,68,487.055,143.981,NULL,NULL,108,505,812.9,3428.784,NULL,NULL,68,371,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-08 09:00:00,32.64,NULL,993.832,118,3240.888,890.834,68,464,114,NULL,NULL,58,505,810.9,3651.733,NULL,NULL,68,360.079,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-08 10:00:00,33.79,NULL,988.948,115,3372.235,906.113,58,405,94,NULL,NULL,58,505,810.9,3719.444,NULL,NULL,49,229.048,10,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-08 11:00:00,31.64,NULL,986.827,116.5,3315.586,885.27,58,401,82,NULL,NULL,58,488,840.9,3687.156,NULL,NULL,49,271.873,10,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-08 12:00:00,27.26,NULL,985.39,118,3070.928,848.26,58,366,70,NULL,NULL,91,488,853.9,3532.006,NULL,NULL,49,397.328,10,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-08 13:00:00,28.5,NULL,984.557,114,2886.21,831.517,58,361,72,NULL,NULL,91,488,853.9,3297.921,5,NULL,79.537,331,10,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-08 14:00:00,34.95,NULL,969.776,116.5,2810.605,827.683,58,421,83,NULL,NULL,30,488,855.9,2911.574,5,NULL,40,116,38.09,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-08 15:00:00,49.79,NULL,956.896,118.5,2908.569,841.477,116,445,116,NULL,NULL,30,488,1055.9,2422.64,5,NULL,49,26,231.902,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-08 16:00:00,65,NULL,962.79,125.5,3513.355,917.773,187.964,490,136,NULL,NULL,30,488,1682.9,2170.554,NULL,NULL,40,26,400,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-08 17:00:00,56,NULL,976.889,137.5,3632.26,913.266,187,474,121,NULL,NULL,135,488,1876.9,2156.276,22,NULL,40,30.261,314,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-08 18:00:00,54.77,NULL,984.939,139,3658.145,923.248,139.575,486,118,NULL,NULL,510,488,1693.9,2145.857,20,NULL,40,36,220,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-08 19:00:00,46.01,NULL,988.696,137,3526.103,910.02,137,446,113,NULL,NULL,823,488,1761.829,2112.99,22,NULL,40,272,14,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-08 20:00:00,44.55,NULL,991.635,131.5,3229.382,867.732,97,450,119,NULL,NULL,525,488,1700.9,2066.386,5,NULL,40,215.037,34,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-08 21:00:00,41.77,NULL,992.766,125,2839.844,821.094,93,449,126,NULL,NULL,106,488,1609.933,2044.771,NULL,NULL,40,204,106,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-08 22:00:00,37.76,NULL,973.825,118.5,2524.327,781.819,93,392.792,116.192,NULL,NULL,106,488,1427.9,2005.878,NULL,NULL,40,199,7.709,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-08 23:00:00,34,NULL,975.827,117.5,2299.415,766.67,93,423.992,133.683,NULL,NULL,30,488,1197.9,1980.557,NULL,NULL,30,182,24.28,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-09 00:00:00,36.38,NULL,995.81,115.5,2033.81,746.052,278,NULL,250,116,NULL,30,488,1019.9,1927.274,NULL,NULL,30,295.002,107,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-09 01:00:00,32.2,NULL,1011.859,117.5,1919.577,731.612,280,NULL,250,116,NULL,30,488,1009.9,1930.315,NULL,NULL,30,395.667,102,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-09 02:00:00,30.04,NULL,1021.61,114.5,1844.93,725.11,280,NULL,227.486,116,NULL,30,488,999.9,1922.764,NULL,NULL,30,430,102,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-09 03:00:00,29.43,NULL,1021.653,114,1819,727.069,265.529,NULL,181,116,NULL,30,488,989.9,1914.293,NULL,NULL,30,430,157,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-09 04:00:00,31.13,NULL,1022.567,116.5,1899.815,773.341,280,NULL,250,116,NULL,30,488,989.9,1915.172,NULL,NULL,30,397.849,171,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-09 05:00:00,36.52,NULL,1019.664,117.5,2186.898,915.039,280,NULL,250,116,NULL,56,488,1059.9,1894.103,NULL,NULL,30,48.902,174,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-09 06:00:00,44.37,NULL,1002.658,119,2610.297,1101.368,228,NULL,250,116,NULL,56,488,1712.781,1946.098,NULL,NULL,30,137.556,204,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-09 07:00:00,49.53,NULL,983.808,118,2966.552,1228.362,82,NULL,200,116,NULL,103,488,1949.236,2270.944,NULL,NULL,40,88.165,215.707,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-09 08:00:00,52,NULL,947.68,120.5,3251.24,1311.91,101,NULL,200,116,NULL,153,488,1964.07,2647.914,NULL,NULL,40,185.654,187,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-09 09:00:00,48.31,NULL,909.676,118,3354.792,1344.006,72,NULL,92,116,NULL,117,488,1966.669,2886.775,NULL,NULL,40,168.97,197,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-09 10:00:00,46.51,NULL,812.845,117.5,3521.393,1376.755,73,NULL,92,116,NULL,117,488,1902.583,2939.281,NULL,NULL,40,71.371,212,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-09 11:00:00,46.36,NULL,786.542,121,3545.923,1382.914,74,NULL,92,116,NULL,117,488,1968.941,2892.079,NULL,NULL,40,83.641,212,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-09 12:00:00,44.91,NULL,781.742,117.5,3531.778,1388.978,74,NULL,200,116,NULL,178,488,1835.749,2787.038,NULL,NULL,40,85.789,267,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-09 13:00:00,44.68,NULL,775.523,118.5,3350.987,1349.749,104,NULL,200,116,NULL,148,488,1793.23,2599.629,NULL,NULL,40,81.1,267,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-09 14:00:00,45.95,NULL,833.815,119.5,3174.859,1288.08,104,NULL,200,116,NULL,65,488,2022.582,2254.172,NULL,1,40,32,239.5,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-09 15:00:00,63.69,NULL,834.555,125,3090.187,1231.132,113,NULL,206,116,NULL,65,488,2073.276,1820.631,NULL,NULL,40,16,454.967,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-09 16:00:00,74.64,NULL,850.487,137.5,3352.072,1229.543,108,NULL,250,116,NULL,65,521,2462.115,1664.487,NULL,2,40,NULL,425,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-09 17:00:00,71.08,NULL,936.958,144,3716.863,1253.641,103,NULL,250,116,NULL,372,502.228,2643.197,1757.037,NULL,17,40,NULL,365,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-09 18:00:00,67.68,NULL,872.145,145,3835.047,1258.258,132,NULL,250,116,NULL,388,488,2664.082,1827.421,NULL,14,40,NULL,298.947,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-09 19:00:00,65,NULL,874.13,144.5,3757.946,1228.551,147,NULL,239,116,NULL,404,488,2526.347,1851.508,NULL,12,40,NULL,285.272,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-09 20:00:00,54.9,NULL,875.914,138,3523.181,1167.771,203,NULL,212,116,NULL,258,488,2252.142,1873.22,NULL,NULL,40,NULL,342.504,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-09 21:00:00,45.97,NULL,901.274,126.5,3108.839,1066.87,192,NULL,206,116,NULL,141,488,2148.983,1917.534,NULL,NULL,40,98.034,132,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-09 22:00:00,41.04,NULL,813.69,122,2905.722,1020.265,167,NULL,206,116,NULL,141,488,1812.14,1986.831,NULL,NULL,40,122.294,107,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-09 23:00:00,36.08,NULL,978.487,119,2420.719,954.775,255,NULL,230.186,116,NULL,30,488,1442.9,2079.991,NULL,NULL,30,186.096,157,110,NULL,NULL,NULL,NULL,NULL
2020-11-10 00:00:00,37.73,NULL,999.56,116.5,1927.098,871.202,196,NULL,156,116,NULL,30,334,1154.9,2139.817,NULL,NULL,30,165.75,93.393,110,NULL,NULL,NULL,NULL,NULL
2020-11-10 01:00:00,36.63,NULL,1015.65,115.5,1856.716,860.347,196,NULL,141,116,NULL,30,334,923.9,2184.569,NULL,NULL,30,55,117.744,110,NULL,NULL,NULL,NULL,NULL
2020-11-10 02:00:00,33.49,NULL,1026.731,113.5,1738.57,843.672,196,NULL,116,116,NULL,30,334,908.9,2221.501,NULL,NULL,30,129.928,70,110,NULL,NULL,NULL,NULL,NULL
2020-11-10 03:00:00,33.03,NULL,1026.649,113,1703.186,846.318,150,NULL,116,116,NULL,30,334,908.9,2257.787,NULL,NULL,30,145.534,62,110,NULL,NULL,NULL,NULL,NULL
2020-11-10 04:00:00,34.08,NULL,1027.019,117.5,1847.918,882.899,211,NULL,111,116,NULL,30,334,908.9,2300.985,NULL,NULL,30,62.549,66,110,NULL,NULL,NULL,NULL,NULL
2020-11-10 05:00:00,37.91,NULL,1023.35,119.5,2249.288,1000.261,211,NULL,132.722,116,NULL,56,334,1199.9,2339.777,NULL,NULL,30,40,183,110,NULL,NULL,NULL,NULL,NULL
2020-11-10 06:00:00,51.8,NULL,1006.975,122,2910.698,1190.695,167.896,NULL,246,116,NULL,56,334,1547,2450.472,NULL,24,35,10,382,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-10 07:00:00,55.87,NULL,988.337,123,3154.196,1305.185,84.557,NULL,222,116,NULL,65,334,1824.514,2807.503,NULL,87,40,31,275.144,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-10 08:00:00,55.23,NULL,958.626,121,3281.194,1356.465,37,NULL,82,116,NULL,115,334,2066.771,3233.069,NULL,103,45,203.555,85,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-10 09:00:00,52.26,NULL,920.527,121,3442.759,1390.521,97,NULL,82,116,NULL,79,334,1926.659,3536.301,NULL,166,46,141,56.847,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-10 10:00:00,46.4,NULL,823.393,119,3489.448,1397.036,37,NULL,82,116,NULL,79,334,1905.715,3699.279,NULL,161,75,283.117,95,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-10 11:00:00,45.52,NULL,796.92,119.5,3600.936,1406.953,37,NULL,82,116,NULL,79,334,1913.571,3758.024,NULL,215.216,160,202.07,182,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-10 12:00:00,43.95,NULL,777.738,120,3531.319,1394.594,37,NULL,82,116,NULL,140,334,2066.882,3684.08,NULL,249,180,352.311,145,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-10 13:00:00,44.3,NULL,771.448,120,3347.237,1355.373,37,NULL,97,116,NULL,126,334,1989.65,3527.178,NULL,257,158.64,297.13,80,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-10 14:00:00,47.34,NULL,831.162,122,3196.807,1287.739,37,NULL,115,116,NULL,65,334,2007.445,3194.016,NULL,224,137,149.753,80,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-10 15:00:00,53.18,NULL,834.456,127.5,3183.795,1240.148,66,NULL,132,116,NULL,65,334,2037.21,2768.42,NULL,140,66,63.731,137,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-10 16:00:00,57.55,NULL,849.016,138,3441.466,1233.76,66,NULL,136,116,NULL,65,334,2350.65,2567.267,NULL,89,55,60,231.325,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-10 17:00:00,70.98,NULL,934.158,145.5,3747.505,1240.502,124,NULL,152,116,NULL,576,334,2270.938,2556.495,NULL,166,61,102.768,268,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-10 18:00:00,69.89,NULL,871.03,147,3856.522,1233.035,152,NULL,172,116,NULL,429,334,2223.159,2563.08,NULL,111,51,35,315.348,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-10 19:00:00,67.65,NULL,873.609,145.5,3955.34,1226.242,219.184,NULL,246,116,NULL,234,334,2250.495,2561.012,NULL,65,40,10,355,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-10 20:00:00,60.23,NULL,876.028,139.5,3780.144,1176.712,248,NULL,246,116,NULL,76,334,2204,2562.577,NULL,45,40,45,315.807,NULL,NULL,NULL,NULL,NULL,NULL
2020-11-10 21:00:00,47.67,NULL,901.264,128,3239.393,1061.131,90,NULL,152,116,NULL,126,334,1996.78,2563.934,NULL,41,50,42.926,85,NULL,NULL,NULL,NULL,NULL,NULL
